SMILES,challenge_cyp1a2,challenge_cyp2c9,challenge_cyp2d6,challenge_cyp3a4,qhts_cyp1a2,qhts_cyp2c9,qhts_cyp2d6,qhts_cyp3a4,pharmabench_cyp2c9,pharmabench_cyp2d6,pharmabench_cyp3a4,tox21_cyp1a2,tox21_cyp2c9,tox21_cyp2d6,tox21_cyp3a4,chembl_cyp1a2,chembl_cyp2c9,chembl_cyp2d6,chembl_cyp3a4,octant_cyp3a4,qhts_cyp1a2__lt,qhts_cyp2c9__lt,qhts_cyp2d6__lt,qhts_cyp3a4__lt
O=C1C=C[C@@H](O)[C@H]2[C@@H]3C(=O)N(C[C@@H]4CCCO4)C(=O)[C@@H]3CC[C@H]12,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
O=C1C=C[C@@H](O)[C@H]2[C@@H]3C(=O)N(Cc4ccc5c(c4)OCO5)C(=O)[C@@H]3CC[C@H]12,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,5.39999854971442,,,,,,,,,,,,,True,True,True,False
O=C1C=C[C@@H](O)[C@H]2[C@@H]3C(=O)N(Cc4ccccc4)C(=O)[C@@H]3CC[C@H]12,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
O=C1C=C[C@@H](O)[C@H]2[C@@H]3C(=O)N(c4cccc(Oc5ccccc5)c4)C(=O)[C@@H]3CC[C@H]12,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
O=C1C=C[C@@H](O)[C@H]2c3c(c(O)n(Cc4ccc5c(c4)OCO5)c3O)CC[C@H]12,,,,,,,,,,,,,,,,,,,5.400000000000001,,False,False,False,False
O=C1C=Cc2c(c(O)c3ccccc3c2O)C1=O,,,,,,,,,,,,,,,,,,,4.45,,False,False,False,False
O=C1CC(=NCCO)C(=O)c2cnccc21,,,,,,,,,,,,,,,,,,,5.1,,False,False,False,False
O=C1CC(=Nc2ccc(Cl)cc2)CC(c2ccc(Cl)cc2)C1,,,,,,,,,,,,,,,,5.4,5.0,5.05,4.7,,False,False,False,False
O=C1CC(=Nc2ccccc2)NN1c1ccccc1,,,,,5.200000237109354,5.550000451689026,4.2441251443275085,,,,,,,,,,,,,,False,False,True,False
O=C1CC(=O)C(n2cncn2)C(c2cccc(Cl)c2)C1,,,,,4.2441251443275085,,4.2441251443275085,6.300000202445418,,,,,,,,,4.6,,6.3,,True,False,True,False
O=C1CC(=O)N(CCc2ccc(F)cc2)C(=O)N1,,,,,4.2441251443275085,,4.2441251443275085,,,,,,,,,,,,,,True,False,True,False
O=C1CC(=O)c2c(c(O)c3ccccc3c2O)C1=O,,,,,,,,,,,,,,,,,,,4.5,,False,False,False,False
O=C1CC(=O)c2ccccc2C1=O,,,,,,,,,,,,,,,,,,,4.6,,False,False,False,False
O=C1CC(C(=O)N[C@@H]2CCCc3ccc(F)cc32)c2ccc(F)cc2N1,,3.993795637,,3.656923358,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CC(CNC(=O)N2CC3(CCCC3)c3c(F)cccc32)CN1,,4.145326198,,,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CC(Cn2cc(CNC(=O)c3ccccc3)nn2)CN1,,,,2.20583836,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CC(N(O)C2CC(=O)N(Cc3ccccc3)C2=O)C(=O)N1Cc1ccccc1,,,,,,,4.2441251443275085,5.0,,,,,,,,,,,,,False,False,True,False
O=C1CC(N2CC=C(c3ccc(F)cc3)CC2)C(=O)N1c1ccc(F)cc1,,,,,,4.650000220873455,4.2441251443275085,4.849999245077862,,,,,,,,,,,,,False,False,True,False
O=C1CC(N2CCN(C(c3ccccc3)c3ccccc3)CC2)C(=O)N1Cc1ccc(N2CCCC2=O)cc1,,,,,4.2441251443275085,5.149999867728904,4.2441251443275085,4.650000220873455,,,,,,,,,,,,,True,False,True,False
O=C1CC(N2CCN(CCc3ccccn3)CC2)C(=O)N1c1ccc(Cl)cc1,,,,,4.2441251443275085,4.2441251443275085,,4.2441251443275085,,,,,,,,,,,,,True,True,False,True
O=C1CC(N2CCOCC2)C(=O)N1c1cccc(Cl)c1,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
O=C1CC(NCCC2=CCCCC2)C(=O)N1c1cccc(Cl)c1Cl,,,,,4.800000874803203,4.849999245077862,4.800000874803203,4.800000874803203,,,,,,,,,,,,,False,False,False,False
O=C1CC(Nc2ncnc3[nH]ccc23)CN1C1CC1c1ccccc1,,4.60174871,,,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CC(SC(=Nc2ccccc2)Nc2ccccc2)C(=O)N1c1cccc(Cl)c1,,,,,5.40000018605658,5.450000476425332,5.0,4.949999401714239,,,,,,,,,,,,,False,False,False,False
O=C1CC(c2ccc(Cl)cc2)CC(=O)N1,,,,,,,,,,,,4.560029756289291,,,,,,,,,False,False,False,False
O=C1CC(c2ccc(F)cc2)Cc2nc(NCC3CCCO3)ncc21,,,,,4.650000220873455,4.899998417198648,4.2441251443275085,,,,,,,,,4.65,4.9,,,,False,False,True,False
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,,,,,,,,4.40000018605658,,,,,,,,,,,4.4,,False,False,False,False
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,,,,,,,,4.9499992085993245,,,,,,,,,,,4.95,,False,False,False,False
O=C1CC(c2ccc(O)cc2)Oc2ccccc21,,,,,,,,4.59999938302362,,,,,,,,,,,4.6,,False,False,False,False
O=C1CC(c2ccc3c(c2)OCO3)CN1,,,,,4.899998417198648,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,4.9,,,,,False,True,True,True
O=C1CC(c2ccc3c(c2)OCO3)Sc2nc3ccccc3n21,,,,,5.40000018605658,5.499999678657065,5.049999969853415,5.59999938302362,,,,,,,,5.4,5.5,5.05,5.6,,False,False,False,False
O=C1CC(c2cccc(-n3ccnc3)c2)=Nc2cc(O)c(-c3ccccc3F)cc2N1,,,,,,,,,,,9.0,,,,,,,,9.0,,False,False,False,False
O=C1CC(c2cccc(-n3ccnc3)c2)=Nc2ccc(-c3ccccc3F)cc2N1,,,,,,,,,,,9.0,,,,,,,,9.0,,False,False,False,False
O=C1CC(c2cccc(-n3ccnn3)c2)=Nc2ccc(-c3ccccc3F)cc2N1,,,,,,,,,,,5.366531544420414,,,,,,,,5.37,,False,False,False,False
O=C1CC(c2cccc(F)c2)SC(N(c2ccccc2)c2ccccc2)=N1,,,,,,5.0,4.59999938302362,4.749999855918706,,,,,,,,5.05,5.0,4.6,4.75,,False,False,False,False
O=C1CC(c2ccccc2)Cc2nc(N3CCc4ccccc4C3)ncc21,,,,,5.450000476425332,5.349999603463148,4.2441251443275085,4.2441251443275085,,,,,,,,5.45,5.35,,,,False,False,True,True
O=C1CC(c2ccccc2)N(Cc2cnnn2-c2ccccc2)CCN1,,,,4.65338344,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CC(c2ccccc2O)Oc2ccc(O)cc21,,,,,,,,4.59999938302362,,,,,,,,,,,4.6,,False,False,False,False
O=C1CC(c2cccs2)c2cc3c(cc2N1)OCO3,,,,,6.200000237109354,4.800000874803203,5.049999969853415,5.149999867728904,,,,,,,,6.2,4.8,5.05,5.15,,False,False,False,False
O=C1CC(c2nc(-c3ccncc3)no2)CN1c1ccccc1,,,,,,,,,,,,,,,,,,,,4.62391053,False,False,False,False
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,,,,,4.500312917381596,5.0999990348465305,4.624999758992798,4.849999646000926,,,,4.3988649544426,4.098864931407043,4.779447722285225,5.154449431675489,4.5,5.1,4.75,4.8500000000000005,,False,False,False,False
O=C1CC2(CCCC2)CC(=O)N1CCCCNC[C@H]1COc2ccccc2O1,,,,,4.100179497572904,4.2441251443275085,5.299998902651582,6.199985438932609,,,,,,,,4.1,,5.3,6.2,,False,True,False,False
O=C1CC2(CCCC2)CC(=O)N1CCNC[C@H]1COc2ccccc2O1,,,,,4.899813936040543,4.2441251443275085,6.899986343545393,5.900003591826982,,,,,,,,4.9,,6.9,5.900000000000001,,False,True,False,False
O=C1CC2(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)Oc2ccccc21,,,,,,,,,,,,,,,,,5.0,,,,False,False,False,False
O=C1CC2OCC=C3CN4CC[C@@]56c7ccccc7N1C5C2C3CC46,,,,,,,,4.700000503883016,,,,,,,,,,,4.7,,False,False,False,False
O=C1CC2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2C3C[C@H]46,,,,,,,,4.800000874803203,,,,,,,,,,,,,False,False,False,False
O=C1CCC(=O)N1Cl,,,,,,,,,,,,4.048864616049475,,,,,,,,,False,False,False,False
O=C1CCC(C(=O)NC(c2ccccc2)C2CCOC2)N1,,,,2.316499762,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCC(C(O)CC2c3c(F)cccc3-c3cncn32)CC1,,,,,,,,,,4.022276394711152,,,,,,,,4.02,4.96,,False,False,False,False
O=C1CCC(C2CCCCC2)CC1,,,,,,,,,,,,4.348864512263225,4.098864931407043,,4.179365119405615,,,,,,False,False,False,False
O=C1CCC(CN2CC=C(c3ccc4c(c3)OCCO4)CC2)CCN1,,,5.072653325,,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCC(N2C(=O)c3cccc(N4CCNCC4)c3C2=O)C(=O)N1,3.558287917,,,2.2280043,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,,,,,,,,,,,,,,4.810029897405945,,,,,,,False,False,False,False
O=C1CCC(N2Cc3c(NC(=O)Cn4cc(-c5ccccc5Cl)nn4)cccc3C2=O)C(=O)N1,,,,4.531237573,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCC(N2Cc3ccc(-n4cc(C5CCCC5)nn4)cc3C2=O)C(=O)N1,4.047338095,4.738098785,,4.868253535,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCC(N2Cc3ccc(CNC(=O)c4c[nH]nc4-c4ccc(F)cc4)cc3C2=O)C(=O)N1,,,,3.416008155,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCC(N2Cc3ccc(CNS(=O)(=O)c4ccc5c(c4)OCCO5)cc3C2=O)C(=O)N1,,4.34215907,,,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCC(NC(=O)c2c3c(nc4ccccc24)CCCC3)C(=O)N1,,,,2.977944008,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCC(NC(=O)c2cc3cc(F)ccc3nc2O)C(=O)N1,1.97698462,,,,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCC(NC(=O)c2ccc3nc(-c4ccccc4)oc3c2)C(=O)N1,4.003649968,,,,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCC(c2ccc(-n3ccnc3)cc2)=NN1,,,,,6.80067189392439,4.499999678657065,5.599998518547832,5.799999504698301,,,,,,,,6.8,4.5,5.6,5.8,,False,False,False,False
O=C1CCC(c2cccc(NC(=O)c3cc(-c4ccccc4)ccn3)c2)N1,,5.040625027,,4.785654193,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCC(c2ccccc2)(c2ccccc2)CC1,,,,,4.2441251443275085,5.199998172182031,4.2441251443275085,4.2441251443275085,,,,,,,,,5.2,,,,True,False,True,True
O=C1CCC(c2ccccc2)=NN1c1nc2ccccc2s1,,,,,6.400058556991446,5.399996913372259,5.39999854971442,4.2441251443275085,,,,,,,,6.4,5.4,5.4,,,False,False,False,True
O=C1CCC(c2ccccc2NS(=O)(=O)c2sccc2C2CC2)N1,,,,4.185763455,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCC(n2cc(-c3cncc4ccccc34)nn2)C(=O)N1,,,4.01315734,,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCC/C=C\CCCCCCCCCC1,,,,,,,,,,,,4.3988649544426,4.148864616843579,,4.498865393540615,,,,,,False,False,False,False
O=C1CCC2(C(=O)N3CCN(c4ccccn4)CC3)CCC=C2N1C1CCCC1,,,,,,,,,,,,,,,,,,,,5.165277125,False,False,False,False
O=C1CCC2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OCC2C1,,,,,,,,,,,5.920818753952375,,,,,,,,5.92,,False,False,False,False
O=C1CCC=C1[C@@H](O)CCc1ccccc1,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
O=C1CCC=C2OC3=CCCC(=O)C3C(c3ccc(OS(=O)(=O)c4ccc(Cl)cc4)cc3)C12,,,,,,,,,,,,,,,,,5.15,4.9,5.65,,False,False,False,False
O=C1CCC=CC1[C@@H](O)CCOC(c1ccccc1)(c1ccccc1)c1ccccc1,,,,,,,,,,,,,,,,,6.1,,,,False,False,False,False
O=C1CCC=CC1[C@@H](O)COCc1ccccc1,,,,,,,,,,,,,,,,,,,5.5,,False,False,False,False
O=C1CCCC(=O)C1,,,,,,,,,,,,4.199928658690947,4.0999285107073415,,,,,,,,False,False,False,False
O=C1CCCC(=O)O1,,,,,,,,,,,,,4.748865707419434,,,,,,,,False,False,False,False
O=C1CCCC(CC(=O)N2CCN(C(=O)c3ccc(Cl)cc3F)CC2)N1,,2.572745283,,,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCCC2=C1C(c1ccc(Cl)cc1)C1C(=O)c3ccccc3C1=N2,,,,,5.40000018605658,5.300000202445418,4.59999938302362,4.849999245077862,,,,,,,,,,,,,False,False,False,False
O=C1CCCC2=C1C(c1ccc(OS(=O)(=O)c3ccc(Cl)cc3)cc1)C1=C(CCCC1=O)O2,,,,,4.2441251443275085,5.149999867728904,4.899998417198648,5.650000220873455,,,,,,,,,,,,,True,False,False,False
O=C1CCCC=C1[C@@H](O)C1CCCCC1,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
O=C1CCCC=C1[C@@H](O)CCOC(c1ccccc1)(c1ccccc1)c1ccccc1,,,,,4.2441251443275085,6.100007782892403,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,False,True,True
O=C1CCCC=C1[C@@H](O)CCOCc1ccccc1,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
O=C1CCCC=C1[C@@H](O)COCc1ccccc1,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,5.499998305302686,,,,,,,,,,,,,True,True,True,False
O=C1CCCC=C1[C@H](CCc1ccccc1)OC(=O)c1ccc(Br)cc1,,,,,4.2441251443275085,5.499998305302686,4.2441251443275085,5.299998902651582,,,,,,,,,,,,,True,False,True,False
O=C1CCCC=C1[C@H](O)CCCCBr,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
O=C1CCCC=C1[C@H](O)c1ccc([N+](=O)[O-])cc1,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
O=C1CCCCC(=O)c2ccccc2N1,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
O=C1CCCCC1,,,,,,,,,,,,4.177349493907373,4.134603434346328,,,,,,,,False,False,False,False
O=C1CCCCC1Cl,,,,,,,,,,,,4.393577787329442,,,,,,,,,False,False,False,False
O=C1CCCCCC1C1(O)C(=O)Nc2ccc(Br)cc21,,,,,4.2441251443275085,4.2441251443275085,,4.749999855918706,,,,,,,,,,,4.75,,True,True,False,False
O=C1CCCCCCCCCCC(=O)OCCO1,,,,,,,,,,,,4.598864942530007,4.3988649544426,,4.548864726812244,,,,,,False,False,False,False
O=C1CCCCCCCCCCCC(=O)OCCO1,,,,,,,,,,,,4.448864857638396,4.498865393540615,,4.448864857638396,,,,,,False,False,False,False
O=C1CCCCCCCCCCCCCC1,,,,,,,,,,,,,,,4.648864911118024,,,,,,False,False,False,False
O=C1CCCCCCCCCCCCCCCO1,,,,,,,,,,,,,,,4.498865393540615,,,,,,False,False,False,False
O=C1CCCCCCCCCCCCCCO1,,,,,,,,,,,,4.237451969254929,,,4.498865393540615,,,,,,False,False,False,False
O=C1CCCCCCCCCCCN1,,,,,,,,,,,,4.4495735070633335,4.423145748029465,,5.299219978836048,,,,,,False,False,False,False
O=C1CCCCCCCCCCOCCCCO1,,,,,,,,,,,,4.448864857638396,,,4.448864857638396,,,,,,False,False,False,False
O=C1CCCCCN1CCCNS(=O)(=O)c1cccs1,,,,3.39431766,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCCCCN1SSN1CCCCCC1=O,,,,,,,,,,,,4.304354180711538,4.3988649544426,,,,,,,,False,False,False,False
O=C1CCCCCO1,,,,,,,,,,,,4.394981704415236,,4.194981959547696,,,,,,,False,False,False,False
O=C1CCCCN1C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,,,,,,,,,,5.361211332842601,,,,,,,,5.36,,,False,False,False,False
O=C1CCCCN1CC1CCN(C(=O)c2c[nH]cc2-c2ccccc2)CC1,,,,4.622459463,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCCCN1Cc1ccc(OCCCN2CCC(Cc3c[nH]cn3)CC2)cc1,,,,,,,,,,,,,,,,,,5.3,,,False,False,False,False
O=C1CCCCO1,,,,,,,,,,,,4.273459830462956,,,,,,,,,False,False,False,False
O=C1CCCN1,,,,,,,,,,,,,4.194278991996725,,4.707573346459226,,,,,,False,False,False,False
O=C1CCCN1C1CCCCC1,,,,,,,,,,,,4.348864512263225,,4.348864512263225,,,,,,,False,False,False,False
O=C1CCCN1CC#CCN1CCCC1,,,,,4.500312917381596,5.774998201303055,5.099999581590364,4.2441251443275085,,,,,,,,4.5,5.8,5.1,,,False,False,False,True
O=C1CCCN1CC(=O)N1CCOC(c2ccc(F)cc2)C1,,,,2.187934527,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCCN1CC(CN1CCOCC1)Sc1nnnn1-c1ccccc1,,,,,4.2441251443275085,,4.2441251443275085,4.800000874803203,,,,,,,,,5.2,,4.8,,True,False,True,False
O=C1CCCN1CC(O)CS(=O)(=O)c1ccccc1,,,,,4.2441251443275085,,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,False,True,True
O=C1CCCN1CCCNS(=O)(=O)c1ccc(Cl)cc1,,,,3.275800322,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCCN1CCO,,,,,,,,,,,,4.3988649544426,,,,,,,,,False,False,False,False
O=C1CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,,,,,,,,,5.301029995663981,,,,,,,6.0,5.3,,,,False,False,False,False
O=C1CCCN1Cc1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1F,,,,,,,,,5.045757490560675,,,,,,,5.7,5.05,,,,False,False,False,False
O=C1CCCN1Cc1ccc(NCc2cnn(-c3ccccc3)n2)cc1,3.631932888,,,,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCCN1Cc1ccc(Nc2nccc(Oc3ccccc3)n2)cc1,4.835530262,,,,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCCN1Cc1ccccc1NCc1cnc(-c2ccsc2)s1,4.69094824,,,,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCCN1c1ccc(C(=O)N2CCn3cccc3C2c2ccccc2)cc1,,,,4.746138913,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCCN1c1ccc(Cn2c(O)cc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)c2O)cc1,,,,,,,,,,,,,,,,,5.15,,4.65,,False,False,False,False
O=C1CCCN1c1ccc(F)c(C(=O)N2CC(O)CC2c2ccccc2)c1,,,,3.709583042,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCCN1c1ccc(S(=O)(=O)Nc2cccc(O)c2)cc1,,4.75475225,,6.120009353,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCCN1c1ccc(S(=O)(=O)Oc2cccc(Cl)c2)cc1[N+](=O)[O-],,,,,4.800000874803203,4.949999401714239,5.749999855918706,4.899998417198648,,,,,,,,4.8,4.95,5.75,4.9,,False,False,False,False
O=C1CCCN1c1cccc(CNC2CCOC3(CCCC3)C2)c1,,,4.934151263,,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCCO1,,,,,,,,,,,,4.4096029375259915,,,,,,,,,False,False,False,False
O=C1CCC[C@@H](C(C(=O)OCc2ccccc2)C(=O)OCc2ccccc2)C1,,,,,4.2441251443275085,5.499998305302686,4.2441251443275085,5.39999854971442,,,,,,,,,5.5,,5.400000000000001,,True,False,True,False
O=C1CCC[C@@H](C2=CCCCC2=O)C1,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
O=C1CCC[C@H](CNC(=O)c2cc3cccc(Cl)c3o2)N1,,,,3.133178047,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCC[C@H]1C(=O)Nc1ccc2ccccc2c1,,,,,5.199970640755866,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,5.2,,,,,False,True,True,True
O=C1CCC[C@H]2O[C@]12[C@@H](O)CCc1ccccc1,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
O=C1CCCc2c(O)cccc21,,,,,,,,,,,,4.760030197409634,,,,,,,,,False,False,False,False
O=C1CCCc2cc(C(=O)N3CCn4cccc4C3c3ccccc3)ccc2N1,,,,4.709783387,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCCc2ccccc21,,,,,,,,,,,,4.443927977729064,,4.393928341359247,,,,,,,False,False,False,False
O=C1CCCc2ccccc2N1Cc1cccc(Cl)c1,,,,,4.899998417198648,5.300000202445418,4.2441251443275085,,,,,,,,,4.9,5.3,,,,False,False,True,False
O=C1CCCc2ccccc2N1Cc1ccccc1Cl,,,,,4.849999245077862,5.0,4.2441251443275085,,,,,,,,,4.85,5.0,,,,False,False,True,False
O=C1CCCn2nc(COc3ccccc3)cc21,,,,,,,,,,,,,,,,5.21,,,,,False,False,False,False
O=C1CCN(C(=O)c2cccc(S(=O)(=O)N3CCCCCC3)c2)c2cnccc2N1,,,,4.587192055,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCN(S(=O)(=O)c2ccccc2)N1,,,,,4.2441251443275085,4.899998417198648,4.2441251443275085,,,,,,,,,,4.9,,4.55,,True,False,True,False
O=C1CCN(c2ccccc2)N1,,,,,,,,,,,,4.447095844824859,4.94709454009246,4.497096510006717,4.447095844824859,,,,,,False,False,False,False
O=C1CCOc2ccc(CCN3CCC(Cc4ccc(Br)c(O)c4)CC3)cc21,,,,,,,,,,,,,,,,,,5.0,,,False,False,False,False
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@@H]1O5,,,,,4.500156298019331,4.2441251443275085,4.949999742542997,4.2441251443275085,,,,,,,,4.5,,4.8,,,False,True,False,True
O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,,,,,,,,,,6.0,,,,4.9100313379205005,,,,6.0,,,False,False,False,False
O=C1CC[C@@]23/C=C/C(=O)NCCCCNCCCNC(=O)/C=C/c4ccc(c2c4)OC3C1,,,,,,,,4.40000018605658,,,,,,,,,,,4.4,,False,False,False,False
O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1,,,,,4.698970004336019,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,4.7,,,,,False,True,True,True
O=C1CC[C@H](NC(=O)c2ccccc2)C(=O)N1,,,,,4.2441251443275085,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,True,True,True,True
O=C1CC[C@H](NCc2ncccc2F)[C@@H](c2ccccc2)N1,,,,2.829589687,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CC[C@H]2Cc3ccccc3NC12,,,,,,,,,,,,,,,,,,4.7,,,False,False,False,False
O=C1CC[C@](CCc2nc3ccccc3[nH]2)(c2ccccc2)C(=O)N1,,,,,5.100179497572904,4.2441251443275085,5.599997654072044,4.2441251443275085,,,,,,,,5.1,,5.6,,,False,True,False,True
O=C1CC[C@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@@H]1O5,,,,,4.2441251443275085,4.2441251443275085,,4.2441251443275085,,,,,,,,,,5.1,,,True,True,False,True
O=C1CCc2c(ccc3c(CCC(=O)Nc4ccccc4C(=O)O)[nH]nc23)C1,,,,,,,,,,,,,,,,,4.58,,,,False,False,False,False
O=C1CCc2c(ccc3ccccc23)O1,,,,,6.300081238289086,5.099999581590364,4.2441251443275085,4.2441251443275085,,,,,,,,6.3,5.1,,,,False,False,True,True
O=C1CCc2cc(-c3cccc(O)c3F)cc3c2N1CCC3,5.15856721,5.343503555,3.393216993,4.923353468,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCc2cc(-c3cccnc3)cc(Cl)c2N1,,,,,,,,,,,,,,,,4.51,,,,,False,False,False,False
O=C1CCc2cc(-c3cccnc3)ccc21,,,,,,,,,,,,,,,,5.81,,,,,False,False,False,False
O=C1CCc2cc(-c3cccnc3)ccc2C1,,,,,,,,,,,,,,,,5.81,4.55,,5.21,,False,False,False,False
O=C1CCc2cc(-c3cccnc3)ccc2N1,,,,,,,,,,,,,,,,5.71,4.23,,,,False,False,False,False
O=C1CCc2cc(-c3cncc4ccccc34)ccc2N1,,,,,,,,,,,,,,,,,5.54,4.3,,,False,False,False,False
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,,4.37345684,,,4.400116927926312,4.40000018605658,4.2441251443275085,4.924998812898986,5.0,,,,4.9100313379205005,,5.210031697910783,4.4,4.7,,4.94,,False,False,True,False
O=C1CCc2cc(OCCNC(=O)[C@H]3C[C@H]4OCC[C@H]4N3)ccc2N1,,,,2.675550747,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCc2cc(OCCOC(=O)c3cccc4cnccc34)ccc2N1,5.59920017,5.467638065,,,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCc2ccc(NS(=O)(=O)c3ccnn3C3CCC3)cc2N1,,,,3.55631041,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,,4.683597905,4.314528733,,,,,,,,,,4.760030197409634,5.310025555333226,,,,,,4.8578709225,False,False,False,False
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,,,,,,,,4.40000018605658,,,,4.273459830462956,,4.149574422584975,,,,,,,False,False,False,False
O=C1CN(/N=C\c2ccc([N+](=O)[O-])o2)C(=O)N1,,,,,5.0,4.2441251443275085,4.2441251443275085,4.2441251443275085,,,,,,,,,,,,,False,True,True,True
O=C1CN(C(=O)CCC(=O)N2CCC2c2ccccc2)c2ccccc2N1,,,,3.902099,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CN(C(=O)NCc2ccc(OC(F)F)cn2)C2CCCCC2N1,,,,4.54909255,,,,,,,,,,,,,,,,,False,False,False,False
O=C1CN(C(=O)NCc2cccc(-c3ccccn3)c2)C2CCCCC2N1,,,,3.745900537,,,,,,,,,,,,,,,,,False,False,False,False
