SMILES,challenge_cyp1a2,challenge_cyp2c9,challenge_cyp2d6,challenge_cyp3a4,qhts_cyp1a2,qhts_cyp2c9,qhts_cyp2d6,qhts_cyp3a4,pharmabench_cyp2c9,pharmabench_cyp2d6,pharmabench_cyp3a4,tox21_cyp1a2,tox21_cyp2c9,tox21_cyp2d6,tox21_cyp3a4
Cn1c(Sc2ccc(C(=O)NO)cc2)nnc1-c1cccs1,,,,,,,,,,,4.575118363368933,,,,
Cn1c2c(c(=O)n(C)c1=O)C(C(F)(F)F)(C(F)(F)F)N=C(c1ccc(Cl)cc1)N2,,,,,4.749999855918706,5.700000503883016,,4.800000874803203,,,,,,,
Cn1c2c(c(=O)n(C)c1=O)[C@@H]1c3c(ccc4ccccc34)OC[C@@H]1CO2,,,,,,4.899998417198648,,,,,,,,,
Cn1c2ccccc2c2cc(C(=O)N3CCOCC3)sc21,,,,,5.40000018605658,,,,,,,,,,
Cn1cc(-c2c[nH]cc2C(=O)NC2CCCOCC2)cn1,,,,3.552159,,,,,,,,,,,
Cn1cc(-c2cc(C(O)(C(F)(F)F)C(F)(F)F)cnc2N2CCN(S(=O)(=O)c3ccc(N)nc3)CC2)cn1,,,,,,,,,,4.7447274948966935,4.568636235841012,,,,
Cn1cc(-c2ccc(-c3ccc(C4=NC5(CC5)C(=O)N4C[C@@H]4CCN(C(=O)C5CC5)C4)cc3)cc2)cn1,,,,,,,,,5.102372908709558,,,,,,
Cn1cc(-c2ccc(C(=O)N3CCCC(n4ccnn4)CC3)o2)cn1,,4.137389417,,,,,,,,,,,,,
Cn1cc(-c2ccc(F)c(C(=O)NCC[C@H]3CCCC[C@H]3O)c2)cn1,,,,4.72071526,,,,,,,,,,,
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,,,,,,,,,,,,4.72905393721891,4.479053421287196,4.409241734279668,4.9040531025667216
Cn1cc(-c2ccccc2CNC(=O)N[C@H]2c3ccccc3C[C@H]2O)cn1,,,4.483622207,4.522788958,,,,,,,,,,,
Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1,,,,,,,,,,,5.102372908709558,,,,
Cn1cc(-c2cnc3ccc4ccc(CS(=O)(=O)NCc5ccccn5)cc4c(=O)c3c2)cn1,,,,,,,,,4.831797253157369,4.335640125448859,,,,,
Cn1cc(-c2cncc(C(=O)Nc3ccccc3N3CCC(O)CC3)c2)cn1,,,4.537143373,,,,,,,,,,,,
Cn1cc(-c2nc(C3COc4ccccc4O3)no2)c(-c2ccncc2)n1,5.924096243,,,,,,,,,,,,,,
Cn1cc(-c2nc3cc(F)ccc3n2C)c(C2CCC2)n1,5.263770092,,,,,,,,,,,,,,
Cn1cc(-c2nc3cnc(N4CCNCC4)nc3n(-c3ccccc3)c2=O)c2ccccc21,,,,,4.80067189392439,,,4.700000503883016,,,,,,,
Cn1cc(-c2nc3cnc(N4CCNCC4)nc3n(C)c2=O)c2ccccc21,,,,,4.80067189392439,5.099999581590364,,4.700000503883016,,,,,,,
Cn1cc(-c2nc3cnc(N4CCNCC4)nc3n(C3CC3)c2=O)c2ccccc21,,,,,4.899813936040543,5.39999854971442,,5.099999581590364,,,,,,,
Cn1cc(-c2nc3cnc(N4CCNCC4)nc3n(CCC#N)c2=O)c2ccccc21,,,,,4.699485254109518,4.700000503883016,,4.800000874803203,,,,,,,
Cn1cc(-c2nc3cnc(N4CCNCC4)nc3n(CCc3ccccc3)c2=O)c2ccccc21,,,,,4.80067189392439,5.0,4.40000018605658,4.899998417198648,,,,,,,
Cn1cc(-c2nc3cnc(N4CCNCC4)nc3n(Cc3ccc(F)cc3)c2=O)c2ccccc21,,,,,4.699485254109518,5.0,4.700000503883016,4.899998417198648,,,,,,,
Cn1cc(-c2nc3cnc(N4CCOCC4)nc3n(C3CC3)c2=O)c2ccccc21,,,,,5.500156298019331,,,5.099999581590364,,,,,,,
Cn1cc(-c2nc3cnc(N4CCOCC4)nc3n(CCC#N)c2=O)c2ccccc21,,,,,5.10008981295355,,,4.800000874803203,,,,,,,
Cn1cc(-c2nc3cnc(OCc4ccccc4)nc3n(CCC#N)c2=O)c2ccccc21,,,,,6.0,,,,,,,,,,
Cn1cc(-c2nc3cnc(Oc4cccc(Cl)c4)nc3n(C3CC3)c2=O)c2ccccc21,,,,,4.899813936040543,,,,,,,,,,
Cn1cc(-c2nc3cnc(Oc4cccc(Cl)c4)nc3n(CCC#N)c2=O)c2ccccc21,,,,,5.600162830771291,5.599997654072044,,5.099999581590364,,,,,,,
Cn1cc(-c2nc3cnc(Oc4ccccc4)nc3n(C)c2=O)c2ccccc21,,,,,4.899813936040543,,,,,,,,,,
Cn1cc(-c2nc3cnc(Oc4ccccc4)nc3n(C3CC3)c2=O)c2ccccc21,,,,,5.300081238289086,,,4.59999938302362,,,,,,,
Cn1cc(-c2nc3cnc(Oc4ccccc4)nc3n(CCC#N)c2=O)c2ccccc21,,,,,5.500156298019331,,,5.099999581590364,,,,,,,
Cn1cc(-c2nc3cnc(Oc4ccccc4)nc3n(Cc3cccs3)c2=O)c2ccccc21,,,,,5.500156298019331,,,,,,,,,,
Cn1cc(-c2nc3cncnc3n(-c3ccccc3)c2=O)c2ccccc21,,,,,5.80067189392439,,,5.0,,,,,,,
Cn1cc(-c2nc3cncnc3n(C3CC3)c2=O)c2ccccc21,,,,,6.699485254109518,,,5.099999581590364,,,,,,,
Cn1cc(-c2nc3cncnc3n(CCN)c2=O)c2ccccc21,,,,,5.199985438932609,4.800000874803203,,4.899998417198648,,,,,,,
Cn1cc(-c2nc3cncnc3n(Cc3ccc(F)cc3)c2=O)c2ccccc21,,,,,5.899813936040543,,,,,,,,,,
Cn1cc(-c2nc3cncnc3n(Cc3ccccc3Cl)c2=O)c2ccccc21,,,,,5.500156298019331,,,5.099999581590364,,,,,,,
Cn1cc(-c2ncccc2NC(=O)NC2(c3c(F)cccc3F)CCC2)cn1,,,,4.475290858,,,,,,,,,,,
Cn1cc(-c2nn(C)cc2NC(=O)c2ccc(C(N)=O)cc2)cn1,,,,1.98367122,,,,,,,,,,,
Cn1cc(-c2nnc(-c3ccccc3)o2)c2ccccc21,,,,,5.700000503883016,,,4.849999245077862,,,,,,,
Cn1cc(/C=C2/SC(=O)N(CC(=O)Nc3ccc4c(c3)OCO4)C2=O)c2ccccc21,,,,,,5.149999867728904,,6.700000503883016,,,,,,,
Cn1cc(/C=N/n2cnc3sc4c(c3c2=O)CCCC4)c2ccccc21,,,,,4.849999245077862,,,4.650000220873455,,,,,,,
Cn1cc(/C=N/n2cnc3scc(-c4ccccc4)c3c2=O)c2ccccc21,,,,,5.049999969853415,5.300000202445418,,5.40000018605658,,,,,,,
Cn1cc(C(=O)C(=O)N[C@H]2CN3CCC2CC3)c2ccccc21,,,,,4.80067189392439,4.899998417198648,7.199985438932609,,,,,,,,
Cn1cc(C(=O)N/N=C/C(Br)=C\c2ccccc2)ccc1=O,,,,,5.450000476425332,,,,,,,,,,
Cn1cc(C(=O)N2CCC(C(=O)Nc3ccc4c(c3)OCO4)CC2)c(-c2coc3ccccc23)n1,,5.173976338,,,,,,,,,,,,,
Cn1cc(C(=O)N2CCCC(c3nc(-c4ccc(F)cc4)no3)C2)c(=O)[nH]c1=O,,3.721167112,,,,,,,,,,,,,
Cn1cc(C(=O)N2CCc3n[nH]cc3C2)c2ccccc21,5.899677993,,,,,,,,,,,,,,
Cn1cc(C(=O)NC(CO)c2ccccc2C(F)(F)F)n(C)c1=O,,3.566885088,,,,,,,,,,,,,
Cn1cc(C(=O)NCC(C(=O)O)c2ccccc2)c(C2CCCCC2)n1,,,,2.644012105,,,,,,,,,,,
Cn1cc(C(=O)NCC2CCN(c3ccncc3)CC2)c2ccccc21,,4.687822172,4.452146105,4.967530553,,,,,,,,,,,
Cn1cc(C(=O)NCCc2ccn(-c3ccc(F)cc3)n2)c(C(F)F)n1,,4.50841709,,4.026235223,,,,,,,,,,,
Cn1cc(C(=O)NCCc2nc(-c3ccc(Cl)cc3)n[nH]2)ccc1=O,4.411099625,,,,,,,,,,,,,,
Cn1cc(C(=O)NCc2cccc(C(N)=O)c2)c(C(F)F)n1,,,,2.853882075,,,,,,,,,,,
Cn1cc(C(=O)NCc2cn3ccsc3n2)c2ccccc21,5.673541682,,,,,,,,,,,,,,
Cn1cc(C(=O)NCc2ncc(-c3ccccc3)[nH]2)c(-c2ccncc2)n1,,,5.212197905,,,,,,,,,,,,
Cn1cc(C(=O)N[C@H]2c3ccccc3CC[C@H]2O)c2cc(F)ccc21,,5.208209313,5.583530928,,,,,,,,,,,,
Cn1cc(C(=O)Nc2ccc(-c3nnc[nH]3)cc2)c(C2CC2)n1,,4.011552745,,,,,,,,,,,,,
Cn1cc(C(=O)Nc2nc(-c3cccc(C#N)c3)n[nH]2)cn1,4.625363453,,,,,,,,,,,,,,
Cn1cc(C(=O)OCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc21,,,,,4.825243529383605,5.0,,,,,,,,,
Cn1cc(C(=O)c2ccc(Cl)cc2)cc1-c1nc2ccccc2n1C,,,,,5.450000476425332,5.40000018605658,5.049999969853415,,,,,,,,
Cn1cc(C(F)(F)F)nc1-c1ccc(OC[C@@H](O)CNCCOc2ccc(O)c(C(N)=O)c2)cc1,,,,,,,5.599998518547832,4.59999938302362,,,,,,,
Cn1cc(C(NC(=O)c2cccc3c2OCC3)C(C)(C)C)cn1,,4.609218515,,,,,,,,,,,,,
Cn1cc(C2(CNC(=O)c3cc[nH]c(=O)c3)CCCO2)cn1,,,,2.02355393,,,,,,,,,,,
Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21,,,,,5.500156298019331,4.749999839328533,4.499999678657065,5.649995590234903,,,,,,,
Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,,,,,,,,,,,,,5.560036064079095,,
Cn1cc(C2=CCCN(S(=O)(=O)c3ccc(Cl)s3)C2)cn1,,,,5.051615703,,,,,,,,,,,
Cn1cc(C2=CCCN(S(=O)(=O)c3ccc(F)cc3F)C2)cn1,,,,4.691003128,,,,,,,,,,,
Cn1cc(C2CCCCN2C(=O)c2cc3ccccc3[nH]c2=O)cn1,,,,3.82154681,,,,,,,,,,,
Cn1cc(C2CCCN(C(=O)c3cc(-c4ccccc4)ccn3)C2)cn1,,4.97532358,,4.623078142,,,,,,,,,,,
Cn1cc(C2CCN(C(=O)c3[nH]c4ccccc4c3Cl)CC2)cn1,,4.881934692,,,,,,,,,,,,,
Cn1cc(C2CCN(C(=O)c3cn[nH]c3Cc3ccccc3)CC2)cn1,,3.963667168,,,,,,,,,,,,,
Cn1cc(C2CN(C(=O)c3ccc(C(F)F)c(F)c3)CCN2)cn1,,,,3.610169047,,,,,,,,,,,
Cn1cc(C2CN(C(=O)c3ccc4c(c3)ncn4C)CCO2)cn1,,,,2.101922857,,,,,,,,,,,
Cn1cc(C2NC(N)=Nc3nc4cc5c(cc4n32)OCCCO5)c(-c2cc3ccccc3o2)n1,4.995842308,,,,,,,,,,,,,,
Cn1cc(CC(=O)Nc2ncnc3scc(-c4ccccc4)c23)cn1,5.1434787,,,,,,,,,,,,,,
Cn1cc(CC2CCN(C(=O)CNC(=O)c3ccc(C(C)(C)C)cc3)C2)cn1,,,,4.490067515,,,,,,,,,,,
Cn1cc(CC2CCN(C(=O)NC3CCCOc4c(F)cccc43)C2)cn1,3.01734311,4.28038426,,,,,,,,,,,,,
Cn1cc(CC2CCN(C(=O)NCCc3ccn(-c4ccc(F)cc4)n3)C2)cn1,,,,4.979195707,,,,,,,,,,,
Cn1cc(CC2CCN(c3ncnc4[nH]ccc34)C2)cn1,5.09296862,,,,,,,,,,,,,,
Cn1cc(CC2CN(C(=O)[C@@H]3CCCO[C@H]3c3ccccc3)C2)cn1,,,4.354577762,,,,,,,,,,,,
Cn1cc(CCC(=O)N2CC(O)(c3ccc(F)cc3)C2)c2ccccc21,,5.190890963,,5.128671577,,,,,,,,,,,
Cn1cc(CCC(=O)N2CCC(Cc3cccc(F)c3)CC2)cn1,,,4.610946355,,,,,,,,,,,,
Cn1cc(CN(CC2CCc3ccccc32)c2nccc(C#N)n2)cn1,5.607921522,,4.513393755,,,,,,,,,,,,
Cn1cc(CN2CCCN(C(=O)Cc3c[nH]c4ccc(Cl)cc34)CC2)cn1,,5.099208407,,4.840242042,,,,,,,,,,,
Cn1cc(CNC(CO)CC(F)(F)F)c(-c2cc3ccccc3o2)n1,5.183959863,,5.188969777,,,,,,,,,,,,
Cn1cc(CNCCc2c(C(F)(F)F)[nH]c3ccccc23)cc1C#N,,,5.451932175,,,,,,,,,,,,
Cn1cc(CNCCc2cccc(Br)c2)n2ncc(C#N)c12,4.985611022,,6.2182041,,,,,,,,,,,,
Cn1cc(CNCc2ccc(-n3ccnc3)nc2)c(C(C)(C)C)n1,5.37004222,,6.110516643,,,,,,,,,,,,
Cn1cc(CN[C@H]2c3ccccc3C[C@@H]2O)c(C2CC2)n1,,,4.28792074,,,,,,,,,,,,
Cn1cc(CNc2ccc(NS(C)(=O)=O)cc2)c(-c2ccc3c(c2)OCCCO3)n1,5.191857085,,,,,,,,,,,,,,
Cn1cc(Cn2cc(-c3cccc4c3CCCC4)nn2)cn1,5.353159198,4.5254797,,4.436093993,,,,,,,,,,,
Cn1cc(NC(=O)C2CCCN2C(=O)c2ccccc2O)cn1,,,,2.247989647,,,,,,,,,,,
Cn1cc(NC(=O)Cc2ccc(C3CCC3)cc2)c(-c2ccccn2)n1,5.130239262,5.0337618,,4.955052688,,,,,,,,,,,
Cn1cc(NC(=O)NCc2ccc3occc3c2)c(C2CCCCC2)n1,,,5.147352527,,,,,,,,,,,,
Cn1cc(NC(=O)NCc2cn(-c3ccccc3)nc2-c2ccncc2)c(-c2ccncc2)n1,4.631574237,,,,,,,,,,,,,,
Cn1cc(NC(=O)c2ccc(C(=O)O)nc2)c(-c2ccccn2)n1,3.340069977,3.887100278,,,,,,,,,,,,,
Cn1cc(NC(=O)c2ccc(N3CCCCCC3)cc2)c(C(N)=O)n1,,,,4.55709736,,,,,,,,,,,
Cn1cc(NC(=O)c2cnn(CC3CC3)c2)c(-c2ccco2)n1,4.55876262,,,,,,,,,,,,,,
Cn1cc(NC(=O)c2cnn3ccc(N)nc23)c(-c2cc(Cl)ccc2Cl)n1,,,,,,,,,,,5.236572006437063,,,,
Cn1cc(NCc2cc(-c3ccncc3)n[nH]2)c(-c2ccccc2)n1,6.231112135,,4.659826113,,,,,,,,,,,,
Cn1cc(NS(=O)(=O)c2ccc3c(c2)CCC3)c(C2CCCCC2)n1,,4.824329507,,5.10643106,,,,,,,,,,,
Cn1cc(NS(=O)(=O)c2cnn(C3CCC3)c2)c(-c2ccco2)n1,3.662160178,,,,,,,,,,,,,,
Cn1cc(NS(=O)(=O)c2cnn(C3CCC3)c2)c(C(F)F)n1,,,,2.139796898,,,,,,,,,,,
Cn1cc(OC2CN(c3cc(Br)cc(F)c3C#N)C2)cn1,7.114525278,,4.561984723,,,,,,,,,,,,
Cn1cc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(C(=O)c3cc(C(F)(F)F)ccn3)C2)cn1,,,,,,,,,,5.045757490560675,,,,,
Cn1cc(S(=O)(=O)NCCCN2CCCC2=O)c(=O)n(C)c1=O,,,,2.204663052,,,,,,,,,,,
Cn1cc(S(=O)(=O)c2ccccc2)c2cc3c(cc21)CCNCC3,,,,,,,,,,,4.886056647693163,,,,
Cn1cc([C@@H]2CN(C(=O)CCCc3nccs3)C[C@H]2CO)cn1,,,,2.453434783,,,,,,,,,,,
Cn1cc([C@@H]2CN(C(=O)c3ccccc3C3(C)CC3)C[C@H]2CO)cn1,,,,4.425940018,,,,,,,,,,,
Cn1cc([C@@H]2C[C@H]2NC(=O)CCc2cccc3ccccc23)cn1,5.51412108,,,,,,,,,,,,,,
Cn1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,,,,,,,,,,4.856985199745905,,,,,
Cn1cc([C@H]2C[C@H]3[C@@H](CF)SC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cn1,,,,,,,,,,4.578396073130169,,,,,
Cn1cc([C@H]2[C@H](CNc3ccc(OC(F)F)cn3)CC(=O)N2C(C)(C)C)cn1,,,,3.92268027,,,,,,,,,,,
Cn1cc([N+](=O)[O-])c(C(=O)Nc2cc(Oc3cccnc3)cc([N+](=O)[O-])c2)n1,,,,,4.949999401714239,5.250000251143582,4.899998417198648,6.300000202445418,,,,,,,
Cn1cc([N+](=O)[O-])c(C(=O)Nc2ccc(Br)cn2)n1,,,,,5.700000503883016,,,,,,,,,,
Cn1cc[nH]c1=S,,,,,,,,,,,,4.1992190191615695,4.348864512263225,,
Cn1ccc(-c2[nH]ncc2C(=O)Nc2ccc(-c3cc(=O)[nH][nH]3)cc2)n1,4.781566355,,,,,,,,,,,,,,
Cn1ccc(-c2cc(C(=O)N3CCC(c4ccsc4)CC3)no2)n1,,5.118007265,,,,,,,,,,,,,
Cn1ccc(C(=O)N2CCC(C(=O)Nc3ccc(Cl)cn3)CC2)c1,,4.04809364,,,,,,,,,,,,,
Cn1ccc(C2CCN(c3cc(C4CC4)ncn3)CC2)n1,3.84919785,,,,,,,,,,,,,,
Cn1ccc(CN(CC2C(F)(F)C23CCC3)c2ncc(F)cn2)n1,5.180322875,,4.29467453,,,,,,,,,,,,
Cn1ccc(N2CCCC(NC(=O)Cc3ccc(-n4cnnn4)cc3)C2=O)n1,,,,2.41579948,,,,,,,,,,,
Cn1ccc(NC(=O)N(Cc2cccc(F)c2)C2CCC2)cc1=O,,,4.358671278,,,,,,,,,,,,
Cn1ccc(NC(=O)NCc2ccc(-n3ccnc3)c(F)c2)n1,6.411296205,6.211665645,5.33861233,,,,,,,,,,,,
Cn1ccc2c(C(=O)N3CCCC(CN=S(C)(C)=O)C3)cccc21,,,,3.121036838,,,,,,,,,,,
Cn1ccc2c(C(=O)NCC3CSCCN3C(=O)c3cccc4c3ccn4C)cccc21,,,,4.709928452,,,,,,,,,,,
Cn1ccc2c(C(=O)Nc3ccc4c(c3)NC(=O)CC4)cccc21,4.362328292,,,4.094013043,,,,,,,,,,,
Cn1ccc2c(Nc3cccc(Cl)c3)ncc(C(=O)N3CCOCC3)c21,,,,,,,,,4.376750709602099,4.6777807052660805,,,,,
Cn1ccc2cc(NC(=O)Nc3cccnc3)ccc21,,,,,7.899813936040543,,4.899998417198648,5.0,,,,,,,
Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1,,,,,8.00011069388137,,4.650000297576528,4.9999989993945055,,,,,,,
Cn1ccc2cccc(NC(=O)C3(C)CCNC(=O)C3)c21,,,,2.27816596,,,,,,,,,,,
Cn1cccc(C(=O)N2CCC(Oc3ccc(Cl)cc3)CC2)c1=O,,,,3.867359603,,,,,,,,,,,
Cn1cccc1-c1csc(NC(=O)CCc2nc3sc4c(c3c(=O)[nH]2)CCC4)n1,,5.675886978,,5.375990985,,,,,,,,,,,
Cn1cccc1/C=N/NC(=O)c1sc2ccccc2c1Cl,,,,,6.049999969853415,,5.0,5.049999969853415,,,,,,,
Cn1cccc1C(=O)C(=O)Nc1cccc(Cl)c1Cl,,,,,4.749999855918706,,,,,,,,,,
Cn1cccc1C(=O)N1CCC(C(=O)Nc2ccc3c(c2)OCO3)CC1,,,,4.924192827,,,,,,,,,,,
Cn1cccc1C(=O)N1CCC2(CC1)CCN(C(c1ccccc1)c1ccccc1)CC2,,,,,5.300081238289086,,,4.800000874803203,,,,,,,
Cn1cccc1C(=O)N1CCC2(CC1)CCN(c1ccc(-c3ccccc3)cc1)CC2,,,,,4.699485254109518,,,4.800000874803203,,,,,,,
Cn1cccc1C(=O)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2,,,,,4.699485254109518,,,,,,,,,,
Cn1cccc1C(=O)N1CCC2(CC1)CCN(c1ccccc1)CC2,,,,,4.899813936040543,,,4.800000874803203,,,,,,,
Cn1cccc1C(=O)N1CCC2(CC1)CCN(c1ccccn1)CC2,,,,,4.80067189392439,4.499999678657065,,,,,,,,,
Cn1cccc1C(=O)N1CCC2(CC1)CCN(c1ccncc1)CC2,,,,,4.801342913045577,,4.59999938302362,,,,,,,,
Cn1cccc1C(=O)N1CCC2(CC1)CCN(c1ncccn1)CC2,,,,,,,,4.899998417198648,,,,,,,
Cn1cccc1C(=O)N1CCC2(CC1)CN(C(c1ccccc1)c1ccccc1)C2,,,,,4.500312917381596,4.40000018605658,5.499998305302686,4.800000874803203,,,,,,,
Cn1cccc1C(=O)N1CCC2(CC1)CN(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C2,,,,,5.0,4.800000874803203,4.59999938302362,,,,,,,,
Cn1cccc1C(=O)N1CCC2(CC1)CN(c1cccc(-c3ccccc3)c1)C2,,,,,4.600162830771291,4.899998417198648,,5.599997654072044,,,,,,,
Cn1cccc1C(=O)N1CCC2(CC1)CN(c1ccccn1)C2,,,,,,,,4.899998417198648,,,,,,,
Cn1cccc1C(=O)N1CCC2(CC1)CN(c1ccncc1)C2,,,,,,5.299998902651582,,,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCCN(C(=O)Nc3cccc(C#N)c3)C2)CC1,,,,,,4.59999938302362,,4.59999938302362,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCCN(C(=O)Nc3cccc(F)c3)C2)CC1,,,,,6.10008981295355,,,5.0,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCCN(C(=O)Nc3ccccc3)C2)CC1,,,,,5.300081238289086,,,4.499999678657065,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,,,,,4.899813936040543,4.899998417198648,5.0,5.199999204645692,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCCN(Cc3ccc(C#N)cc3)C2)CC1,,,,,4.899813936040543,,,4.800000874803203,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,,,,,,,5.0,4.499999678657065,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCCN(Cc3ccncc3)C2)CC1,,,,,4.80067189392439,5.799999504698301,5.099999581590364,5.39999854971442,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCCN(Cc3nccs3)C2)CC1,,,,,,,,4.899998417198648,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1,,,,,4.80067189392439,4.800000874803203,,4.899998417198648,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,,,,,4.80067189392439,5.39999854971442,,5.0,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCCN(c3ccccc3)C2)CC1,,,,,5.0,4.800000874803203,,4.800000874803203,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCCN(c3ccccn3)C2)CC1,,,,,4.699485254109518,4.59999938302362,4.59999938302362,4.700000503883016,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCCN(c3ccncc3)C2)CC1,,,,,4.899813936040543,4.59999938302362,,5.099999581590364,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCCN(c3ncccn3)C2)CC1,,,,,,4.499999678657065,5.0,,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCN(C(=O)Nc3cccc(C#N)c3)CC2)CC1,,,,,4.600326278518962,,,,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCN(C(=O)Nc3ccccc3)CC2)CC1,,,,,,,,4.800000874803203,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,,,,,,,5.099999581590364,,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCN(Cc3ccncc3)CC2)CC1,,,,,4.80067189392439,5.0,,4.899998417198648,,,,,,,
Cn1cccc1C(=O)N1CCC2(CCN(Cc3nccs3)CC2)CC1,,,,,,,,4.700000503883016,,,,,,,
Cn1cccc1C(=O)N1CCC[C@@]2(CCN(C(=O)Nc3cccc(C#N)c3)C2)C1,,,,,,,,4.59999938302362,,,,,,,
Cn1cccc1C(=O)N1CCC[C@@]2(CCN(C(=O)Nc3cccc(F)c3)C2)C1,,,,,4.699485254109518,,,4.800000874803203,,,,,,,
Cn1cccc1C(=O)N1CCC[C@@]2(CCN(C(c3ccccc3)c3ccccc3)C2)C1,,,,,4.699485254109518,4.40000018605658,4.700000503883016,4.899998417198648,,,,,,,
Cn1cccc1C(=O)N1CCC[C@@]2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,,,,,,4.40000018605658,5.39999854971442,4.800000874803203,,,,,,,
Cn1cccc1C(=O)N1CCC[C@@]2(CCN(Cc3ccc(C#N)cc3)C2)C1,,,,,,,4.700000503883016,4.899998417198648,,,,,,,
Cn1cccc1C(=O)N1CCC[C@@]2(CCN(Cc3ccccc3)C2)C1,,,,,5.0,,5.699996150664601,5.299998902651582,,,,,,,
Cn1cccc1C(=O)N1CCC[C@@]2(CCN(Cc3nccs3)C2)C1,,,,,,4.499999678657065,4.499999678657065,4.800000874803203,,,,,,,
Cn1cccc1C(=O)N1CCC[C@@]2(CCN(c3cccc(-c4ccccc4)c3)C2)C1,,,,,4.899813936040543,,,5.099999581590364,,,,,,,
Cn1cccc1C(=O)N1CCC[C@@]2(CCN(c3ccccc3)C2)C1,,,,,4.899813936040543,,,5.0,,,,,,,
Cn1cccc1C(=O)N1CCC[C@@]2(CCN(c3ccccn3)C2)C1,,,,,4.500156298019331,,,4.899998417198648,,,,,,,
Cn1cccc1C(=O)N1CCC[C@@]2(CCN(c3ccncc3)C2)C1,,,,,4.899813936040543,,,6.0,,,,,,,
Cn1cccc1C(=O)N1CCC[C@@]2(CCN(c3ncccn3)C2)C1,,,,,4.80067189392439,,4.700000503883016,4.800000874803203,,,,,,,
Cn1cccc1C1CCCCN1C(=O)CNC(=O)c1cc2ccccc2[nH]1,,,,3.162989765,,,,,,,,,,,
Cn1cccc1C1CCCCN1C(=O)c1cc(-c2ccccc2)no1,,5.214428902,,,,,,,,,,,,,
Cn1cccc1CC(=O)N/N=C\c1cccs1,,,,,4.800000874803203,,,,,,,,,,
Cn1cccc1CNC(=O)Nc1ccc(Cl)c(Cl)c1,,,,,5.499999678657065,5.499999678657065,,4.849999245077862,,,,,,,
Cn1ccnc(N2CCN(S(=O)(=O)c3ccccc3)CC2)c1=O,4.14375769,5.363691945,4.343164012,,,,,,,,,,,,
Cn1ccnc(N2CCN(c3ncc(Cl)cc3Cl)CC2)c1=O,4.905596782,,5.811462022,4.693371322,,,,,,,,,,,
Cn1ccnc1-c1cccc(NC(=O)c2cc3ccccc3c(=O)[nH]2)c1,,,,4.517411932,,,,,,,,,,,
Cn1ccnc1-c1cn(-c2ccccc2OC(F)(F)F)nn1,6.519893535,,,,,,,,,,,,,,
Cn1ccnc1C(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,,,,,,,,,4.7447274948966935,,4.585026652029182,,,,
Cn1ccnc1C(Nc1nccn2ncc(Br)c12)c1ccccc1,,,4.700553132,,,,,,,,,,,,
Cn1ccnc1C(O)C=C(c1ccccc1)c1ccccc1,,,,,,,,,,4.823908740944319,,,,,
Cn1ccnc1C1(CNC(=O)c2ccc(Cn3cc(Cl)cn3)s2)NC(=O)NC1=O,,,,4.313959628,,,,,,,,,,,
Cn1ccnc1CC1CCCN(C(=O)Nc2ccc(-n3nccn3)nc2)C1,,3.644447505,,3.655085287,,,,,,,,,,,
