SMILES,challenge_cyp1a2,challenge_cyp2c9,challenge_cyp2d6,challenge_cyp3a4,pharmabench_cyp2c9,pharmabench_cyp2d6,pharmabench_cyp3a4,tox21_cyp1a2,tox21_cyp2c9,tox21_cyp2d6,tox21_cyp3a4,chembl_cyp1a2,chembl_cyp2c9,chembl_cyp2d6,chembl_cyp3a4,octant_cyp3a4,aid1851_cyp1a2,aid1851_cyp2c9,aid1851_cyp2d6,aid1851_cyp3a4,aid1851_cyp2c19
O=C1CN(/N=C\c2ccc([N+](=O)[O-])o2)C(=O)N1,,,,,,,,,,,,,,,,,5.0,,,,
O=C1CN(C(=O)CCC(=O)N2CCC2c2ccccc2)c2ccccc2N1,,,,3.902099,,,,,,,,,,,,,,,,,
O=C1CN(C(=O)NCc2ccc(OC(F)F)cn2)C2CCCCC2N1,,,,4.54909255,,,,,,,,,,,,,,,,,
O=C1CN(C(=O)NCc2cccc(-c3ccccn3)c2)C2CCCCC2N1,,,,3.745900537,,,,,,,,,,,,,,,,,
O=C1CN(C(=O)c2ccc(Br)o2)C(c2ccc(F)cc2)c2cc(Cl)ccc2N1,,,,,,,,,,,,7.2,5.2,,,,7.200000237109354,5.200000237109354,,,5.100000128334196
O=C1CN(C(=O)c2ccc3c(n2)CCCC3)CN1CC1CC1,5.411912248,,,,,,,,,,,,,,,,,,,,
O=C1CN(CCN2CC(=O)ON2)NO1,,,,,,,,,,,,5.6,,,,,,,,,
O=C1CN(c2nc(-c3ccccc3)c3cc(Br)ccc3n2)c2ccccc2N1,,,,,,,,,,,,5.6,,,5.15,,5.59999938302362,,,5.149999867728904,
O=C1CN2CCN(CC2)CC(=O)Nc2ccc(cc2)S(=O)(=O)c2ccc(cc2)NC(=O)CN2CCN(CC2)CC(=O)Nc2ccc(cc2)S(=O)(=O)c2ccc(cc2)N1,,,,,,,,,,,,,6.4,,,,,6.40000018605658,,,
O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1,,,,,,,,,,4.810029897405945,5.96003097313254,,,,,,,,,,
O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,4.847908695,,,,,,,,,,,,,,,,,,,,
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,,,,,,,,4.427632657828257,4.727633841108281,4.27763265815298,4.5247611425392895,,,,,,,,,,
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,,,,,,,,,4.484310903139638,4.510030276850633,,,,,,,,,,,
O=C1CN=C(c2cccs2)c2c(sc3c2CCCC3)N1,,,,,,,,,,,,4.8,4.45,6.0,4.8,,4.800000874803203,4.450000476425332,6.0,4.800000874803203,4.800000874803203
O=C1CNC(=O)N1CCNC(=O)N1CCCC1Cc1ccccc1,,,,3.279842945,,,,,,,,,,,,,,,,,
O=C1COC(c2ccccc2O)=NN1CCCN1CCCC1,,,,,,,,,,,,,,5.5,,,,,5.499999678657065,,
O=C1COc2c(NCCCOc3ccc(Cl)cc3)cc(Cl)cc2N1,5.328568543,,,,,,,,,,,,,,,,,,,,
O=C1COc2c(cccc2C(=O)N2CCCC(n3cncn3)C2)N1,,,,3.502739865,,,,,,,,,,,,,,,,,
O=C1COc2cc(Cl)c(Cl)cc2N1CC(=O)N1CCCC(c2ccccc2)C1CN1CCCC1,,,,,,5.795880017344075,,,,,,,,5.8,5.75,,,,,,
O=C1COc2cc(Cl)c(Cl)cc2N1CC(=O)N1CCCC(c2ccccc2)C1CN1CCOCC1,,,,,,5.318758762624412,6.136677139879544,,,,,,,5.32,6.14,,,,,,
O=C1COc2cc(NC(=O)NCc3ccc(-n4ccnc4)c(F)c3)ccc2N1,5.9101339,,5.614492347,,,,,,,,,,,,,,,,,,
O=C1COc2ccc(CCN3CCC(Cc4ccc(Br)c(O)c4)CC3)cc2C1O,,,,,,,,,,,,,,4.64,,,,,,,
O=C1COc2ccc(CN3c4ccccc4COc4cc(F)ccc43)cc2N1,,,,,,4.785686102575601,5.25617677839625,,,,,,6.19,4.79,5.26,,,,,,
O=C1COc2ccc(NC(=O)N3CCN(c4ccccc4Cl)CC3)cc2N1,,,,,,,,,,,,4.75,4.85,,,,4.749999855918706,4.849999245077862,,,5.0
O=C1COc2ccc(OCc3ccc(F)cc3)cc21,,,,,,,,,,,,,,,,,5.149999867728904,5.0,,,5.200000237109354
O=C1COc2ccc(S(=O)(=O)N3c4ccccc4COc4cc(F)ccc43)cc2N1,,,,,5.806318970458719,4.671518461463528,5.1741197010638205,,,,,,5.81,4.67,5.17,,,,,,
O=C1CS/C(=C\[N+](=O)[O-])N1c1ccc(OC(F)(F)F)cc1,,,,,,,,,,,,5.2,4.8,4.8,,,5.200000237109354,4.800000874803203,4.800000874803203,,5.40000018605658
O=C1CSC(=S)N1/N=C\c1ccc(Cl)c([N+](=O)[O-])c1,,,,,,,,,,,,,,,,,5.899998417198649,,,,
O=C1CSC(c2ccccc2F)N1c1cc(Cl)ccc1O,,,,,,,,,,,,4.4,,4.5,4.6,,4.40000018605658,,4.499999678657065,4.59999938302362,6.049999969853415
O=C1CSC(c2ccccn2)N1c1ccc(Cl)c(Cl)c1,,,,,,,,,,,,5.0,4.7,,,,5.0,4.700000503883016,,,5.450000476425332
O=C1CSC(c2ccccn2)N1c1ccc2ccccc2c1,,,,,,,,,,,,4.85,,,,,4.849999245077862,,,,5.149999867728904
O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1,,,,,,,,,,,,5.5,,6.2,,,5.499999678657065,,6.200000237109354,,
O=C1CS[C@@H](c2ccccc2Cl)c2cc(Cl)ccc2N1,,,,,,,,,,,,4.4,4.8,,,,4.40000018605658,4.800000874803203,,,4.59999938302362
O=C1CSc2ccc(C(=O)NCCC3=CCCCC3)cc2N1,,,,,,,,,,,,5.5,,,4.9,,5.499999678657065,,,4.899998417198648,5.100000128334196
O=C1CSc2ccc(C(=O)NC[C@@H]3CCO[C@H]3c3ccccc3)cc2N1,,4.15754825,,4.543412782,,,,,,,,,,,,,,,,,
O=C1C[C@@H](O)[C@@H](O)[C@H]2[C@@H]3C(=O)N(Cc4ccc5c(c4)OCO5)C(=O)[C@@H]3CC[C@H]12,,,,,,,,,,,,,,,,,,,,5.40000018605658,
O=C1C[C@@H](O)[C@@H](O)[C@H]2c3c(c(O)n(Cc4ccc5c(c4)OCO5)c3O)CC[C@H]12,,,,,,,,,,,,,,,5.400000000000001,,,,,,
O=C1C[C@@H](O)[C@@H](O)[C@H]2c3c(c(O)n(Cc4ccccc4)c3O)CC[C@H]12,,,,,,,,,,,,,5.4,,,,,,,,
O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,,,,,,,,,,,,4.27,,,,,,,,,
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,,,,,,,,,,,,5.04,4.9,,5.3,,5.499999678657065,,,5.300000202445418,5.40000018605658
O=C1C[C@@H](c2ccccc2)Oc2cc(O)cc(O)c21,,,,,,,,,,,,5.83,,,,,,,,,
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,,,,,,,,,,,,,,,4.8,,,,,,
O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46.O=S(=O)(O)O,,,,,,,,,,5.360025701545049,5.510027465964983,,,,,,,,,,
O=C1C[C@H](c2ccccc2)Oc2cc(O)cc(O)c21,,,,,,,,,,,,,4.9,4.7,4.9,,,,,,
O=C1C[C@H](c2ccccc2)[C@@H](c2ccc(Br)cc2)O1,,,,,,,,,,,,,5.5,,,,,5.499999678657065,,,6.40000018605658
O=C1C[C@H]2OCC[C@@]2(c2nc(-c3ccc4c(c3)CCC4)no2)CN1,4.867253745,,,,,,,,,,,,,,,,,,,,
O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ccccc2N1,,,,,,,,,,,,6.8,5.0,6.4,4.9,,6.800000874803203,,6.40000018605658,4.899998417198648,
O=C1Cc2c(c3cc(C(F)(F)F)ccc3[nH]c2=O)-c2cc(Cl)ccc2O1,,,,,,,,,,,,,4.91,,,,,,,,
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,,,,,,,,,4.560029756289291,,4.810029897405945,,,,,,,,,,
O=C1Cc2cc(Cl)ccc2N1,,,,,,,,5.310025555333226,4.460029874171644,,,,,,,,,,,,
O=C1Cc2cc(NS(=O)(=O)c3cccc(-c4ccccc4)c3)ccc2N1,,5.852564907,4.978560573,6.051158075,,,,,,,,,,,,,,,,,
O=C1Cc2cc(S(=O)(=O)Nc3ccc(-n4cncn4)cc3)c(Cl)cc2N1,3.823268413,,,,,,,,,,,,,,,,,,,,
O=C1Cc2ccc(CC(=O)N3CC[C@H]4CC[C@]43c3cccnc3)cc2N1,,,,5.249099615,,,,,,,,,,,,,,,,,
O=C1Cc2cccc(NS(=O)(=O)c3sccc3C3CC3)c2N1,,,,4.768627985,,,,,,,,,,,,,,,,,
O=C1Cc2ccccc2C1,,,,,,,,4.198864633756791,4.148864616843579,,,4.1,,,,,,,,,
O=C1Cc2ccccc2N1c1c(Cl)cccc1Cl,,,,,,,,,4.448864857638396,4.3988649544426,4.748865707419434,,,,,,,,,,
O=C1N(CC2CCCCN2)CCN1c1cccc(Cl)c1,,,,,,,,,,,,,,6.0,,,,,,,
O=C1N(CCc2c[nH]c3c(Cl)cccc23)C(=O)C23CC(CN12)C3,,,,4.1180029,,,,,,,,,,,,,,,,,
O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,,,,,,,,,5.460033632003287,4.760030197409634,6.510041520575165,4.5,5.2,5.1,6.3,,4.499999678657065,5.100000128334196,5.100000128334196,6.300000202445418,6.700000503883016
O=C1N/C(=C\c2ccc(N3CCOCC3)c(F)c2)C(=O)N1Cc1ccccc1,,,,,,,,,,,,,,,,,5.700000503883016,,,6.100000128334196,4.849999245077862
O=C1N=C(Cc2ccc(N3CCOCC3)c(F)c2)C(=O)N1Cc1ccccc1,,,,,,,,,,,,5.7,,,6.1,,,,,,
O=C1N=C(N2CCC(Cc3ccccc3)CC2)S/C1=C/c1c[nH]nc1-c1ccccc1,,,,,,,,,,,,5.45,6.35,,,,,,,,
O=C1N=C(N2CCC(Cc3ccccc3)CC2)S/C1=C/c1cn[nH]c1-c1ccccc1,,,,,,,,,,,,,,,,,5.450000476425332,6.349999603463148,,,5.450000476425332
O=C1N=C(N2CCOCC2)S/C1=C/c1cccs1,,,,,,,,,,,,5.25,,,,,5.250000251143582,,,,4.59999938302362
O=C1N=C(N2CCOCC2)S/C1=C\C=C/c1ccccc1,,,,,,,,,,,,4.85,,,,,4.849999245077862,,,,4.450000476425332
O=C1N=C([O-])CN1/N=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1.[Na+],,,,,,,,4.448864857638396,,,4.148864616843579,,,,,,,,,,
O=C1N=C([O-])CN1/N=C\c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,,,,,,,,,,,,,,,,,4.700000503883016,,,4.700000503883016,
O=C1N=C([O-])CN1/N=C\c1ccc(-c2ccc([N+](=O)[O-])cc2)o1.[Na+],,,,,,,,,,,,,,,,,4.9499992085993245,,,,
O=C1N=C2SCCN2/C1=C\c1c(Cl)cccc1Cl,,,,,,,,,,,,5.0,4.8,,5.0,,5.0,4.800000874803203,,5.0,4.550000451689026
O=C1N=c2cc(NC(=O)c3c[nH]cc(-c4ccccc4F)c3=O)ccc2=C1Cc1ccc[nH]1,,,,,,,,,,,,,7.4,,,,,,,,
O=C1N=c2ccc(C(=O)N[C@H](CO)c3ccccc3)cc2=C1C(c1ccccc1)c1ncc[nH]1,,,,,,,,,,,,,4.67,,5.52,,,,,,
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,,,,,,,,4.202063178069278,4.6520633721995,4.452062925898455,,,4.636666666666667,,,,,4.40000018605658,,,
O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(O)c(Cl)c1,,,,,,,,,,,,,,,,,4.499999678657065,,,4.700000503883016,
O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])C1=Nc1ccc(O)c(Cl)c1,,,,,,,,,,,,4.5,4.5,,4.833333333333333,,,,,,
O=C1NC(=O)C2(CCCN(C(=O)Cn3c(-c4ccccc4)cc4ccccc43)C2)N1,,,,4.574394202,,,,,,,,,,,,,,,,,
O=C1NC(=O)C2CC=CCC12,,,,,,,,,4.148864616843579,,,,,,,,,,,,
O=C1NC(=O)N(CCNc2ncc(C(F)(F)F)cc2Cl)C(=O)C1/C=N/OCc1c(F)cccc1Cl,,,,,,,,,,,,,,,,,,6.100000128334196,,5.499999678657065,5.049999969853415
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,,,,,,,,4.448864857638396,,,,,,,,,,,,,
O=C1NC(=O)[C@@](Cc2ccccc2)(c2cccnc2)N1,,,,,,,,,,,,,,,5.400000000000001,,,,,5.40000018605658,
O=C1NC(=O)c2cc(NC(=O)N3CCCC(C(=O)Nc4ccc(Cl)cn4)C3)ccc21,,5.045262232,,4.52305964,,,,,,,,,,,,,,,,,
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,,,,,,,,,,,,,,,5.8,,,,,,
O=C1NC(=O)c2cc(S(=O)(=O)N3CC4(CCCC4)c4ccccc43)ccc21,,,2.063591292,,,,,,,,,,,,,,,,,,
O=C1NC(=O)c2cc([N+](=O)[O-])ccc21,,,,,,,,4.544981456933025,4.144982056085977,4.194981959547696,4.494981687151477,,,,4.8,,,,,,
O=C1NC(=O)c2cccc3cccc1c23,,,,,,,,5.59885804480627,,,,,,,,,,,,,
O=C1NC(=S)N/C1=C/c1cccc([N+](=O)[O-])c1O,,,,,,,,,,,,,,,,,,4.899998417198648,,,
O=C1NC(=S)N=C1Cc1cccc([N+](=O)[O-])c1O,,,,,,,,,,,,,4.9,,,,,,,,
O=C1NC(=S)NC(=O)C1=Cc1cccc2cc3ccccc3cc12,,,,,,,,,,,,6.4,5.5,,,,6.40000018605658,5.499999678657065,,,
O=C1NC(CC2CCCc3ccccc32)C(=O)N1c1cccc2cccnc12,,,4.482889495,,,,,,,,,,,,,,,,,,
O=C1NC(Cc2nccs2)C(=O)NC1Cc1cc(Cl)cc(Cl)c1,,,4.277831247,,,,,,,,,,,,,,,,,,
O=C1NC([O-])=NC1(c1ccccc1)c1ccccc1.[Na+],,,,,,,,,,,,,,,,,,4.40000018605658,,,
O=C1NC(c2ccc(Br)cc2)Nc2sc3c(c21)CCC3,,,,,,,,,,,,5.6,5.2,,4.55,,5.59999938302362,5.200000237109354,,4.550000451689026,4.800000874803203
O=C1NC(c2ccc(F)cc2)(c2ccc(F)cc2)CN1C1CCN(Cc2cccc(Cl)c2)CC1,,,,,,,,,,,,,5.38,5.28,,,,,,,
O=C1NC(c2ccc(F)cc2)(c2ccc(F)cc2)CN1C1CCN(Cc2cccc(F)c2)CC1,,,,,,,,,,,,,5.14,4.92,,,,,,,
O=C1NC(c2ccc(F)cc2)(c2ccc(F)cc2)CN1C1CCN(Cc2ccccc2)CC1,,,,,,,,,,,,,5.16,5.33,4.04,,,,,,
O=C1NC(c2cccc([N+](=O)[O-])c2)=CCN1c1ccccc1O,,,,,,,,,,,,4.5,6.0,4.7,,,4.499999678657065,6.0,4.700000503883016,,5.200000237109354
O=C1NC2(CC2)COc2ncc(F)cc2[C@H]2COCCN2c2ccn3ncc1c3n2,,,,,,,,,,,,,4.74,,,,,,,,
O=C1NC2(CCSC2)C(=O)N1Cc1ncc(-c2cccc(Br)c2)o1,5.743457875,,,,,,,,,,,,,,,,,,,,
O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,,,,,,,,,,5.160031997995545,,,,,,,,,,,
O=C1NC2NC(=O)NC2N1,,,,,,,,4.448864857638396,,,,,,,,,,,,,
O=C1NCC(Cc2ccccc2)C(=O)N1Cc1ccccc1,5.184045455,,,,,,,,,,,,,,,,,,,,
O=C1NCC2(CCCC2)C(=O)N1CCc1ccc(F)cc1F,6.39124083,,,,,,,,,,,,,,,,,,,,
O=C1NCC2(CCN(C(=O)c3ccc4nncn4c3)CC2)Oc2ccccc21,,,,2.375981097,,,,,,,,,,,,,,,,,
O=C1NCC2(CCN(CC(O)c3ccccc3C(F)(F)F)CC2)Oc2ccccc21,,,6.69563749,,,,,,,,,,,,,,,,,,
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,,,,,,,,,,,,,,4.65,,,,,4.811763435232401,,
O=C1NCC2(CCN(c3ncnc4[nH]ccc34)CC2)Oc2ccccc21,,,,4.391129627,,,,,,,,,,,,,,,,,
O=C1NCC2=C1C(c1ccc(Br)cc1)Nc1ccccc1N2,,,,,,,,,,,,,,,,,4.749999855918706,5.049999969853415,5.650000220873455,4.59999938302362,5.049999969853415
O=C1NCC2CCC1N2S(=O)(=O)c1ccccc1OC(F)(F)F,,,,2.790967568,,,,,,,,,,,,,,,,,
O=C1NCC2CN(Cc3ccc(-c4cccc(Cl)c4Cl)o3)CCN12,5.142250608,,,,,,,,,,,,,,,,,,,,
O=C1NCCC12CCN(c1c(Cl)cncc1-c1cc3ccccc3o1)CC2,,,,,,,,,,,,,,,5.34,,,,,,
O=C1NCCC12CCN(c1c(Cl)cncc1-c1cc3ccccc3s1)CC2,,,,,,,,,,,,,,,5.68,,,,,,
O=C1NCCC12CCN(c1c(Cl)cncc1-c1ccc(N3CCOCC3)cc1)CC2,,,,,5.537602002101044,,5.6777807052660805,,,,,,5.54,,5.68,,,,,,
O=C1NCCC1CCn1cc(-c2ccc3cnccc3c2)nn1,,4.376080668,4.850859632,,,,,,,,,,,,,,,,,,
O=C1NCCCC1C(=O)Nc1ccccc1C(F)(F)F,,,,,,,,,,,,4.4,,,,,4.40000018605658,,,,
O=C1NCCCN(C(=O)CCC2CCOCC2)C1Cc1ccccc1,2.542144535,,,,,,,,,,,,,,,,,,,,
O=C1NCCCN(C(=O)c2cc3cccn3cn2)C1Cc1ccccc1,1.953003667,,,,,,,,,,,,,,,,,,,,
O=C1NCCCN(C(=O)c2cc[nH]c2C2CC2)C1Cc1ccccc1,,,,4.51366385,,,,,,,,,,,,,,,,,
O=C1NCCCN1c1cccc(-c2ccc(OC3CC3)cc2)c1,5.994423402,,,,,,,,,,,,,,,,,,,,
O=C1NCCN(C(=O)CC2OCCc3ccccc32)C1c1ccccc1,,3.111307417,,,,,,,,,,,,,,,,,,,
O=C1NCCN(C(=O)NC2CCc3c(Cl)cccc32)C1c1ccccc1,,4.473722868,,4.374533585,,,,,,,,,,,,,,,,,
O=C1NCCN1,,,,,,,,,,4.517620993591358,,,,,,,,,,,
O=C1NCCN1CC1CCN(C(=O)c2cc3cccnc3[nH]2)CC1,4.21134372,,,2.96073134,,,,,,,,,,,,,,,,,
O=C1NCCN1CC1CCN(C(=O)c2cc3ccncc3s2)CC1,,,,4.670915082,,,,,,,,,,,,,,,,,
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,,,,,,,,,,5.310025555333226,,,,,,,,,,,
O=C1NCCN1Cc1cccc(Cl)c1,,,,,,,,,,,,,5.65,,,,,5.650000220873455,,,5.650000220873455
O=C1NCCN1Cc1ccccc1F,,,,,,,,,,,,5.45,4.9,4.7,4.8,,5.450000476425332,4.899998417198648,4.700000503883016,4.800000874803203,4.700000503883016
O=C1NCCN1c1ncc([N+](=O)[O-])s1,,,,,,,,,,,,5.1,,,6.400000000000001,,5.100000128334196,,,6.40000018605658,
O=C1NCCc2c1[nH]c1ccccc21,,,,,,,,,,,,5.55,,,,,5.550000451689026,,,,4.800000874803203
O=C1NCCc2ccc(S(=O)(=O)Nc3cccc4cc[nH]c34)cc21,4.376919622,,,,,,,,,,,,,,,,,,,,
O=C1NCCc2nc(OCc3cccc(F)c3)ccc21,,,,,,,,,,,,4.59,,,,,,,,,
O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,,,,,,,,,5.060031709448664,6.659952682338607,5.410028070483141,,,,,,,,,,
O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,,,,,,,,,4.510030276850633,5.810032701648728,,4.9,4.4,5.4,5.2,,4.899998417198648,4.40000018605658,5.4000004374016015,5.200000237109353,4.8818188530389275
O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,,,,,,,,,,6.310069895981782,,4.4,,6.8,,,4.40000018605658,,6.800000874803203,,
O=C1NCN(c2ccccc2)C12CCN(C[C@H]1COc3ccccc3O1)CC2,,,,,,,,,,,,4.7,4.7,7.1000000000000005,5.533333333333334,,4.700000503883016,4.800000874803203,7.200000237109354,5.59999938302362,5.100000128334196
O=C1NC[C@H](O)C(=O)N1Cc1nc2c(s1)CC(c1ccccc1)CC2,,4.316033938,,,,,,,,,,,,,,,,,,,
O=C1NCc2c(NC(=O)c3cnn4ccccc34)cccc21,4.441024328,,,,,,,,,,,,,,,,,,,,
O=C1NCc2c(NS(=O)(=O)c3sccc3C3CC3)cccc21,,,,4.031217042,,,,,,,,,,,,,,,,,
O=C1NN(c2ccccc2)C(=O)/C1=C\c1ccccc1OCC(=O)N1CCOCC1,,,,,,,,,,,,,4.8,,,,,4.800000874803203,,,
O=C1NS(=O)(=O)c2ccccc21,,,,,,,,,,4.2763017983070055,,,,,,,,,,,
O=C1N[C@@H]2C(=C[C@H](O)[C@@H](O)[C@H]2O)c2cc3c(c(O)c21)OCO3,,,,,,,,,,,,,,,6.2,,,,,,
O=C1N[C@@]2(CN3CCC2CC3)C(=O)N1CN(Cc1ccccc1)c1ccccc1,,,,,,,,,,,,6.4,,,,,6.40000018605658,,,,5.800000874803204
O=C1Nc2cc(Cl)c(Cl)cc2N(O)N1c1ccc(Cl)c(Cl)c1,,,,,,,,,,,,,5.4,,4.4,,,5.40000018605658,,4.40000018605658,4.550000451689026
O=C1Nc2cc(Cl)c(Cl)cc2N2CCNC[C@H]12,,,,,,,,,,,,7.0,5.3,5.3,4.8,,7.0,5.300000202445417,5.300000202445418,4.800000874803203,5.899998417198648
O=C1Nc2cc(Cl)ccc2Oc2ccccc21,,,,,,,,5.8600265120155415,,,,,,,,,,,,,
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,,,,,,,,4.394981704415236,4.3081649281758345,4.408164877064436,,,,,,,,,,,
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,4.865116112,,2.132256025,,,,,4.760030197409634,4.810029897405945,,,,,,,,,,,,
O=C1Nc2ccc(F)cc2C12Nc1ccccc1-c1nnc(SCc3ccccc3Cl)nc1O2,,,,,,,,,,,,4.75,5.6,4.6,5.35,,4.749999855918706,5.59999938302362,4.59999938302362,5.349999603463148,4.749999855918706
O=C1Nc2ccc(F)cc2C12Nc1ccccc1-c1nnc(SCc3ccccc3F)nc1O2,,,,,,,,,,,,5.0,5.7,4.85,4.8,,5.0,5.700000503883016,4.849999245077862,4.800000874803203,5.349999603463148
O=C1Nc2ccc(F)cc2C12SCCS2,,,,,,,,,,,,4.8,,,,,4.800000874803203,,,,4.949999401714239
O=C1Nc2ccc(F)cc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(CN4CCOCC4)cc3)[nH]nc2c1,,,,,,,,,,,,,6.3,,,,,,,,
O=C1Nc2ccc(F)cc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(CN4CCOCC4)cc3)n[nH]c2c1,,,,,6.301029995663981,,,,,,,,,,,,,,,,
O=C1Nc2ccc(I)cc2/C1=C/c1cc(Br)c(O)c(Br)c1,,,,,,,,,,,,6.1,5.633333333333333,4.4,5.3,,6.100000128334196,4.899998417198648,,5.300000202445418,
O=C1Nc2ccc([N+](=O)[O-])cc2C1(O)N1CCCCCC1,,,,,,,,,,,,,4.9,,5.45,,,4.899998417198648,,5.450000476425332,5.0
O=C1Nc2ccc([N+](=O)[O-])cc2C1=O,,,,,,,,4.949573838971319,4.4495735070633335,5.149574337059317,4.349573960765963,,,,,,,,,,
O=C1Nc2ccccc2/C1=C/c1ccc2c[nH]nc2c1,,,,,,,,,,,,7.3,6.3,,5.0,,,,,,
O=C1Nc2ccccc2/C1=C/c1ccc2cn[nH]c2c1,,,,,6.301029995663981,,,,,,,,,,,,,,,,
O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccncc3)[nH]nc2c1,,,,,,,,,,,,,7.7,4.7,5.785,,,,,,
O=C1Nc2ccccc2/C1=C\c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,,,,,,4.698970004336019,6.0,,,,,,,,,,,,,,
O=C1Nc2ccccc2/C1=N/c1sc2c(c1C(=O)NCCc1ccccc1)CCCC2,,,,,,,,,,,,,,,,,5.59999938302362,5.40000018605658,5.349999603463148,5.149999867728904,5.59999938302362
O=C1Nc2ccccc2/C1=N\c1cccc2ncccc12,,,,,,,,,,,,5.4,,,,,,,,,
O=C1Nc2ccccc2C(=O)C1(Cl)Cc1ccccc1,,,,,,,,,,,,5.1,4.7,,4.6,,5.100000128334196,4.700000503883016,,4.59999938302362,5.749999855918706
O=C1Nc2ccccc2C(O)(C(=O)NCc2ccc3c(c2)OCO3)N1c1ccc(Cl)c(Cl)c1,,,,,,,,,,,,,,5.95,6.9,,,,5.949999401714238,6.899998417198648,
O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,,,,,,,,,5.254444751288638,4.148864616843579,4.5044473069638435,,,,,,,,,,
O=C1Nc2ccccc2C1=Nc1cccc2ncccc12,,,,,,,,,,,,,,,,,5.40000018605658,,,,
O=C1Nc2ccccc2C1=Nc1sc2c(c1C(=O)NCCc1ccccc1)CCCC2,,,,,,,,,,,,5.6,5.4,5.35,5.15,,,,,,
O=C1Nc2ccccc2C1=O,,,,,,,,4.352419490391308,,,,,,,,,,,,,
O=C1Nc2ccccc2C2(CCN(C(=O)N[C@H](Cc3csc4ccccc34)C(=O)N3CCC(N4CCCCC4)CC3)CC2)N1,,,,,,,,,,,,,,,7.0,,,,,,
O=C1Nc2ccccc2C2(CCN(CCc3ccc(C(F)(F)F)cc3)CC2)O1,,,,,,,,,,,,,,,5.1,,,,,,
O=C1Nc2ccccc2Nc2ncccc21,,,,,,,,,,,,5.65,,,,,5.650000220873455,,,,
O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(CN4CCOCC4)cc3)[nH]nc2c1,,,,,,,,,,,,,6.005,,5.385,,,,,,
O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(CN4CCOCC4)cc3)n[nH]c2c1,,,,,,,5.200659450546418,,,,,,,,,,,,,,
O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(CN4CC[C@@H](F)C4)cc3)[nH]nc2c1,,,,,,,,,,,,,6.05,,5.0,,,,,,
O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(CN4CC[C@@H](F)C4)cc3)n[nH]c2c1,,,,,6.045757490560675,,5.0,,,,,,,,,,,,,,
O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccc(N4CCNCC4)cc3)[nH]nc2c1,,,,,,,,,,,,,5.77,,5.55,,,,,,
