SMILES,pic50_cyp2c9,pic50_cyp2d6,pic50_cyp3a4,censored_cyp2c9,censored_cyp2d6,censored_cyp3a4
C[C@@H](O[C@H]1CN2C(=O)[C@H]3C[C@@](C)(O)C[C@H]3[C@H]2[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.365321247821318,4.7599502278873524,4.644356949779131,False,False,False
O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12)CC1=NCCN1,,,6.0,,,False
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)CN)c(C)c34)ccc2[nH]1,7.200659450546418,,,False,,
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(-c2ccccc2)n1)[C@@H](C)O)B(O)O,,,5.455931955649724,,,False
O=C(O)c1ccc(OC2CCN(C(=O)NCc3ccc(Cl)cc3Cl)CC2)cc1,4.698970004336019,,,False,,
CC(=O)N(CC(=O)N(C)[C@H](CN1CC[C@H](O)C1)c1ccccc1)c1ccccc1,,6.522878745280337,,,False,
O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,7.167491087293763,,,False,,
CC(=O)NCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,,,5.075720713938118,,,False
Cc1cc2c(F)c(Oc3ncnn4cc(OCCCNS(C)(=O)=O)c(C)c34)ccc2[nH]1,,,6.0,,,False
CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3cccc4ccccc34)sc21,6.301029995663981,,,False,,
c1cc2[nH]ncc2cc1N1CCNCC1CC1CCCCC1,,5.978810700930062,,,False,
CC[C@H](c1ccccc1)n1c(=O)[nH]c2cnc3cc(-c4c(C)noc4C)c(OC)cc3c21,5.619788758288394,,5.619788758288394,False,,False
CCCC1CNCCN1c1ccc2[nH]ncc2c1,,6.236572006437063,,,False,
Cc1cnc(C)n1CC(=O)c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,,,4.97061622231479,,,False
COc1cc(-c2cc(C(F)(F)F)ccc2C)ccc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,5.769551078621726,,,False,,
CC(C)CC1n2cncc2CN(Cc2ccc(Cl)cc2)S1(=O)=O,,,7.060480747381382,,,False
CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1[C@H](CC#N)COc1ccccc1O,,5.292429823902063,,,False,
C1CCN2C[C@H]3C[C@H](CN4CCCC[C@@H]34)[C@H]2C1,,4.221848749616356,,,False,
C[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)N1CC[C@](CCO)(c2ccc(F)cc2)OC1=O,5.309803919971486,,4.920818753952375,False,,False
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,,5.102922996790579,,,False,
Cc1cc2cc(N/C(=N\C(=O)c3ccc(C(=O)O)nc3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,4.0,,4.060480747381382,True,,False
O=C(O)c1cccc(-n2cccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,5.136677139879544,,,False,,
COC(=O)c1cccc(NC(=O)COc2ccc(C34CC5CC(CC(C(=O)N6CCN(Cc7ccc(C(F)(F)F)cc7)CC6)(C5)C3)C4)cc2)c1,,,5.692503962086787,,,False
Nc1ccccc1NC(=O)c1ccc(CNC2=N[C@@H](c3ccccc3)CS2)cc1,,7.096910013008056,,,False,
NCC[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,,4.860120913598763,,,False,
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccc(Br)cc2c1=O,,,6.6020599913279625,,,False
CC(C)c1nc(C(=O)NC[C@@H]2[C@H]3CN(CC(C)(C)O)C[C@@H]23)c2ccccn12,,4.359518563029578,4.723538195826756,,False,False
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](NC5CCC(C)(C)CC5)C4)C3)s2)cc1,,5.499999678657065,,,False,
CN([C@@H]1CCc2c(c3ccccn3c2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,5.0,,4.958607314841775,False,,False
O=S(=O)(Nc1cncc(C(F)(F)F)c1)c1ccccc1C(F)(F)F,6.455931955649724,,6.2076083105017466,False,,False
Cn1c(-c2ccncc2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCCC3)cc21,,,5.366531544420414,,,False
CCS(=O)(=O)N1CCN(c2ccc(/C=C/c3cc(F)cc(-c4ccncc4)c3)cc2)CC1,,,6.614393726401688,,,False
COc1cc(C[C@H]2CO[C@H](c3ccc(O)c(O)c3)[C@H]2CO)ccc1O,,4.166852888087215,,,False,
COc1cc(C[C@H]2C(O)OC[C@@H]2Cc2ccc3c(c2)OCO3)cc(OC)c1OC,,,6.080921907623926,,,False
Cc1ccc(NC(=O)c2cc(NC(=O)c3cccc(C(C)(C)C#N)c3)ccc2C)cn1,5.008773924307505,,,False,,
CC1(C)CN(C(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c2ccccc21,,,4.3979400086720375,,,False
N[C@H]1Cn2c(nc3cnccc32)C[C@@H]1c1cc(F)c(F)cc1F,,4.886056647693163,,,False,
Cc1c(-c2cccc(OCCCC(=O)O)c2)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1C(F)(F)F,,,5.0,,,False
NC(=O)C(Nc1c(Nc2ccncc2)c(=O)c1=O)c1ccccc1,5.292429823902063,,5.0655015487564325,False,,False
Cc1cc(NC(=O)N[C@H](C)CCN2CCC[C@@H](Cc3ccc(F)cc3)C2)cc(-c2nnnn2C)c1,,6.698970004336019,,,False,
N#Cc1ccccc1Oc1ccc(C(=O)NCc2ccncc2)cc1,,,6.0,,,False
C[N+]1([O-])CCC2(CC1)C(=O)Nc1cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc12,4.769908880251253,,4.582711031246262,False,,False
O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3ccccc32)c(F)c1,5.229147988357855,,,False,,
c1ccc2c(c1)CN[C@H](CN(CCCN1CCNCC1)[C@H]1CCCc3cccnc31)C2,,5.853871964321762,,,False,
CCN(CC)C(=O)CCN1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,,,5.080921907623926,,,False
CCC1(CC)C[C@@H](NC(=O)Nc2cccc3cnccc23)c2cc(F)ccc2O1,,,5.552841968657781,,,False
C[C@H](C1=C(CCN(C)CCC(F)(F)F)Cc2ccccc21)c1cnccn1,,5.1412222626945505,,,False,
CO[C@@H]1COCC[C@@H]1N[C@@H]1C[C@H]2CCC[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,,,5.1249387366083,,,False
Fc1ccc(C(Cc2ccccc2OC(F)(F)F)N2CCNCC2)cc1,,5.6020599913279625,,,False,
CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,,5.3095026772806495,,,False,
O=C(OC(C(F)(F)F)C(F)(F)F)N1CCN(Cc2ccc(C(F)(F)F)cc2N2CCCC2)CC1,,5.187086643357144,,,False,
Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCCCC1)c1cccs1,,4.82102305270683,4.66354026615147,,False,False
O=C(O)CCc1ccc(Cn2cccn2)cc1OCCc1ccc2ccccc2c1,4.522878745280337,,,False,,
COc1cccnc1[C@H](C)c1c(CCN(C)C)sc2ccccc12,,5.022276394711152,,,False,
N=C(N)NC(=O)c1ccc(N2CCN(C(=O)c3ccc[nH]3)CC2)c(C(F)(F)F)c1,,,5.154901959985743,,,False
CCc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)ncc1F,,,6.045757490560675,,,False
Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)C3)cs1,4.721246399047171,,4.522878745280337,False,,False
Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2ccccc2)cc1-c1cnc2[nH]nc(C)c2n1,,,5.494850021680094,,,False
O=C(Cn1c(=O)oc2ccc(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCCC1,,,5.6777807052660805,,,False
CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(C)ccc3ccccc23)c2ccc(C#N)cc2N(C(C)=O)[C@H]1C,,,4.795880017344075,,,False
CC(C)=C(c1ccncc1)c1ccc(-c2ccc(O)c(O)c2)cc1,,,6.333482019445119,,,False
Cc1cc(-c2csc(-c3cccc(O)c3)c2)ccc1O,,5.823908740944319,5.823908740944319,,False,False
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,,,5.983000069254019,,,False
COCCCc1cc(CN(C(=O)C2CNCCC2(O)c2ccc(F)c(F)c2)C2CC2)cc(OCCOC)c1,,,6.045757490560675,,,False
CCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3F)nc2c1,5.142667503568731,,5.180456064458132,False,,False
COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1,,,4.108000005860498,,,False
O=c1[nH]c2cc(-c3ccccc3)ccc2c2[nH]c(-c3c(Cl)cccc3[N+](=O)[O-])nc12,4.698970004336019,,,False,,
CN(C)CCN(C)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,,5.212256228353533,,,False,
COc1ccc(Cc2nc3c(n2C)CCc2cc(-c4ccnc(C)c4)ccc2C3=O)cc1,,,6.522878745280337,,,False
CCCCSc1nc2cc(OC)ccc2[nH]1,4.399027104313252,,,False,,
C[C@@H](c1ccc(Cl)cc1)N1Cc2cncn2C(C[C@H](O)c2ccccc2)S1(=O)=O,,,5.716698771296451,,,False
O=C(NCC1CCOCC1)c1cnc(Nc2cc(F)cc(F)c2)nc1C(F)(F)F,,4.346787486224656,,,False,
COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(O)c(CN4CCN(C)CC4)c3)c2c1,,6.0,6.0,,False,False
Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4cccc(F)c4)c3F)c2c1,,,5.301029995663981,,,False
Cc1cccc(C)c1CNc1cc(-n2ccc(=O)cc2)cn2c(C)c(C)nc12,,,4.795880017344075,,,False
c1ccc(Cn2nnnc2C(c2ccc(Cn3cncn3)cc2)N2CCCN(C3CCC3)CC2)cc1,,,4.920818753952375,,,False
CS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4nccc(F)c34)cs2)c1,,,4.443697499232712,,,False
COCCN1CCC(c2cc(C)c3nc(-c4c(NCCn5cc(Cl)cn5)cc[nH]c4=O)[nH]c3c2)CC1,,,4.709965388637482,,,False
CC(C)C(O)(c1ccc(-c2ccc(Cl)cc2)cc1)c1c[nH]cn1,,,5.119186407719209,,,False
CC#C[C@@H](CC(=O)O)c1ccc(OC[C@H]2COc3ccc(Cl)cc3O2)cc1,4.218244625347531,,,False,,
N#Cc1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,,,5.346787486224656,,,False
CC[C@@H]1CCC[C@H](C2(CC(=O)N3CC4CCC(C3)N4C)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,,,5.327902142064282,,,False
O=C(c1ccccc1C(F)(F)F)N(CC1CCC1)[C@H]1CCNC1,,4.82102305270683,4.66354026615147,,False,False
O=C(NCc1cnccn1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,6.337242168318426,,,False,,
O=C(/C=C/c1ccc2c(c1)OCO2)c1cccnc1,,4.853871964321762,4.920818753952375,,False,False
CCN(CCc1ccccc1)C(=O)c1ccccc1-c1ccc(CN2C[C@@H](C)N[C@@H](C)C2)cc1,,,5.920818753952375,,,False
COc1ccc(Cn2c([C@H]3CNCCS3)nc3ccccc32)cc1,,5.318194010053928,5.01895745974132,,False,False
Fc1ccc(Cn2c(C3CNCCS3)nc3ccccc32)cc1,,4.894239501379885,4.835871375134381,,False,False
N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCN(C(=O)NCCO)CC3)cc2C2=CCCCC2)n1,,,5.1938200260161125,,,False
O=C([C@@H]1Cc2ccccc2CN1)N1CCN(c2ccc3[nH]ncc3c2)CC1,,,5.0,,,False
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)C(F)F)c2)CC1,,,7.337242168318426,,,False
CCOc1ccccc1-c1ccc(-c2nc3ccc(F)cc3c(N[C@@H](C)C(=O)O)c2C#N)cc1,7.180456064458131,,,False,,
CCN1CCc2cc(C3=CC4(CCNCC4)Oc4ccccc43)ccc2C1=O,,5.552841968657781,,,False,
O=C(C(O)c1ccc(Cl)cc1)N1CCN(c2ccc3[nH]ncc3c2)CC1,,,5.522878745280337,,,False
CC(C)C[C@@H](CO)NCC(=O)N1CCc2ccccc2C1C1CCCCC1,,7.356547323513812,,,False,
CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@@H](O)[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@H]1C,,,4.686132779630847,,,False
Cc1ccccc1CNc1cc(-n2cncn2)cn2c(C)c(C)nc12,5.537602002101044,,,False,,
NC1C[C@H]2CC[C@@H](C1)N2C(=O)[C@H](Cc1ccc(Cl)cc1Cl)NC(=O)C1(c2ccc(OC(F)(F)F)cc2)CC1,,,5.619788758288394,,,False
O=C(N[C@H]1CCN(Cc2ccc(OC3CCNCC3)c(Br)c2)C1)c1ccc(Cl)c(Cl)c1,,,5.721246399047171,,,False
C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2cnccc12,4.769551078621726,,,False,,
NCC(=O)OCc1ccc(-c2cn(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](N)c3ccccc3)c2=O)cc1,,,6.173925197299173,,,False
O=C(CN1CCCC(c2nc3ccccc3n2Cc2ccc(F)cc2)C1)N1CCCCC1,,5.853871964321762,,,False,
O=C(NCc1cncc(F)c1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,7.130768280269024,,,False,,
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(=O)CO)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,,,6.096910013008056,,,False
CC(C)c1nc(C(=O)NC[C@@H]2[C@H]3CN(CC(C)(C)F)C[C@@H]23)c2ccccn12,,4.0,4.349692476868063,,True,False
O=C1COc2cc(Cl)c(Cl)cc2N1CC(=O)N1CCCC(c2ccccc2)C1CN1CCCC1,,5.795880017344075,,,False,
Cc1cc(N2CCOc3ncnc(N)c3C2=O)cc(C)c1C#CC(C)(C)CC(=O)O,,4.565431095965801,,,False,
CCN(C)CCC1=C(Cc2cnccn2)c2ccccc2C1,,5.361910278015494,,,False,
Cc1cc(Cl)cc2c(C(O)c3cncn3C)c3c(C)n[nH]c3nc12,,,6.522878745280337,,,False
Cc1cccc(C)c1CNc1nc(N2CCCC2=O)cc2c(C)c(C)[nH]c12,5.853871964321762,5.721246399047171,5.853871964321762,False,False,False
COc1cc(-c2nc3n(n2)CCC[C@H]3c2ccc(F)cc2C)ccc1-n1cnc(C)c1,5.247183568811728,,5.158640529545145,False,,False
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,,6.096910013008056,,,False,
CC(c1cccc(C(F)(F)F)c1)n1cnc(-n2ccc(NC(=O)c3cscn3)cc2=O)c1,5.6777807052660805,,,False,,
NC1C[C@H]2CC[C@@H](C1)N2C(=O)[C@H](Cc1ccc(Br)cc1)NC(=O)C1(c2ccc(OC(F)(F)F)cc2)CC1,,,5.537602002101044,,,False
Cn1c(-c2ccc(Cl)cn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCCC3)cc21,,,4.97061622231479,,,False
NCC1CCC(CNc2nc(NCc3ccccc3Cl)ncc2[N+](=O)[O-])CC1,6.0,,,False,,
CC[C@@H]1CCC[C@H](C2(CC(=O)N3CC4CCC(C3)N4CCO)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,,,5.657577319177793,,,False
O=C(C=C1CCN(C(=O)c2ccccc2O)CC1)N[C@@H]1CCN(Cc2ccc3cc(F)ccc3c2)C1,,4.537602002101044,,,False,
COc1ccc(Cn2c(N3CCC(N(C)CC4CCOCC4)CC3)nc3ccccc32)cc1,,5.086981316252039,,,False,
CCNC(=O)Cc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,,,5.6777807052660805,,,False
CC1Cc2c(Cl)cccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(N)=O,,,4.3979400086720375,,,False
O=c1ccc(-c2nc3cc(S(=O)(=O)C(F)(F)F)ccc3[nH]2)cn1-c1ccccc1,5.1249387366083,4.698970004336019,5.292429823902063,False,False,False
Cc1cc(Oc2cncnc2)cc(C(=O)Nc2cccc(F)n2)n1,5.7447274948966935,,,False,,
CCCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3)nc2c1,5.022276394711152,,5.221848749616356,False,,False
O=C(N[C@@H](c1ccccn1)C1CCCC1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5COC[C@H]4CC(O)C5)cc3)c2c1,,,6.481486060122112,,,False
CN([C@@H]1CCc2c(c3nccnc3n2CC(=O)O)C1)S(=O)(=O)c1ccc(F)cc1,4.823908740944319,,,False,,
N[C@@H](CC(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1)Cc1cc(F)c(F)cc1F,,,6.0,,,False
CS(=O)(=O)c1ccc2c(c1)CCC1(CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC1)O2,5.119186407719209,,,False,,
CNC(=O)N1CC[C@@H](NC(=O)Nc2nc(C)c(C(C)=O)s2)[C@H](CN2CCC[C@@H](Cc3ccc(F)cc3)C2)C1,,6.259637310505756,,,False,
Cc1cc(-c2cnn3c(NCC4CCOCC4)nc(Nc4cccc(F)c4)nc23)ccc1C(=O)NC1CC1,,,6.327902142064283,,,False
Cc1ccc2c(N3CCN(CCc4cccc(-c5cncnc5)c4)CC3)cccc2n1,4.70000006855703,,,False,,
Cc1cc(N2CCC(N3CCCC3C)C2)ccc1NC(=O)Nc1cc(Cl)cc(Cl)c1,,,4.886056647693163,,,False
C[C@@H](c1ccc(-c2ccc(F)cc2)cc1)N1CC[C@](CCCO)(c2cccc(F)c2)OC1=O,,,5.154901959985743,,,False
COc1cc(C2=NC(c3ccc(Cl)cc3F)C(C(=O)Nc3cc4cn[nH]c4cc3F)=C(C)N2)ccn1,5.075720713938118,5.6777807052660805,5.275724130399211,False,False,False
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,,,4.6020599913279625,,,False
COc1ccc(NC(=O)Nc2ccc(-c3ccnc4[nH]cnc34)cc2)cc1,,,6.698970004336019,,,False
CC(C)C(O)(c1ccc2cc(C(N)=O)ccc2c1)c1c[nH]cn1,,,5.431798275933005,,,False
CN(C)C(=O)c1ccc(N(Cc2ccc(O)cc2)C(=O)c2ccc(O)cc2O)cc1,4.872895201635192,,5.189095719331299,False,,False
CCCSc1nc2cc(OC)ccc2[nH]1,4.446116973356125,5.7121982700697735,4.567030709125595,False,False,False
COc1cc2nc([C@@H](CNC(=O)c3c(Cl)cc(-n4cnc(C)n4)cc3Cl)c3cccc(F)c3)[nH]c2cc1Cl,,,4.4780777551165,,,False
Cc1nc(S(C)(=O)=O)ccc1Oc1ncnc(OC2CCN(C(=O)OC3(C)CC3)CC2)c1F,4.590066876668706,,,False,,
C[C@H]1Cc2c([nH]c3cc(Cl)ccc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,5.386158178123931,,,False,,
O=C(NCc1nc2cccnc2n1C1(c2ccccc2)CC1)[C@@H](Cc1ccccc1C(F)(F)F)NC(=O)C1(C(F)(F)F)CC1,,,5.721246399047171,,,False
CS(=O)(=O)c1ccc(C(=O)N2CCC(c3ccc(C(=O)NC(=N)N)cc3C(F)(F)F)CC2)cc1,,,4.823908740944319,,,False
Cc1c(COc2cccc(OCCCC(F)(F)F)c2)[nH]c2ccccc2c1=O,,5.853871964321762,,,False,
Cc1coc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,,5.259637310505756,,,False,
O=Cc1ccc(-c2cccnc2)o1,5.585026652029182,,,False,,
C[C@@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,,,4.3979400086720375,,,False
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1cc(F)cc(F)c1)O2,4.978810700930062,,5.943095148663527,False,,False
CC(C)(CC(O)(Cc1cc2cc(S(C)(=O)=O)ncc2[nH]1)C(F)(F)F)c1ccc(Cl)cc1C(N)=O,,,4.823908740944319,,,False
Cc1cc(Nc2cc(C)c(C#N)c(NCCOc3cccnc3)n2)n[nH]1,,5.00436480540245,,,False,
C[C@@H](N[C@@H]1CCCc2c1[nH]c1ccc(Br)cc21)c1ccccc1,,6.795880017344075,,,False,
C[S+]([O-])Cc1ccc(C(=O)Nc2ccc(OCCOCCO)nc2C(=O)NCC2CCC2)c2ccccc12,5.173925197299173,,,False,,
COc1c(C#N)ccc2[nH]c(-c3cn4c(n3)[C@H](c3cccc(F)c3C)OCC4)cc12,5.229147988357855,,,False,,
CC(=O)Nc1cccc(O[C@H]2c3ccccc3C[C@@H]2N2CCCC2)c1,,6.1938200260161125,,,False,
CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2,,5.107905397309519,5.031517051446065,,False,False
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,,,5.8178422336652185,,,False
C[C@@H]1CN(Cc2ccc(-c3ccccc3C(=O)N3CCC(Nc4ccc(Cl)cc4)CC3)cc2)C[C@H](C)N1,,,5.361510743045363,,,False
O=C(CCc1cnc(-c2ccc(O)cn2)s1)Nc1ccccc1C(=O)O,5.2441251443275085,,,False,,
CCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3)nc2c1,5.00436480540245,,,False,,
O=C(OC[C@H]1CCC[C@@H](C2CC2)N1S(=O)(=O)c1ccc(Cl)cc1)N1CCN(CCO)CC1,,,6.522878745280337,,,False
CN(C)C(=O)c1ccc(-n2nc(C(F)(F)F)c3c2CCCC3)cc1,,5.221848749616356,,,False,
N[C@H]1CC[C@@H](CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,,,4.698970004336019,,,False
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(C(=O)NCC(C)(C)O)nc2C(=O)N(CC)CC)c(Cl)c1Cl)C(F)(F)F,5.1938200260161125,,,False,,
Cn1cncc1C(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,4.6020599913279625,,5.522878745280337,False,,False
CN(C)[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,,5.220403508742176,,,False,
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCC(F)(F)F)C(=O)[C@](C)(c1cc(F)cc(F)c1)O2,,,5.769551078621726,,,False
O=S(=O)(c1cccc(Cl)c1)n1ccc2cc3c(cc21)CCNCC3,,,5.154901959985743,,,False
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(-n3ccnc3)cc2)cc1,6.096910013008056,,,False,,
O=C(NO)c1ccc(Cn2nnnc2-c2cccs2)cc1,,,4.324221658325915,,,False
Cn1c(SCCCN2CC3CCN(c4ccccc4C(F)(F)F)C3C2)nnc1-c1cccnc1,,,6.036212172654444,,,False
Cc1nc2c(NCc3ccc(F)cc3Cl)cc(-n3ccccc3=O)cn2c1C,5.431798275933005,,,False,,
CNc1nc2ccc(C(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,,,7.3872161432802645,,,False
CC1(C)C[C@@H](NC(=O)Nc2cccc3cnccc23)c2ccc(F)cc2O1,,,6.180456064458132,,,False
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1ccc(F)c(F)c1)O2,5.080921907623926,5.2441251443275085,6.036212172654444,False,False,False
Cc1nc(NC(=O)C(C)(C)CC(F)(F)F)sc1-c1ccc(N)nc1,,,4.769551078621726,,,False
CC(=O)N(Cc1cccnc1)c1ccc(-c2nc3ccccc3s2)cc1,,,5.537602002101044,,,False
COc1cc(-c2ccc(F)c(C)c2)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,5.721246399047171,,,False,,
COC1CN(c2cccc(-c3cc(NC(C)=O)nc(-n4nc(C)cc4C)n3)n2)C1,,,4.958607314841775,,,False
Cc1cc(C(=O)NC2CC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,5.0915149811213505,,5.0,False,,False
CN1CCN(C(=O)[C@@H](COCc2ccc(F)cc2)NC(=O)c2cccnc2Oc2ccc(C(F)(F)F)cc2Cl)CC1,,,5.200659450546418,,,False
C[C@@H]1CN(Cc2ccccc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,,4.6777807052660805,,,False,
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ccccc34)sc21,5.853871964321762,,6.0,False,,False
CN(C)CCC1=C(Cc2cnccn2)c2ccc(F)cc2C1,,4.823908740944319,,,False,
COc1ccc(CC(=O)N2CCC3(CC2)CN([C@@H]2CCc4cc(-c5ncccn5)ccc42)C3)cc1,,,5.6020599913279625,,,False
CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccccn3)cc12,9.0,,7.939302159646388,False,,False
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,5.871277715661574,,5.749579997691106,False,,False
NC(=O)c1nc(-c2cccc(-c3ccccc3OC(F)(F)F)c2)cs1,,4.318758762624412,4.7447274948966935,,False,False
Clc1ccc([C@@]23CCCC[C@@H]2CNC3)cc1Cl,,5.3387404693727945,4.984514034761716,,False,False
CCN(C)c1nc2ccc(C(=O)N(CCN(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)cc2o1,,,6.3872161432802645,,,False
CN(C1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,,5.196542884351586,,,False,
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,5.3655227298392685,,4.627087997029894,False,,False
CCN1CCC(Nc2ccc3c(c2)C(=C(c2cc(F)cc(F)c2)c2nc4ccccc4[nH]2)C(=O)N3)CC1,,,5.221848749616356,,,False
