SMILES,pac50_cyp1a2,pac50_cyp2c19,pac50_cyp2c9,pac50_cyp2d6,pac50_cyp3a4,weight_cyp1a2,weight_cyp2c19,weight_cyp2c9,weight_cyp2d6,weight_cyp3a4
FC(F)(F)c1nc2nc(Cl)c(Cl)nc2n1CCCN1CCOCC1,5.499999678657065,,5.59999938302362,5.40000018605658,5.300000202445418,0.15,,0.7,0.7,0.7
FC(F)(F)c1nnc(-c2ccccc2)nc1Sc1ccccc1,5.849999245077863,8.450000476425332,5.149999867728904,,,1.0,0.4,0.7,,
FC(F)(F)c1nnc2c(Sc3ccc(Cl)cc3)nc3ccccc3n12,7.0,,,,,1.0,,,,
FC(F)(F)c1nnc2c(Sc3ccccc3)nc3ccc(Cl)cc3n12,6.149999867728904,5.849999245077863,5.049999969853415,,,1.0,1.0,0.7,,
FC(F)Sc1ccc(N=C2NN=C(c3ccc4c(c3)OCCO4)CS2)cc1,4.450000476425332,5.650000220873455,4.650000220873455,4.849999245077862,4.899998417198648,0.15,1.0,0.7,0.7,0.7
F[B-](F)(F)F.OCC[NH+]=c1cc(-c2ccccc2)oc2ccc(Cl)cc12,5.40000018605658,5.800000874803203,5.700000503883016,5.200000237109354,5.0,1.0,1.0,1.0,0.7,0.7
Fc1cc(Br)ccc1NC(=S)NCCc1ccccc1,5.40000018605658,5.800000874803203,5.0,4.700000503883016,4.800000874803203,0.7,1.0,0.7,0.7,0.7
Fc1cc2nc(-c3ccncc3)[nH]c2cc1F,5.700000503883016,5.149999867728904,5.100000128334196,4.899998417198648,5.849999245077863,1.0,0.7,0.7,0.7,1.0
Fc1ccc(-c2[nH]ncc2-c2nnnn2-c2ccccc2)c(F)c1,,6.200000237109354,5.100000128334196,,5.0,,1.0,0.7,,0.7
Fc1ccc(-c2ccnc3nc(N4CCOCC4)nn23)cc1,5.0,5.450000476425332,,,,0.7,0.4,,,
Fc1ccc(-c2cn3cc(C(F)(F)F)cc(Cl)c3n2)cc1,6.049999969853415,5.0,5.349999603463148,,4.849999245077862,1.0,0.7,1.0,,0.7
Fc1ccc(-c2cnc(-c3cccs3)o2)cc1,5.550000451689026,5.200000237109354,4.899998417198648,4.550000451689026,,1.0,0.7,0.7,0.7,
Fc1ccc(-c2csc(N3CCC(c4ccccc4)C3)n2)cc1,5.40000018605658,4.949999401714239,4.749999855918706,,4.550000451689026,1.0,0.7,0.7,,0.15
Fc1ccc(C(OCCCc2cnc[nH]2)c2ccc(F)cc2)cc1,7.0,8.40000018605658,7.499999678657065,6.200000237109354,6.100000128334196,1.0,1.0,1.0,1.0,1.0
Fc1ccc(C(OCCN2CCN(C/C=C\c3ccccc3)CC2)c2ccc(F)cc2)cc1,4.499999678657065,5.100000128334196,5.100000128334196,5.100000128334196,4.800000874803203,0.7,1.0,1.0,1.0,0.7
Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,4.766666851153423,4.688234808666662,4.627272931073579,5.800000139883145,4.899998417198648,0.7,0.7,0.7,1.0,0.7
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C\c3ccccc3)CC2)cc1,4.746667143661981,,4.657143372403106,5.511111558328973,,0.7,,0.4,1.0,
Fc1ccc(C2=Nn3c(Cc4ccccc4F)nnc3SC2)cc1,6.450000476425332,5.40000018605658,5.700000503883016,,4.899998417198648,1.0,1.0,1.0,,0.7
Fc1ccc(C2CC(c3ccco3)=NN2c2ccccc2)cc1,5.949999401714238,5.650000220873455,5.849999245077863,5.049999969853415,7.59999938302362,1.0,1.0,1.0,0.7,0.15
Fc1ccc(CN(C2=NCCN2)c2c(Cl)cccc2Cl)cc1,,,4.40000018605658,5.899998417198648,,,,0.15,1.0,
Fc1ccc(CSc2ncnc3sc4c(c23)CCCC4)cc1,5.349999603463148,6.049999969853415,4.949999401714239,,4.450000476425332,1.0,1.0,0.7,,0.7
Fc1ccc(CSc2nnc(-c3cc4c(s3)-c3ccccc3CC4)o2)cc1,5.650000220873455,,5.499999678657065,,4.800000874803203,1.0,,1.0,,0.7
Fc1ccc(Cn2c(SCc3ccc(F)c(C(F)(F)F)c3)nnc2C(F)(F)F)cc1,,5.550000451689026,5.149999867728904,4.800000874803203,4.700000503883016,,1.0,0.7,0.7,0.7
Fc1ccc(Cn2c(SCc3ccc(F)c(F)c3)nnc2C(F)(F)F)cc1,4.749999855918706,5.650000220873455,4.800000874803203,4.800000874803203,4.800000874803203,0.15,1.0,0.7,0.15,0.7
Fc1ccc(N2CCN(c3ccc4c(C(F)(F)F)cc(C(F)(F)F)nc4n3)CC2)cc1,5.300000202445418,4.650000220873455,,,5.0,0.7,0.4,,,0.7
Fc1ccc(NC(=S)NCCc2ccccc2)c(F)c1F,5.250000251143582,6.450000476425332,5.300000202445418,4.800000874803203,,0.7,1.0,0.7,0.15,
Fc1ccc(NCc2ccccc2F)cc1Cl,5.149999867728904,5.899998417198648,4.499999678657065,4.749999855918706,4.700000503883016,0.7,1.0,0.4,0.15,0.15
Fc1ccc(Nc2ccnc(-c3ccc4c(c3)OCO4)n2)cc1,6.200000237109354,5.700000503883016,,5.0,5.700000503883016,1.0,0.7,,0.7,1.0
Fc1ccc(Nc2ccnc(-c3ccccc3C(F)(F)F)n2)cc1,5.700000503883016,5.0,,4.40000018605658,4.899998417198648,1.0,0.7,,0.15,0.7
Fc1ccc(Nc2ccnc(-c3ccoc3)n2)cc1,6.0,4.899998417198648,,4.700000503883016,5.100000128334196,1.0,0.4,,0.15,0.7
Fc1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1,6.899998417198648,5.200000237109353,,,5.40000018605658,1.0,0.4,,,1.0
Fc1ccc(Nc2nc(-c3ccoc3)nc3ccccc23)cc1,6.499999678657065,,,,5.40000018605658,1.0,,,,0.7
Fc1ccc(Nc2ncnc3ccc(-c4ccoc4)cc23)cc1,6.0,6.0,,4.800000874803203,4.800000874803203,1.0,1.0,,0.7,0.7
Fc1ccc(Nc2ncncc2-c2ccccc2C(F)(F)F)cc1,4.700000503883016,5.100000128334196,,4.40000018605658,6.40000018605658,0.7,1.0,,0.15,1.0
Fc1ccc(Nc2ncncc2-c2ccoc2)cc1,6.499999678657065,,,,6.300000202445418,1.0,,,,1.0
Fc1ccc(SCCc2cc[nH+]cc2)cc1.[Cl-],6.250000251143582,6.349999603463148,5.700000503883016,5.300000202445418,5.450000476425332,1.0,1.0,1.0,0.7,1.0
Fc1ccc([C@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,5.499999678657065,,5.700000503883016,,5.100000128334196,0.7,,0.4,,1.0
Fc1ccc2c(c1)C(c1ccncc1)=NNC(c1ccc(Cl)cc1)=N2,6.59999938302362,6.650000220873455,6.550000451689026,6.40000018605658,5.749999855918706,1.0,1.0,1.0,1.0,1.0
Fc1ccc2c(c1)C1C=CCC1C(c1cc3c(cc1Br)OCO3)N2,6.049999969853415,6.499999678657065,5.749999855918706,,,1.0,1.0,1.0,,
Fc1ccc2nc(Nc3nc4c(s3)CCCC4)sc2c1,5.800000874803203,4.749999855918706,4.849999245077862,,4.650000220873455,1.0,0.7,0.7,,0.7
Fc1ccc2nc3[nH]c4ccccc4c3nc2c1,6.0,4.700000503883016,5.0,,4.849999245077862,1.0,0.4,0.7,,0.7
Fc1cccc(/C=N\N=C/c2cccc(F)c2)c1,6.700000503883016,,,4.59999938302362,4.499999678657065,1.0,,,0.7,0.15
Fc1cccc(C2NC(=S)NC3=C2N2CCC3CC2)c1,,,,5.499999678657065,4.59999938302362,,,,1.0,0.15
Fc1cccc(CSc2ncnc3c2ncn3[C@H]2CCCS2)c1,6.300000202445418,5.40000018605658,,,,0.7,0.7,,,
Fc1cccc(Cl)c1/C=N\N=C1c2ccccc2-c2ccccc21,6.499999678657065,5.100000128334196,5.499999678657065,,,0.7,0.15,0.15,,
Fc1cccc(Cl)c1CSc1ncn[nH]1,5.0,4.40000018605658,,,5.349999603463148,0.7,0.4,,,0.7
Fc1cccc(NC(=S)NCCCN2CCOCC2)c1,,4.749999855918706,,5.100000128334196,4.749999855918706,,0.4,,0.7,0.7
Fc1ccccc1CNc1cc(Cl)cc(Cl)c1,5.700000503883016,6.200000237109354,5.149999867728904,,,1.0,0.7,0.7,,
Fc1ccccc1NC(=S)NCCc1ccccc1,5.250000251143582,5.499999678657065,5.100000128334196,4.800000874803203,4.899998417198648,0.7,1.0,0.7,0.7,0.7
Fc1ccccc1OCCCCCCN1CCCC1,4.749999855918706,4.40000018605658,4.40000018605658,4.849999245077862,4.749999855918706,0.7,0.15,0.15,0.7,0.7
Fc1ccccc1OCCCCSc1ncccn1,4.849999245077862,5.40000018605658,4.849999245077862,4.749999855918706,,0.7,0.7,0.15,0.7,
Fc1nc(N2CCCC2)c(F)c(Oc2ccccc2Oc2c(F)c(F)nc(N3CCCC3)c2F)c1F,,5.250000251143582,6.000000000000001,,,,0.7,0.4,,
Ic1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,4.899998417198648,,,4.899998417198648,4.40000018605658,0.7,,,0.7,0.15
Ic1ccc2c(c1)N(c1ccccc1)c1cc(Nc3ccc4nc5ccc(I)cc5[n+](-c5ccccc5)c4c3)ccc1N2,5.499999678657065,,,5.899998417198649,,0.7,,,0.7,
Ic1ccccc1CN[C@@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,4.899998417198648,,,7.200000237109354,4.700000503883016,0.7,,,1.0,0.7
Ic1cncc(OC[C@@H]2CCN2)c1,6.40000018605658,4.800000874803203,4.499999678657065,4.40000018605658,,1.0,0.4,0.7,0.15,
N#C/C(=C(/O)CN1CCCCC1)c1nc(-c2ccc(Cl)cc2)cs1,5.200000237109354,5.0,,,5.0,0.7,0.4,,,0.7
N#C/C(=C(\O)C(=O)O)c1ccc(-c2cccc3ccccc23)cc1,5.40000018605658,,5.499999678657065,,,0.7,,0.15,,
N#C/C(=C/N1CCOCC1)c1ccccc1,6.049999969853415,5.349999603463148,4.550000451689026,,,1.0,0.7,0.15,,
N#C/C(=C/c1ccc(N2CCCC2)c([N+](=O)[O-])c1)c1nc2ccccc2[nH]1,5.450000476425332,5.899998417198648,5.849999245077863,6.700000503883016,5.550000451689026,1.0,1.0,1.0,1.0,1.0
N#C/C(=C/c1cccc(C(F)(F)F)c1)c1nc(CCN2C(=O)c3ccccc3C2=O)cs1,4.899998417198648,5.499999678657065,6.749999855918706,,5.300000202445418,0.7,1.0,1.0,,0.7
N#C/C(=C\N1CCNC1=S)C(=O)c1ccc2ccccc2c1,5.800000874803204,,5.499999678657065,,,0.7,,0.15,,
N#C/C(=C\NC(=S)c1ccncc1)c1nc2ccccc2s1,5.499999678657065,,5.200000237109354,,5.59999938302362,0.7,,0.15,,0.7
N#C/C(=C\Nc1ccccn1)C(=O)C1CC1,5.899998417198649,,,,,0.7,,,,
N#C/C(=C\Nc1ccccn1)C(=O)c1ccco1,,,5.499999678657065,,,,,0.7,,
N#C/C(=C\c1c[nH]c2ccccc12)C(=O)c1ccc(O)c(O)c1,5.899998417198648,4.499999678657065,4.499999678657065,4.59999938302362,5.100000128334196,1.0,0.4,0.4,0.4,1.0
N#C/C(=C\c1cc(Cl)cc(Cl)c1O)C(=O)NC1CCCCC1,5.300000202445418,4.800000874803203,4.899998417198648,,4.800000874803203,0.7,0.7,0.7,,0.7
N#C/C(=C\c1cc([N+](=O)[O-])c(N2CCCCC2)cc1N1CCCCC1)c1nn(-c2ccccc2)c(N)c1C#N,,6.550000451689026,6.499999678657065,,5.650000220873455,,1.0,1.0,,1.0
N#C/C(=C\c1ccc(Cl)cc1)c1nc2ncccc2[nH]1,5.700000503883016,4.59999938302362,5.149999867728904,4.899998417198648,,1.0,0.7,0.7,0.7,
N#C/C(=C\c1ccc(N2CCCC2)c([N+](=O)[O-])c1)c1nc2ccccc2[nH]1,4.949999401714239,6.0,5.59999938302362,6.200000237109354,5.800000874803203,0.7,1.0,1.0,1.0,1.0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,5.40000018605658,5.300000202445418,,4.499999678657065,5.499999678657065,0.7,1.0,,0.7,1.0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,,,,,5.700000503883016,,,,,1.0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,4.899998417198648,5.0,,4.499999678657065,5.59999938302362,0.7,0.7,,0.7,1.0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCc1ccccc1,5.0,,,4.40000018605658,5.40000018605658,0.7,,,0.15,1.0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,5.100000128334196,4.59999938302362,,,4.800000874803203,0.7,0.4,,,0.7
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,6.300000202445418,4.899998417198648,,4.40000018605658,4.800000874803203,1.0,0.4,,0.15,0.7
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)OCCc1cccs1,6.59999938302362,5.200000237109354,4.800000874803203,4.899998417198648,4.700000503883016,1.0,1.0,0.7,0.7,0.7
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,4.499999678657065,,,,4.800000874803203,0.7,,,,0.7
N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,4.40000018605658,,,,,0.7,,,,
N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,5.0499993271540005,4.59999938302362,4.59999938302362,4.499999678657065,4.849999646000926,0.7,0.7,0.4,0.15,0.7
N#C/C(=C\c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1)c1nc2ccccc2[nH]1,,5.40000018605658,5.40000018605658,,4.949999401714239,,0.4,0.7,,0.7
N#C/C(=C\c1ccccc1)c1nc2ncccc2[nH]1,5.899998417198648,4.550000451689026,5.300000202445418,,,1.0,0.15,0.7,,
N#C/C(=C\c1cccs1)C(=O)NCC1CCCO1,4.899998417198648,,,,,0.7,,,,
N#C/C(=C\c1cn[nH]c1-c1ccccc1)C(=O)NC1CCCCCC1,4.949999401714239,4.749999855918706,,4.550000451689026,5.149999867728904,0.7,0.7,,0.7,0.7
N#C/C(=N\[O-])c1nc(-c2ccccc2)cs1.[K+],5.200000237109354,4.40000018605658,4.650000220873455,,4.800000874803203,0.7,0.15,0.7,,0.7
N#C/C(C(=O)Oc1ccccc1)=C1/Nc2ccccc2-c2ccccc21,7.200000237109354,5.100000128334196,5.800000874803203,,5.149999867728904,1.0,0.7,1.0,,0.7
N#CC(=C(/N)Sc1ccccc1N)/C(C#N)=C(/N)Sc1ccccc1N,4.699999047927856,4.59999938302362,,6.785714553818458,5.999999678657065,0.7,0.4,,1.0,1.0
N#CC(=C1CCCC1)c1nc(-c2ccccc2)cs1,6.200000237109354,5.849999245077863,4.59999938302362,,4.800000874803203,1.0,1.0,0.15,,0.7
N#CC(=NCCO)C1=C(O)c2ccccc2C1=O,5.499999678657065,,,,,0.7,,,,
N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1,5.40000018605658,,,,4.40000018605658,1.0,,,,0.15
N#CC(C#N)=C/C(N)=C(/C#N)c1cc(O)c(O)c(O)c1,4.800000874803203,,4.499999678657065,4.499999678657065,4.59999938302362,0.7,,0.7,0.7,0.7
N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,,,4.800000874803203,,5.0,,,0.4,,0.7
N#CC(C#N)=Cc1ccc(O)c(O)c1,5.300000202445418,4.800000874803203,5.100000128334196,4.700000503883016,4.499999678657065,0.7,0.4,1.0,0.7,0.7
N#CC(C#N)=Cc1ccc([N+](=O)[O-])c(O)c1,4.499999678657065,,4.499999678657065,,5.800000874803203,0.7,,0.4,,1.0
N#CC(C#N)=NNc1ccc2cn[nH]c2c1,5.899998417198649,5.499999678657065,5.59999938302362,,5.800000874803204,0.7,0.15,0.7,,0.7
N#CC(C#N)=c1s/c(=C/c2cn(-c3ccccc3)nc2-c2cccnc2)c(=O)n1-c1ccccc1F,4.450000476425332,5.250000251143582,5.650000220873455,,4.849999245077862,0.15,1.0,1.0,,0.7
N#CC(c1ccc(Cl)cc1)(c1ncc(C(F)(F)F)cc1Cl)N1CCOCC1,,4.949999401714239,5.0,,4.899998417198648,,0.7,0.7,,0.7
N#CC(c1ccc(Cl)cc1)c1nc2ccccc2nc1C(F)(F)F,5.800000874803203,6.250000251143582,5.849999245077863,,,1.0,1.0,1.0,,
N#CC(c1ccccc1F)(c1ncc(C(F)(F)F)cc1Cl)N1CCOCC1,4.59999938302362,4.949999401714239,4.499999678657065,,4.650000220873455,0.15,0.7,0.15,,0.15
N#CC(c1ccccn1)(c1ncc(C(F)(F)F)cc1Cl)N1CCOCC1,,4.899998417198648,,,4.450000476425332,,0.7,,,0.15
N#CC1(Nc2ccc(-c3ccc(NC4(C#N)CCCC4)cc3)cc2)CCCC1,5.499999678657065,,,,,0.7,,,,
N#CC1=C(N)N(c2ccccc2F)C2=C(CCCC2)C1(C(F)(F)F)C(F)(F)F,,4.949999401714239,,,,,0.7,,,
N#CC1=C(N)OC2=C(C(=O)CC(c3ccco3)C2)C1c1ccc(OCc2c(F)cccc2Cl)cc1,4.849999245077862,5.450000476425332,5.550000451689026,,5.200000237109354,0.7,1.0,1.0,,1.0
N#CC1=C(N)OC2=C(C(=O)CCC2)C12CCC1(CC2)OCCO1,4.59999938302362,,,,,0.15,,,,
N#CC1=C(N)OC2=C(CC/C2=C\c2ccccc2)C1c1ccccc1,5.59999938302362,5.800000874803203,6.450000476425332,,4.40000018605658,1.0,1.0,1.0,,0.15
N#CC1=C(N)Oc2cc(Nc3ccccc3)ccc2C1c1ccncc1,6.300000202445418,7.849999245077862,6.450000476425332,7.300000202445418,6.250000251143582,1.0,1.0,1.0,1.0,1.0
N#CC1=C(N)SC(N)=C(C#N)C1c1cccc(O)c1,4.899998417198648,4.800000874803203,4.899998417198648,,4.849999245077862,0.7,0.7,0.7,,0.7
N#CC1=C(SCC(N)=O)NC2=C(C(=O)c3ccccc32)C1c1ccc(Cl)cc1,6.200000237109354,5.40000018605658,5.200000237109354,,5.0,1.0,1.0,0.7,,0.7
N#CCCSC(=S)[C@H]1CCCC1=N,5.499999678657065,5.300000202445418,,,5.59999938302362,0.7,0.7,,,0.7
N#CCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(N3CCOCC3)nc21,5.499999678657065,,,,4.700000503883016,1.0,,,,0.4
N#CCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(Nc3ccccc3)nc21,5.499999678657065,,,,,0.4,,,,
N#CCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(OCc3ccccc3)nc21,5.200000237109354,4.899998417198648,5.499999678657065,,4.800000874803203,0.7,0.15,1.0,,0.7
N#CCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(Oc3cccc(Cl)c3)nc21,5.499999678657065,,5.100000128334196,,5.0,1.0,,0.7,,0.7
N#CCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(Oc3ccccc3)nc21,5.700000503883016,,4.800000874803203,,,1.0,,0.7,,
N#CCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc21,5.100000128334196,,5.0,,4.59999938302362,0.7,,0.7,,0.7
N#CCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc21,4.800000874803203,,,,,0.7,,,,
N#CCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(Nc3ccccc3)nc21,4.899998417198648,,,,,0.7,,,,
N#CCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(OCc3ccccc3)nc21,5.700000503883016,,,,,1.0,,,,
N#CCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(Oc3ccccc3)nc21,6.300000202445418,,,,,1.0,,,,
N#CCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(N3CCNCC3)nc21,5.0,,5.200000237109354,,4.59999938302362,0.7,,0.7,,0.7
N#CCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(N3CCOCC3)nc21,4.700000503883016,,,,,0.4,,,,
N#CCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(OCc3ccccc3)nc21,5.800000874803203,,,,4.800000874803203,1.0,,,,0.7
N#CCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(Oc3cccc(Cl)c3)nc21,6.300000202445418,,,,,1.0,,,,
N#CCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc21,6.300000202445418,,,,,1.0,,,,
N#CCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(N3CCOCC3)nc21,4.800000874803203,,,,4.800000874803203,0.7,,,,0.7
N#CCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(Oc3cccc(Cl)c3)nc21,,,4.899998417198648,,,,,0.7,,
N#CCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(Oc3ccccc3)nc21,4.700000503883016,,4.40000018605658,,,0.7,,0.15,,
N#CCCn1c(=O)c(-c2ccccc2)nc2cnc(N3CCNCC3)nc21,4.59999938302362,,5.0,,5.499999678657065,0.7,,0.7,,0.15
N#CCCn1c(=O)c(-c2ccccc2)nc2cnc(N3CCOCC3)nc21,5.0,,,,,0.7,,,,
N#CCCn1c(=O)c(-c2ccccc2)nc2cnc(Nc3ccccc3)nc21,6.100000128334196,,,,,1.0,,,,
N#CCCn1c(=O)c(-c2ccccc2)nc2cnc(OCc3ccccc3)nc21,5.499999678657065,4.40000018605658,4.899998417198648,,5.100000128334196,1.0,0.15,0.7,,0.7
N#CCCn1c(=O)c(-c2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc21,5.59999938302362,,5.100000128334196,,,1.0,,1.0,,
N#CCCn1c(=O)c(-c2ccccc2)nc2cnc(Oc3ccccc3)nc21,6.0,,4.800000874803203,,,1.0,,0.7,,
N#CCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCNCC3)nc21,4.899998417198648,,5.100000128334196,,4.899998417198648,0.7,,0.7,,0.7
N#CCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCOCC3)nc21,5.499999678657065,,,,4.59999938302362,1.0,,,,0.7
N#CCCn1c(=O)c(-c2cccs2)nc2cnc(Nc3ccccc3)nc21,5.300000202445418,,,,5.300000202445418,0.7,,,,1.0
N#CCCn1c(=O)c(-c2cccs2)nc2cnc(OCc3ccccc3)nc21,5.40000018605658,,5.800000874803203,,5.40000018605658,1.0,,1.0,,1.0
N#CCCn1c(=O)c(-c2cccs2)nc2cnc(Oc3cccc(Cl)c3)nc21,5.499999678657065,,5.200000237109354,,5.100000128334196,1.0,,0.7,,1.0
N#CCCn1c(=O)c(-c2cccs2)nc2cnc(Oc3ccccc3)nc21,5.499999678657065,,5.100000128334196,,,1.0,,0.7,,
N#CCCn1c(=O)c(CCc2ccccc2)nc2cnc(N3CCOCC3)nc21,5.499999678657065,,,,7.899998417198648,1.0,,,,0.4
N#CCCn1c(=O)c(CCc2ccccc2)nc2cnc(Nc3ccccc3)nc21,,,,,5.999999999999999,,,,,0.7
N#CCCn1c(=O)c(CCc2ccccc2)nc2cnc(OCc3ccccc3)nc21,4.899998417198648,4.40000018605658,4.800000874803203,,6.700000503883016,0.7,0.15,0.7,,1.0
N#CCCn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc21,5.100000128334196,5.200000237109354,5.499999678657065,,6.100000128334196,0.7,1.0,1.0,,1.0
N#CCCn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3ccccc3)nc21,4.899998417198648,4.499999678657065,5.100000128334196,,5.59999938302362,0.7,0.7,0.7,,1.0
N#CCCn1c(=O)cnc2cnc(N3CCNCC3)nc21,4.899998417198648,,,,,0.7,,,,
N#CCCn1c(=O)cnc2cnc(N3CCOCC3)nc21,5.0,,,,,0.7,,,,
N#CCCn1c(=O)cnc2cnc(Nc3ccccc3)nc21,5.700000503883016,,,,4.899998417198648,1.0,,,,0.7
N#CCCn1c(=O)cnc2cnc(OCc3ccccc3)nc21,4.899998417198648,,,,,0.7,,,,
N#CCCn1c(=O)cnc2cnc(Oc3cccc(Cl)c3)nc21,4.800000874803203,,,,4.499999678657065,0.7,,,,0.7
N#CCCn1c(=O)cnc2cnc(Oc3ccccc3)nc21,4.800000874803203,,,,,0.7,,,,
N#CCCn1cc(/C=N/O)c(-c2ccc(Cl)cc2)n1,6.049999969853415,5.100000128334196,4.800000874803203,,4.899998417198648,1.0,0.7,0.7,,0.7
N#CCCn1ncc2ccccc21,5.100000128334196,,,,,0.4,,,,
N#CCO/N=C(\c1ccccc1)c1ccncc1,5.250000251143582,5.499999678657065,5.550000451689026,4.899998417198648,4.40000018605658,0.7,1.0,1.0,0.7,0.15
N#CCSc1nc(N)c(C#N)c(C2CCCCC2)c1C#N,5.0,4.899998417198648,4.899998417198648,4.40000018605658,5.499999678657065,0.7,0.4,0.4,0.15,0.7
N#CCSc1nc2cc(C(=O)N3CCCC3)ccc2c(=O)n1Cc1ccccc1,4.800000874803203,4.949999401714239,5.40000018605658,,4.899998417198648,0.7,0.7,1.0,,0.7
N#CCSc1nc2ccc(N3CCCCC3)cc2c(=O)n1Cc1ccccc1,5.40000018605658,5.100000128334196,5.349999603463147,5.250000251143582,5.149999867728904,1.0,0.7,0.4,0.4,0.7
N#CCSc1nc2scc(-c3cccs3)c2c(=O)n1CCc1ccccc1,6.0,5.849999245077863,5.849999245077863,,5.499999678657065,1.0,1.0,1.0,,1.0
N#CCSc1ncnc2c1cnn2CCO,4.800000874803203,,,,,0.7,,,,
N#CCSc1sc(C#N)c(NC(=O)c2ccccc2)c1-c1ccccc1,5.300000202445418,4.949999401714239,4.749999855918706,4.800000874803203,4.899998417198648,0.7,0.7,0.4,0.15,0.7
N#CN(CC(N)=O)c1nc(N2CCCCC2)nc(N2CCCCC2)n1,5.700000503883016,4.650000220873455,5.0,4.849999245077862,,1.0,0.7,0.4,0.7,
N#CNC1=NCN(CCc2ccccc2)CN1,,4.550000451689026,,,,,0.15,,,
N#CS.N=C=S.N=C=S.[Cu].[NH2-].[NH2-].[NH2-].[NH2-].c1ccc2ncccc2c1,,6.40000018605658,5.800000874803204,,,,1.0,0.7,,
N#CSc1ccc2oc(C3=NCCN3)cc2c1,5.200000237109354,,,4.40000018605658,4.899998417198648,1.0,,,0.15,0.7
N#C[C@@H](Cc1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,5.0,,,,5.499999678657065,0.7,,,,0.7
N#C[C@H](Cc1ccc(O)cc1)c1ccc(O)cc1,4.899998417198648,5.700000503883016,4.40000018605658,,4.899998417198648,0.7,0.7,0.15,,1.0
N#C[C@H](c1ccccc1)N1CCCN([C@@H](C#N)c2ccccc2)C1c1ccccc1O,5.40000018605658,6.59999938302362,5.499999678657065,5.300000202445418,,0.7,1.0,0.7,0.7,
N#Cc1c(-c2ccc(Cl)cc2)nc2n(c1=O)CCCS2,5.849999245077863,5.100000128334196,4.899998417198648,,,1.0,0.7,0.7,,
N#Cc1c(-c2ccc3c(c2)OCO3)ccn2nc(-c3cccc(C(F)(F)F)c3)nc12,7.250000251143582,5.59999938302362,,5.499999678657065,,1.0,1.0,,0.4,
N#Cc1c(-c2ccccc2)cc(-c2ccccc2)nc1SCc1nnc(-c2ccccc2)o1,,5.849999245077863,6.59999938302362,,5.149999867728904,,1.0,1.0,,0.7
N#Cc1c(-c2ccccc2)cc(C2CC2)nc1SCC(=O)c1cccs1,6.250000251143582,,7.349999603463148,,4.849999245077862,1.0,,0.4,,0.7
