SMILES,cyp1a2,cyp1a2_challenge,cyp2c9,cyp2c9_challenge,cyp2d6,cyp2d6_challenge,cyp3a4,cyp3a4_challenge
O=C(NC(c1cc(F)ccc1F)C(F)F)c1nc2cnccc2s1,,False,4.857979653003728,True,,False,,False
O=C(NC(c1cccc(Cl)c1)C1CCCCC1)c1ccc(=O)[nH]n1,,False,,False,4.965271617992346,True,,False
O=C(NC(c1ccccc1)c1ccc2[nH]cnc2c1)C1CCN(c2ccccc2F)C1,,False,,False,2.2208522979923453,True,,False
O=C(NC(c1ccccn1)C1CCC1)c1nn[nH]c1-c1ccccc1,4.3471913599999965,True,5.4689125500037274,True,,False,,False
O=C(NC(c1ccncc1)C1CC1)c1cccc(OCC(F)F)n1,7.168019829999997,True,5.046635412003727,True,,False,,False
O=C(NC(c1ccncc1)C1CC1)c1cn2c(n1)CCC2,3.2454176019999963,True,,False,,False,,False
O=C(NC1(C(=O)N2CCc3n[nH]c(=O)cc3C2)CCCC1)c1ccc2[nH]ncc2c1,,False,,False,,False,3.757790874999355,True
O=C(NC1(C(F)(F)F)C(=O)Nc2c1c(=O)[nH]c(=O)n2Cc1ccccc1)c1ccc(Cl)cc1Cl,4.257419874781714,False,,False,,False,,False
O=C(NC1(C(F)(F)F)NC(=O)N(Cc2cccnc2)C1=O)c1ccccc1,4.557421694692421,False,,False,,False,,False
O=C(NC1(c2ccccc2Cl)CC1)c1ccc(N2CCOCC2)nc1,,False,,False,4.493461016992345,True,,False
O=C(NC12CC3CC(CC(C3)C1)C2)C12CC3CC(C1)CC(n1cnc(Cl)n1)(C3)C2,,False,4.181236955344418,False,4.442240306846953,False,3.950978999210623,False
O=C(NC12CC3CC(CC(C3)C1)C2)N1CCN(c2nc(-c3ccccc3)cs2)CC1,4.557421694692421,False,4.181236955344418,False,,False,4.050979155846999,False
O=C(NC12CC3CC(CC(C3)C1)C2)c1ccc(COc2ccc(Cl)cc2[N+](=O)[O-])o1,4.207420702660929,False,4.381238666479966,False,4.04224135682174,False,3.900980628935963,False
O=C(NC1C2CCc3ccccc3C21)N1CCOc2cc(O)ccc2C1,,False,,False,,False,4.956704596999355,True
O=C(NC1CC(=O)N(CCN2CCOCC2)C1)c1cccnc1C1CC1,,False,,False,,False,2.2328047499993557,True
O=C(NC1CC1)[C@@H]1Cc2ccccc2CN1Cc1cn2ccccc2n1,,False,,False,,False,4.223294651999355,True
O=C(NC1CC1)[C@H]1C[C@H]2OCC[C@H]2N1C(=O)c1occ2c1CCC2,,False,,False,,False,2.039378204999356,True
O=C(NC1CC1)[C@H]1Cc2ccccc2CN1Cc1c[nH]cn1,,False,,False,,False,5.978168056999356,True
O=C(NC1CC1)[C@H]1Cc2ccccc2CN1Cc1ccc(F)cc1F,,False,,False,,False,4.408259299999355,True
O=C(NC1CC1)[C@H]1Cc2ccccc2CN1Cc1cccs1,,False,,False,,False,4.350615174999355,True
O=C(NC1CC1)c1cccc(S(=O)(=O)N[C@]23CCC[C@H]2CNC3)c1,,False,,False,4.004343816992345,True,,False
O=C(NC1CC1)c1cn(-c2cccc(C#Cc3ccc[n+]([O-])c3)c2)c2ncccc2c1=O,,False,3.7253106660829007,False,,False,,False
O=C(NC1CC12CCOCC2)c1ccc(-c2cn[nH]c2)cc1,,False,5.019840210003728,True,,False,,False
O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccccc3C(F)(F)F)no2)CC1,,False,4.338094522802636,False,,False,,False
O=C(NC1CC2CCC(C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1-c1ccccc1,,False,,False,5.817268851132732,False,,False
O=C(NC1CCC(F)(F)CC1)N1C[C@@H]2C[C@H](C1)c1cccc(=O)n1C2,,False,,False,,False,2.449077189999356,True
O=C(NC1CCC(O)(c2ccccc2)CC1)c1ccc(C(F)(F)F)cc1,,False,,False,,False,4.059785024999355,True
O=C(NC1CCC(OC(F)F)CC1)c1cc(-c2ccccc2)ccn1,,False,4.958956470003728,True,,False,4.109751469999355,True
O=C(NC1CCCC1)C(c1ccsc1)N(Cc1ccccc1)C(=O)Cc1cccs1,,False,3.981239042028786,False,4.3922393223313625,False,4.800980258015777,False
O=C(NC1CCCC1)C1CC(c2ccc(F)cc2)=NO1,4.15742233238627,False,,False,,False,,False
O=C(NC1CCCC1)N[C@@](Cc1ccccc1)(c1cc(F)cc(OC(F)(F)C(F)F)c1)c1ccc(Cl)cn1,,False,4.694641846316448,False,,False,4.777182487960209,False
O=C(NC1CCCC1)c1cccnc1N1CCCCCC1,4.15742233238627,False,,False,,False,3.950978999210623,False
O=C(NC1CCCC1)c1cnn2c(C(F)(F)F)cc(-c3ccco3)nc12,5.007421678456522,False,,False,,False,3.950978999210623,False
O=C(NC1CCCCC1)C(Cc1ccccc1)N1C(=O)C2C3CCC(C3)C2C1=O,,False,6.28123853814577,False,,False,4.150979723986175,False
O=C(NC1CCCCC1)C(c1ccccc1)N1CCOCC1,,False,,False,,False,4.050979155846999,False
O=C(NC1CCCCC1)C(c1cccs1)N(C(=O)C(F)(F)F)c1ccccc1,,False,5.081239412948973,False,4.492240905132714,False,4.250979621861664,False
O=C(NC1CCCCC1)C(c1cccs1)N(Cc1cccs1)C(=O)c1ccco1,4.057421961466083,False,4.331238507999185,False,4.242240761051421,False,4.600979432789825,False
O=C(NC1CCCCC1)C12CC3CC(C1)CC(n1cncn1)(C3)C2,,False,4.581238740591187,False,4.442240306846953,False,4.550980230558093,False
O=C(NC1CCCCC1)C1CC=CCC1C(=O)OCC(Cl)=C(Cl)Cl,,False,5.131237783223633,False,,False,4.200979882466957,False
O=C(NC1CCCCC1)N1CCCC(c2nc(-c3cccs3)no2)C1,4.257419874781714,False,,False,4.3922393223313625,False,4.200979882466957,False
O=C(NC1CCCCC1)NC1CC2CCC(C1)N2Cc1nnnn1Cc1ccc2c(c1)OCO2,,False,4.131237783223632,False,4.692241142242068,False,4.600979432789825,False
O=C(NC1CCCCC1)NC1CC2CCCC(C1)N2C1CCCC1,,False,,False,4.3922393223313625,False,,False
O=C(NC1CCCCC1)NC1CCCCC1,,False,,False,,False,4.6007310617021595,False
O=C(NC1CCCCC1)[C@H](C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(Cl)cc21,,False,,False,,False,4.680272474952153,False
O=C(NC1CCCCC1)[C@H](C1CCCCC1)n1c(-c2ccc(Cl)cc2)nc2cc(F)c(F)cc21,,False,4.512019720101809,False,3.914178864140788,False,4.452671396446705,False
O=C(NC1CCCCC1)c1ccc(COCC(F)(F)F)o1,4.207420702660929,False,4.081239412948973,False,,False,,False
O=C(NC1CCCCC1)c1nc(CS(=O)(=O)c2ccccc2)no1,,False,,False,4.118298846796713,False,,False
O=C(NC1CCCCC1)c1nnc(CS(=O)(=O)c2ccccc2)o1,,False,,False,4.118298846796713,False,,False
O=C(NC1CCCCC1)c1sc(=S)n2c1[nH]c(=O)c1ccccc12,4.857421136240131,False,5.981239042028786,False,,False,5.200979882466957,False
O=C(NC1CCCCCC1)c1cccs1,4.657421660028485,False,,False,4.3922393223313625,False,3.950978999210623,False
O=C(NC1CCCN(C(=O)C2Cc3ccc(F)cc32)C1)c1ccc2ccccc2c1,,False,5.4432335750037275,True,,False,5.166347951999355,True
O=C(NC1CCCN(C(=O)c2cocn2)C1)c1ccc(Cl)cc1,,False,,False,,False,2.9263503819993555,True
O=C(NC1CCCN(Cc2nnc3n2CCCC3)C1)c1ccc2ccccc2c1,,False,3.5819292480037275,True,,False,3.221427132999356,True
O=C(NC1CCCN(c2ccc(Cl)cc2Cl)C1)c1ccc2nnc(C(F)F)n2c1,,False,5.020528093003728,True,,False,5.321777714999355,True
O=C(NC1CCCN(c2cccc(F)c2)C1)c1ccnn1C1CCC1,,False,,False,4.321523302992346,True,,False
O=C(NC1CCCN(c2ncccn2)C1)c1c[nH]nc1-c1ccc(F)cc1,,False,,False,,False,4.2159496349993555,True
O=C(NC1CCCc2c(O)cccc21)C1CCN(CC(F)(F)F)CC1,,False,4.0776619320037275,True,,False,,False
O=C(NC1CCCc2c1cnn2Cc1ccccc1)N1CCCC(c2nc3ccccc3[nH]2)C1,,False,5.7136665250037275,True,,False,5.117736674999355,True
O=C(NC1CCCc2ccccc21)C1CCN(S(=O)(=O)N2CCCCCC2)CC1,,False,,False,,False,4.200979882466957,False
O=C(NC1CCCc2ccccc21)c1ccc(=O)[nH]c1,,False,,False,4.04224135682174,False,,False
O=C(NC1CCCc2cnccc21)c1cc2occc2s1,,False,5.030913983003727,True,4.677883909992346,True,,False
O=C(NC1CCN(C(=O)CCc2ccccc2)CC1)c1cc2ncccn2n1,,False,,False,,False,4.273308079999355,True
O=C(NC1CCN(C(=O)CCc2ccccc2)CC1)c1ccc2cnccc2n1,,False,4.550284243003728,True,,False,5.3603873229993555,True
O=C(NC1CCN(C(=O)CCc2ccccc2)CC1)c1cccc2nn[nH]c12,,False,5.235617125003728,True,,False,4.663993424999355,True
O=C(NC1CCN(C(=O)c2ccc3c(c2)OCCCO3)CC1)c1ccsc1,,False,4.422686977003727,True,,False,3.365193939999356,True
O=C(NC1CCN(C2CCCC2)CC1)c1ccc(F)c(F)c1F,,False,,False,6.613189974992346,True,,False
O=C(NC1CCN(C2CCCC2)CC1)c1ccc(S(=O)(=O)C(F)F)cc1,,False,,False,5.353943029992346,True,,False
O=C(NC1CCN(CC(F)F)CC1)c1cccc2cnccc12,,False,,False,5.394531834992346,True,,False
O=C(NC1CCN(CC2=CCCCC2)CC1)c1cccc(=O)[nH]1,,False,,False,4.996869802992346,True,,False
O=C(NC1CCN(CC2CCOC2)CC1)c1cc(Cl)c[nH]1,,False,,False,6.9009620649923455,True,,False
O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,,False,,False,4.776236901992346,True,,False
O=C(NC1CCN(CCF)C1=O)N1CCCC(c2cc(O)cc(F)c2)C1,,False,,False,,False,3.0349820529993554,True
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,,False,,False,5.078495464992345,True,,False
O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc(I)cc1,3.7630322223300183,False,3.6872033036619767,False,4.396953559925658,False,4.200733164600383,False
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCn2cccc2C1c1ccccc1,,False,,False,,False,4.93728564163176,False
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cc1cnccn1)c1ccccc1,,False,,False,,False,4.825629117031665,False
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cn1ccnc1)c1ccccc1,,False,,False,,False,6.731424997399533,False
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(Cn1cncn1)c1ccccc1,,False,,False,,False,5.577610133055005,False
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N[C@H](CO)c1ccccc1,,False,,False,,False,4.019617768358343,False
O=C(NC1CCN(c2ccc(Cl)c(F)c2)C1)c1ccc2nnnn2c1,,False,,False,4.149180492992346,True,,False
O=C(NC1CCN(c2cccc(Cl)c2)C1)c1cnn2cccnc12,,False,5.276880095003728,True,,False,4.421983009999355,True
O=C(NC1CCN(c2cccc(OC(F)(F)F)c2)C1)N1CCN(c2ncccn2)CC1,,False,,False,3.833653484992346,True,,False
O=C(NC1CCN(c2ccccc2)C1)c1cnn(Cc2ccccc2)c1,,False,5.073080528003728,True,,False,4.825178801999355,True
O=C(NC1CCN(c2ccccc2)C1=O)c1ccc(CN2C(=O)CCC2=O)cc1,,False,3.574130547003728,True,,False,,False
O=C(NC1CCN(c2cccnn2)CC1)N1CCc2c(F)ccc(F)c2C1,,False,4.982498347003728,True,4.425597777992346,True,4.842909134999355,True
O=C(NC1CCOC(c2cccnc2)C1)N1CCCc2ccccc2CC1,,False,4.636523385003728,True,5.411656011992346,True,5.439947944999355,True
O=C(NC1CCOC2(CCCC2)C1)c1ccc2nccnc2n1,,False,2.977566293003728,True,,False,,False
O=C(NC1CCOC2(CCCC2)C1)c1csc(Nc2ccccn2)n1,,False,4.703780650003727,True,,False,,False
O=C(NC1CCOc2ccc(F)cc21)c1ccc(N2CCCC2)nn1,5.020298526999996,True,4.833429582003728,True,4.9753387619923455,True,,False
O=C(NC1CCOc2ccc(F)cc21)c1ccc2c(c1)CC(c1ccccc1)OC2=O,,False,,False,,False,5.173216104999355,True
O=C(NC1CCc2[nH]cnc2C1)c1c[nH]nc1-c1cccc(OC(F)F)c1,,False,,False,4.393742114992346,True,,False
O=C(NC1CCc2cc(F)ccc21)N1CCC(F)(F)CC1,,False,,False,,False,2.799867684999356,True
O=C(NC1CCc2ccccc2CC1)N1CCC(c2nc(-c3ccccn3)no2)CC1,,False,,False,,False,4.333484988727497,False
O=C(NC1CCc2cn[nH]c2C1)c1sc2cc(C(F)(F)F)ccc2c1Cl,5.4201784949999965,True,5.540528757003727,True,4.477070881992345,True,,False
O=C(NC1CCn2ccnc2C1)c1cccc(NCc2ccccn2)c1,,False,,False,,False,3.781763459999356,True
O=C(NC1CN(c2ccncn2)C1)c1ccc2c(n1)CCCN2,,False,,False,4.578535599992346,True,,False
O=C(NC1CNCCc2ccccc21)c1ncnc2c1CCC2,,False,,False,5.875719032992346,True,,False
O=C(NC1COc2cc(F)cc(F)c21)c1ccccc1OC(F)F,5.202375706999996,True,,False,,False,,False
O=C(NCC(=O)N(c1ccccc1)C(C(=O)NC1CCCC1)c1cccnc1)c1cccs1,,False,,False,,False,4.800980258015777,False
O=C(NCC(=O)N1Cc2ccccc2C1)c1nn[nH]c1-c1ccccc1,3.2554171849999967,True,,False,,False,,False
O=C(NCC(CC1CC1)C(=O)O)c1ccc2ccncc2c1,,False,,False,,False,2.5840184629993557,True
O=C(NCC(Cc1ccccc1)Cc1ccccc1)N1CCC(O)C(F)(F)C1,,False,,False,4.410375492992346,True,,False
O=C(NCC(F)(F)C(F)F)C1CCN(c2ccccc2Cl)C1,,False,5.056307233003728,True,,False,,False
O=C(NCC(F)(F)C1(O)CCCCC1)c1cnc2n1CCC2,,False,,False,4.496569797992346,True,,False
O=C(NCC(F)(F)F)c1ccc(S(=O)(=O)NC2CCC(O)CC2)cc1,,False,,False,,False,2.5790422229993557,True
O=C(NCC(F)(F)F)c1ccc(S(=O)(=O)NC2CCCC2)cc1,,False,,False,,False,3.509074312999356,True
O=C(NCC(F)(F)F)c1ccc(S(=O)(=O)NC2CCCCC2)cc1,,False,,False,,False,3.846829992999356,True
O=C(NCC(F)(F)c1ccc(F)cc1F)c1occ2c1CCOC2,3.759990562999997,True,,False,,False,2.025454519999355,True
O=C(NCC(O)(c1ccccc1)C(F)(F)F)c1cc2ccccc2s1,,False,,False,5.538714164992346,True,,False
O=C(NCC(O)c1ccc(Cl)c(F)c1)C1CC(c2c(F)cccc2F)=NO1,,False,,False,4.632342334992345,True,,False
O=C(NCC(O)c1cccc(Cl)c1)c1c[nH]nc1-c1cccnc1,5.977034812999997,True,,False,4.828253219992345,True,,False
O=C(NCC(c1cccc(Cl)c1)N1CCOCC1)c1cccc2c1CCC2,,False,,False,5.235721252992346,True,,False
O=C(NCC(c1cccnc1)N1CCOCC1)Nc1ccccc1,,False,3.931238759019225,False,,False,3.950978999210623,False
O=C(NCC1(Cc2ccccc2)CCC1)c1cccc2cn[nH]c12,5.827727609999997,True,,False,4.419100411992345,True,,False
O=C(NCC1(N2CCSCC2)CCCC1)c1ncccc1O,,False,,False,4.480675324992346,True,,False
O=C(NCC1(O)CCCCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,,False,,False,,False,4.333484988727497,False
O=C(NCC1(O)CCCc2ccccc21)c1c[nH]nc1-c1ccc(Cl)cc1,,False,4.6291409470037275,True,,False,,False
O=C(NCC1(c2ccc(Cl)cc2)CCC1)NCC1(N2CCOCC2)CC1,,False,,False,,False,5.514929447999355,True
O=C(NCC1(c2cccc(F)c2F)CCCC1)NC1CCc2[nH]ncc2C1,,False,,False,4.272198509992346,True,,False
O=C(NCC1(c2ccccc2)CCCO1)c1ccc2[nH]cnc2c1,,False,,False,,False,5.197977974999355,True
O=C(NCC1(c2ccccc2)CCCO1)c1nnc(-c2ccccc2)o1,4.9032931649999965,True,,False,4.452241959992346,True,,False
O=C(NCC1(c2ccccn2)CCC1)c1cccc(-c2noc(C(F)(F)F)n2)c1,,False,,False,4.6999397219923456,True,,False
O=C(NCC1(c2ccncc2)CCCC1)c1ccc(NC(=O)c2ccccc2)cc1,,False,,False,4.605879899992345,True,,False
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc2n(n1)C(C(F)(F)F)CC(c1ccco1)N2,,False,4.381238666479966,False,,False,3.8009802580157768,False
O=C(NCC1=NOC2OCCC12)c1cccc2c1OCC2,,False,,False,,False,2.1415551349993556,True
O=C(NCC1C2Cc3ccccc3C12)c1cc2c(F)cccc2[nH]1,6.4955332049999965,True,,False,5.669179067992346,True,,False
O=C(NCC1CC1)[C@@H]1C[C@H]1[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,,False,4.284220827875583,False,4.101668763344926,False,4.700855460491138,False
O=C(NCC1CC1)[C@H]1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,,False,4.084221702678786,False,4.101668763344926,False,4.000855359141955,False
O=C(NCC1CC2(CCNCC2)CO1)c1ccnc2[nH]ccc12,,False,,False,,False,2.032832962999356,True
O=C(NCC1CCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,,False,4.860973268082973,False,4.076906161638488,False,,False
O=C(NCC1CCC2(CCOCC2)O1)c1coc(-c2ccccc2)n1,6.576043717999997,True,4.773683410003728,True,,False,,False
O=C(NCC1CCCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,,False,,False,,False,3.520571632084641,False
O=C(NCC1CCCC2(CCC2)O1)Nc1cc2ccccc2nn1,5.701751909999996,True,4.2691437420037275,True,,False,,False
O=C(NCC1CCCCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,,False,,False,,False,3.41967113634378,False
O=C(NCC1CCCCC1O)c1cc(=O)[nH]c2ccc(F)cc12,,False,,False,,False,3.4260375199993556,True
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,,False,,False,5.201628847838055,True,,False
O=C(NCC1CCCN(Cc2cccs2)C1)NCC1CCC2(CCCC2)O1,,False,,False,5.188684512992346,True,,False
O=C(NCC1CCCN1CCCO)c1cccc2ccsc12,,False,,False,4.824752184992346,True,,False
O=C(NCC1CCCO1)/C(=C\c1ccco1)NC(=O)c1ccccc1,4.207420702660929,False,,False,,False,,False
O=C(NCC1CCCO1)C(c1cccnc1)N(C(=O)Cc1cccs1)c1ccccc1,4.257419874781714,False,,False,4.292241779935917,False,4.500979940189341,False
O=C(NCC1CCCO1)C1c2ccccc2C(=O)N1Cc1ccc2c(c1)OCO2,,False,4.231237939860009,False,,False,4.950978999210624,False
O=C(NCC1CCCO1)c1cc(-c2ccc(Cl)cc2Cl)on1,4.957420840606687,False,,False,,False,,False
O=C(NCC1CCCO1)c1ccc2c(=O)n(Cc3ccco3)c(SCC(=O)N3CCCC3)nc2c1,,False,4.931238759019225,False,,False,4.0009781713314085,False
O=C(NCC1CCCO1)c1nn2c(c1Cl)NC(c1ccc(F)cc1)CC2C(F)(F)F,4.257419874781714,False,3.88123792116939,False,,False,3.950978999210623,False
O=C(NCC1CCCO1)c1onc(CSc2ccccc2F)c1C(=O)O,,False,4.4812387752551235,False,,False,,False
O=C(NCC1CCCc2ccccc21)N[C@@H]1COC[C@H]1O,,False,,False,,False,1.9356947019993551,True
O=C(NCC1CCN(CC(O)c2ccccc2)CC1)NC(CO)c1ccc(C(F)(F)F)cc1,,False,,False,5.172627054992346,True,,False
O=C(NCC1CCN(Cc2cccs2)CC1)c1cc(C2CC2)[nH]n1,,False,2.8985127520037275,True,,False,,False
O=C(NCC1CCN(Cc2cccs2)CC1)c1cccc(-n2cccn2)n1,,False,,False,2.8304665129923454,True,,False
O=C(NCC1CCN(Cc2cccs2)CC1)c1ccnc(-n2cncn2)c1,,False,,False,5.842200026992345,True,,False
O=C(NCC1CCN(c2ccc(Cl)cc2)C1)c1cc2c(cn1)OCCO2,,False,5.5584617770037275,True,,False,,False
O=C(NCC1CCN(c2ccc(Cl)cc2)C1)c1cccc(C2(O)COC2)c1,,False,,False,4.582288154992345,True,,False
O=C(NCC1CCN(c2ccc(F)c(F)c2)C1)c1ccc(-n2cnnn2)cc1,,False,,False,5.0566632299923455,True,,False
O=C(NCC1CCN(c2ccc(F)cc2)C1)c1ccsc1,5.280704204999997,True,,False,4.518552069992346,True,,False
O=C(NCC1CCN(c2cccc(Br)c2)C1)c1c[nH]c2ncccc12,,False,,False,3.131869341992345,True,,False
O=C(NCC1CCN(c2ccncc2)CC1)C1CCN(CC(F)(F)F)CC1,,False,3.367810055003728,True,,False,,False
O=C(NCC1CCN1C1CCCC1)c1c[nH]nc1OCC(F)(F)F,,False,,False,4.347770029992346,True,,False
O=C(NCC1CCN1C1CCOCC1)c1csc(-c2ccoc2)n1,4.187514472999997,True,,False,6.255231014992345,True,,False
O=C(NCC1CCN1C1CCOCC1)c1nc(C2CC2)no1,,False,,False,5.447034672992346,True,,False
O=C(NCC1CCOCC1)c1cnc(Nc2cc(Cl)cc(Cl)c2)nc1C(F)(F)F,,False,4.224151170495799,False,,False,,False
O=C(NCC1CCOCC1)c1cnc(Nc2cc(Cl)ccc2Cl)cc1C1CC1,,False,,False,3.7960795520627935,False,,False
O=C(NCC1CCOCC1)c1cnc(Nc2cc(Cl)ccc2F)nc1C(F)(F)F,,False,,False,,False,3.50097607602126,False
O=C(NCC1CCOCC1)c1cnc(Nc2cc(F)cc(F)c2)nc1C(F)(F)F,,False,,False,3.7661163286853503,False,,False
O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)cc1C1CC1,,False,,False,3.67896615296645,False,,False
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Br)c2)cc1C1CC1,,False,,False,4.215208859804769,False,,False
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,,False,4.082822017699329,False,,False,3.62591481262956,False
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Cl)c2F)nc1C(F)(F)F,,False,3.463033259410936,False,,False,,False
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(OC(F)(F)F)c2)cc1C1CC1,,False,4.133974540146711,False,4.039117600749088,False,3.577610133055005,False
O=C(NCC1CCOCC1)c1ncccc1NC(=O)c1ccc(Cn2ccnn2)c2ccccc12,,False,5.518550587260767,False,,False,,False
O=C(NCC1CCOc2ccccc21)N1CCC(C2CCNC2)CC1,5.139160524999997,True,5.111023240003727,True,4.734502726992345,True,5.198271851999356,True
O=C(NCC1CCOc2ccccc21)N1CCOC(c2ccccc2F)C1,,False,,False,4.436259061992346,True,,False
O=C(NCC1CCS(=O)(=O)CC1)N1CCc2ccccc2[C@@H]1c1ccccc1,,False,3.927284073003728,True,,False,,False
O=C(NCC1CCc2ccccc21)c1ccnc(-n2ccnc2)c1,5.725068441999997,True,,False,6.7159627569923455,True,6.936491524999355,True
O=C(NCC1CN(C2CC2)C(=O)O1)c1cc(-c2ccncc2)nc2ccccc12,,False,4.871511415003727,True,,False,,False
O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,4.441000004930618,False,4.649695361961072,False,,False,,False
O=C(NCC1CN2CCCC2CO1)c1ccc(-n2ncc3ccccc32)cc1Cl,,False,4.488945390003727,True,,False,,False
O=C(NCC1COc2ccccc2O1)C1C2C=CC3(CN(Cc4cccs4)C(=O)C13)O2,,False,3.7812382168028345,False,4.342240150210577,False,,False
O=C(NCC1COc2ccccc2O1)C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1,,False,,False,4.942241381558047,False,3.8009802580157768,False
O=C(NCC1Cc2ccccc2CN1)c1cc(Cl)c2[nH]ncc2c1,,False,,False,5.888906359992346,True,,False
O=C(NCC1OCCc2ccccc21)c1occc1COc1ccccc1,5.393387929999997,True,5.383323447003728,True,,False,,False
O=C(NCCC(c1ccc(F)cc1)c1ccc(F)cc1)N1CCC(Oc2cnccn2)CC1,,False,4.87569652490368,False,,False,,False
O=C(NCCC(c1ccccc1)c1ccccc1)c1cccnc1,,False,3.8609732680829736,False,,False,,False
O=C(NCCC1=CCCCC1)C1CCCN(c2nc3ccccc3o2)C1,4.15742233238627,False,4.731239014571102,False,4.342240150210577,False,4.0009781713314085,False
O=C(NCCC1C(=O)Nc2ccccc21)c1cc2c(s1)CCCCC2,4.798317927999997,True,,False,,False,,False
O=C(NCCC1CCC(F)(F)CC1)c1cccc(-c2cnco2)c1,5.475444321999997,True,,False,6.4104141019923455,True,,False
O=C(NCCC1CN(c2ncnc3[nH]ncc23)c2ccccc21)c1cccn2c(=O)[nH]nc12,,False,,False,,False,3.756496771999356,True
O=C(NCCCCc1ccccc1)C1CC(c2ccccc2[N+](=O)[O-])=NO1,5.007421678456522,False,3.7812382168028345,False,6.492240905132714,False,3.950978999210623,False
O=C(NCCCN1CCC(Cc2ccccc2)CC1)C1CCN(S(=O)(=O)N2CCOCC2)CC1,,False,,False,4.3922393223313625,False,,False
O=C(NCCCN1CCCC1=O)Nc1ccc(F)c(Cl)c1,4.007421678456522,False,,False,,False,,False
O=C(NCCCN1CCCCCC1)C1CC(=O)N(CCc2ccccc2)C1,,False,,False,4.092240288156335,False,,False
O=C(NCCCN1CCCCCC1)[C@@H](c1ccccc1)C1CCCCC1,3.860324674012716,False,,False,5.69694058165962,False,4.500855491657727,False
O=C(NCCCN1CCC[C@@H](Cc2ccc(F)cc2)C1)Nc1cc(-n2cccn2)cc(-n2cccn2)c1,,False,,False,4.972170811118475,False,,False
O=C(NCCCN1CCN(C2CCCCC2)CC1)Nc1ccccc1C(F)(F)F,,False,,False,4.792241107578132,False,,False
O=C(NCCCN1CCN(Cc2ccccc2)CC1)C1CCN(S(=O)(=O)N2CCCC2)CC1,,False,,False,4.892241091189295,False,,False
O=C(NCCCN1CCN(c2cccc(Cl)c2)CC1)C1CCC(=O)N1Cc1ccccc1Cl,,False,4.081239412948973,False,4.792241107578132,False,,False
O=C(NCCCN1CCOCC1)C1COc2ccccc2O1,,False,,False,4.592241033466911,False,3.950978999210623,False
O=C(NCCCN1CCOCC1)c1cc(C(=O)C2CC2)c[nH]1,4.1074213135017725,False,,False,4.242240761051421,False,,False
O=C(NCCCN1CCOCC1)c1cc2c(s1)CSC2,,False,,False,5.3922393223313625,False,3.900980628935963,False
O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1,,False,,False,5.184424060232335,False,,False
O=C(NCCCN1CCc2ccccc2C1)C1CCN(S(=O)(=O)N2CCCC2)CC1,,False,,False,4.592241033466911,False,,False
O=C(NCCCN1CCc2ccccc2C1)Nc1ccc(Cl)cc1,4.15742233238627,False,4.131237783223632,False,4.942241381558047,False,,False
O=C(NCCC[N+]1=CC=N[C@H]1c1ccccc1)N1CCCc2nc(-c3ccc(Br)cc3)ccc21,,False,,False,6.59704495568056,False,4.600855247245992,False
O=C(NCCCc1cccc(C(F)(F)F)c1)c1ccnc(NC(=O)C2CC2)c1,,False,,False,,False,5.578477559999355,True
O=C(NCCCc1ccccc1)c1cccs1,4.307420859297306,False,4.081239412948973,False,,False,,False
