smiles,CYP3A4_class
CC(=O)c1cccc(OCC(=O)NC2[C@H](C)CCC[C@@H]2C)c1,1
Cc1ccc([C@@H]2c3[nH]c4ccccc4c3CCN2C(=O)c2cccnc2)cc1,1
Cc1n[nH]c(C)c1C[C@H](C)C(=O)Nc1ccccc1CC(=O)OC(C)(C)C,1
CC(C)(C)NS(=O)(=O)c1ccccc1CNC(=O)C[C@@H]1OCCc2ccccc21,1
Cc1ccc(N(CC(=O)NC(C(C)C)C(C)C)S(=O)(=O)c2ccc(C)cc2)cc1,1
C=CCCCN(C)C(=O)c1ccc(F)c(S(=O)(=O)NCC=C)c1,1
COc1ccc(C(=O)CCC(=O)N2CCCCC[C@H]2c2ccco2)cc1F,1
CCOc1ccc(-n2c(SCC(=O)Nc3ccccc3)nnc2-c2cccnc2)cc1,1
FC(F)(F)c1ccc2c(N3CCN(Cc4cccnc4)CC3)ncc(-c3ccccc3)c2n1,1
N#Cc1ccc(OC2CCN(C(=O)CCCOc3cccnc3)CC2)cc1,1
COc1ccccc1N1C(=O)c2cc3ccsc3n2C[C@]1(C)C(=O)NC1CCCC1,1
Cc1ccc(N)c(N(C)CCc2ccncc2)c1,1
Cn1c(=O)c2ccccc2n(CC(=O)NCc2ccc3c(c2)OCO3)c1=O,1
O=C(CN1CCC[C@@H]1c1nc2ccccc2s1)NCc1ccccc1Cl,1
Cc1cccn2cc(COc3ccccc3C(=O)NCc3nc4c(s3)CCCC4)nc12,1
O=C(Nc1cccc(Cl)c1Cl)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1cccs1,1
Cc1cc(C)n(C[C@@H](C)NC(=O)c2ccc3oc(Cc4ccc(Cl)cc4)nc3c2)n1,1
Cc1cc(S(=O)(=O)N(C)C2CCCCC2)c(Cl)cc1Cl,1
CSc1cccc(N(C)C(=O)[C@@H](C)c2ccc3c(c2)OCCO3)c1,1
C[C@H](C(=O)N1CCC(c2ccncc2)CC1)n1cnc2ccccc21,1
COc1ccc([C@H](C)NC(=O)N(C)[C@@H](C)Cc2cccs2)c(OC)c1,1
COC(=O)c1ccccc1CS(=O)(=O)N[C@H]1C[C@@H]2CCCc3cccc1c32,1
Cc1cc(Br)cc(C)c1O[C@H](C)C(=O)Nc1ccccc1OC[C@@H]1CCCO1,1
CC(C)[C@@H](C(=O)N[C@@H](C)c1ccc(-c2cccnc2)cc1)N1CCCC1=O,1
C[C@H](C(=O)NCCc1c(F)cccc1F)c1cccs1,1
CCN(CC)[C@H](CNC(=O)CN1c2cccc3cccc(c23)S1(=O)=O)c1ccccc1,1
NC(=O)c1cc(-c2ccccc2)sc1NC(=O)COC(=O)c1ccncc1,1
Cc1nn(CC(C)C)c2sc(C(=O)N[C@H](C)c3ccc(-n4ccnc4)cc3)cc12,1
O=C(NCc1ccc(Cn2cnc3ccccc32)cc1)c1csnn1,1
CC(C)[C@H](NC(=O)c1ccccc1F)C(=O)N[C@@H](C)c1ccncc1,1
Cc1cc(C(=O)CSc2nc(-c3ccccc3Br)n[nH]2)c(C)n1Cc1cccs1,1
C[C@H]1CN(CCOc2ccc(CCNC(=O)Cc3ccc4c(c3)OCO4)cc2)C[C@@H]1C,1
COc1ccc(CN2C[C@@H](c3nc4ccccc4n3CCOc3ccc(C(C)C)cc3)CC2=O)cc1,1
Cc1nc(CCNC(=O)C[C@H](C)c2ccc(F)cc2F)cs1,1
CCn1cnc(S(=O)(=O)N2CCC[C@@H](C(=O)Nc3ccc(-c4nc5ccccc5[nH]4)cc3)C2)c1,1
C[C@@H](Cn1ccnc1)NC(=O)NC[C@@H](CCO)c1ccccc1,1
O=C(NCCCc1ccncc1)[C@H]1CC12CCN(C(=O)c1ccc(-c3cccc(F)c3)cc1)CC2,1
CN(CCNC(=O)C[C@H](O)c1ccccc1)S(=O)(=O)c1cccs1,1
Cc1nc(CSc2ccc(C(=O)NC[C@@](C)(O)c3ccccc3)cc2)cs1,1
COC(=O)[C@@H]1CCCCC[C@@H]1NC(=O)[C@@H]1CC1(Cl)Cl,1
CC(C)(C)OC(=O)N1CCC[C@@H]1C(=O)NCC(C)(C)N1CCc2ccccc2C1,1
CS(=O)(=O)c1ccc(C(=O)OCCCc2cccnc2)cc1,1
C[C@@H](CC(=O)N[C@H](C)c1ccccc1Cl)c1ccccc1,1
CC(C)C[C@H](C)OCCC(=O)N1CCN([C@@H](C)c2cccnc2)CC1,1
Cc1ccc(CCC(=O)NCCOC(=O)C2(c3ccccc3)CCOCC2)cc1,1
O=C(NC[C@H](c1ccccc1Cl)c1c[nH]c2ccccc12)[C@H]1CC=CCC1,1
Cc1ccc([C@@H](C)NC(=O)c2c(Cl)cccc2Cl)cc1,1
Cc1csc(N(CC(F)(F)F)C(=O)[C@@H](C)Cc2ccccc2F)n1,1
COc1ccccc1CCNC(=O)c1cc2sccc2n1Cc1ccccc1OC,1
O=C(c1ccncc1)N1CCC[C@H]2CCCC[C@H]21,1
Cc1sc2nc(SCC(=O)N3CCCC[C@H]3C)n(C3CCCC3)c(=O)c2c1C,1
C[C@H](C(=O)NCC(C)(C)c1cccs1)n1cncn1,1
CCN1CCC[C@H]1CNC(=O)CCc1ccc(-c2ccc(F)cc2)n1-c1ccc(NC(C)=O)cc1,1
CC(=O)NCCc1ccc(C(=O)COC(=O)[C@H]2CCCN2S(=O)(=O)c2ccccc2F)s1,1
CCCN(C(=O)NCC)[C@@H](C)c1ccccc1Br,1
COc1cccc(CCCNS(=O)(=O)c2ccc(OC)c(Cl)c2)c1,1
CCOC(=O)c1cc(CC)sc1NC(=O)[C@H]1CCCN(S(=O)(=O)c2cccs2)C1,1
C[C@H]1[C@@H](NC(=O)Cn2c(=O)oc3cc(S(=O)(=O)NCc4ccccc4)ccc32)CCC[C@@H]1C,1
C[C@@H](c1ccccc1)N(C)CC(=O)N1CCCC[C@@H]1C,1
COCCn1c(S[C@H](C(=O)N2CCCC[C@@H]2C)C(C)C)nc(C)c1C,1
Cc1ccccc1OCC(=O)Nc1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2)cc1,1
Cc1cc2nc(N(Cc3cccnc3)C(=O)c3ccc(N(C)C)cc3)sc2cc1C,1
Cc1ccnc(-n2cc(S(=O)(=O)N3CCCCC[C@H]3C[C@H](O)c3ccccc3)cn2)c1,1
Cc1nc(CN(Cc2ccncc2)Cc2ccc(C)s2)c[nH]1,1
COC(=O)CCCCCCCCC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC(C(=O)N2CCCCC2)CC1,1
O=S(=O)(NC[C@H]1CCCN(Cc2nccs2)C1)c1cccc2cccnc12,1
C[C@H](Cc1cccs1)N(C)C(=O)CCc1c[nH]c2ccccc12,1
C=CCNC(=O)[C@@]1(Cc2ccc(-c3ccccc3)cc2)CCCN(C(=O)c2cnccn2)C1,1
CCc1ccccc1NC(=O)c1ccc(F)c(S(=O)(=O)N2CCCC[C@H]2C)c1,1
CC[C@@H](C)[C@H](O)CNC(=O)NCc1ccc(OC)cc1OC(F)F,1
O=C(c1cnn2c1CCCC2)N(Cc1ccc2c(c1)OCO2)C1CC1,1
CCC[C@@H]1C[C@H]1NC(=O)NCc1cc(Br)c(OC)c(OC)c1,1
C[C@@H]1CCC[C@H](C)N1C(=O)COc1ccc(F)cc1F,1
O=S(=O)(C[C@H]1CC1(Cl)Cl)c1ccc(Br)c2ccccc12,1
COc1ccc(C(=O)c2cnc3ccc(C)cc3c2S(=O)(=O)c2ccc(C)c(C)c2)cc1,1
CC(C)CCOc1cccc([C@@H]2c3c(-c4cc(Cl)ccc4O)n[nH]c3C(=O)N2Cc2cccnc2)c1,1
CC(C)(CNS(=O)(=O)c1cccc(C(F)(F)F)c1)c1ccncc1,1
COc1ccc(C)cc1NC(=O)[C@@H](Cc1ccccc1)NS(=O)(=O)c1cccc2cccnc12,1
CC(=O)Nc1ccc(C(=O)OCCCc2ccncc2)cc1,1
Cc1ccc(NC(=O)c2ccc(F)c(S(=O)(=O)N[C@H]3CCC[C@@H](C)[C@@H]3C)c2)cc1F,1
C[C@@H]1C[C@@H]1C(=O)N(Cc1cccs1)C1CC1,1
CCC(CC)Oc1ccc(C[C@@H](N)C(=O)OC)cc1,1
CC(C)[C@@H](NC(=O)[C@@H]1CCCN(C2=NS(=O)(=O)c3ccccc32)C1)c1nc2ccccc2[nH]1,1
CCCCOCCCn1c(-c2cccs2)cs/c1=N\c1cccnc1,1
C[C@@H](Cn1ccnc1)NCc1noc(-c2c(F)cccc2F)n1,1
CC(C)N(C(=O)[C@H](C)OC(=O)c1cc(-c2ccncc2)nc2ccccc12)C(C)C,1
CN(C)c1ncc(-c2ccncc2)c(CCNC(=O)C2CC2)n1,1
Cc1cccc(C)c1OCCOC(=O)C1CCN(c2cnccn2)CC1,1
CC[C@@H](N)Cc1c(Cl)cccc1Sc1ccncc1,1
CC(C)(C)[C@H](NCCC(=O)Nc1cc(N)ccc1F)c1cccs1,1
C=C(C)Cn1c(=O)n2nc(-c3ccncc3)nc2c2c3c(sc21)CCC3,1
CCN(CC)C(=O)[C@@H](C)[C@@H]1CC[C@]2(C)Cc3sc(CSc4ccccc4)nc3[C@@H](C)[C@@H]2[C@@H]1O,1
CCN(C(=O)CCc1ccc(OC)c(OC)c1)c1ccccc1,1
COc1ccc(COCCCC(=O)N[C@@H]2[C@@H]3CCO[C@@H]3C2(C)C)cc1,1
Cc1cc(CN[C@@H](C)c2ccccc2Br)cc(C)c1F,1
Cc1ccc(-c2nc(CN[C@@H](C)c3ccc(-n4ccnc4)cc3)co2)cc1,1
COc1ccc(CC(=O)N2CCNC(=O)[C@H]2Cc2cccc(-c3ccccc3)c2)cc1OC,1
C[C@@H](c1cccc(Cl)c1)N(C)S(=O)(=O)Cc1cccc(C#N)c1,1
CC(=O)N(CCC(=O)Nc1cc(Cl)ccc1SCC(F)(F)F)Cc1ccccc1,1
Cc1sc(Br)cc1S(=O)(=O)N[C@H]1CCCC[C@@H]1CN,1
CN1CCCc2cc(CNC(=O)NCc3ccccc3-n3cccn3)ccc21,1
Cc1csc(SCC(=O)N[C@@H](C)c2ccc(Br)cc2)n1,1
O=C(N[C@@H]1CCc2c(Br)cccc21)c1sccc1S(=O)(=O)NCc1cccs1,1
Cc1cccc(C)c1O[C@@H](C)c1cc(-c2ccc(N)cc2)n[nH]1,1
C=CCn1c(SCc2cc(C(C)=O)ccc2OCC)nnc1-c1ccncc1,1
CCC[C@H]1NC(=O)[C@@H]([C@@H](C)CC)N(Cc2nccs2)C1=O,1
Cc1noc(C)c1CCCNC(=O)Cc1ccc(Cl)c(Cl)c1,1
Cc1ccc(-n2c(SCC(=O)Nc3ccc(C)c(C)c3)nnc2-c2cccnc2)cc1,1
Cc1cc(C)cc(-c2nnc(SCC(=O)N3[C@H](C)CCC[C@@H]3C)o2)c1,1
CCn1ccc2cc(S(=O)(=O)N3CCC[C@@H](C(=O)N4CCCC4)C3)ccc21,1
Nc1cccc(CNC(=O)[C@@H]2CSc3ccccc32)c1,1
Cc1ccccc1CCNC(=O)[C@@H](C)N[C@H](c1ccccc1)c1ccco1,1
CC1CCN(C(=O)[C@H](C)Sc2nc3cc(Cl)ccc3s2)CC1,1
C[C@@H]1CCCCN1C(=O)CNc1cc2c(cc1Cl)OCCCO2,1
Cc1ccc(-n2nnc(C(=O)NCc3cccnc3)c2CSc2ncccn2)cc1,1
Cc1ccc(S(=O)(=O)N2CC(=O)N(Cc3ccco3)[C@](C)(C(=O)NCc3ccccc3)C2)cc1,1
CCC1(CNC(=O)Nc2ccc(Oc3cccnc3)nc2)CC1,1
CC[C@@H](Oc1ccc(C)cc1N)C(=O)c1cc(C)ccc1C,1
Cc1cc2nc(SCC(=O)N[C@@H](C)CCc3ccccc3)n(-c3ccccc3)c(=O)c2[nH]1,1
CCc1cccc(S(=O)(=O)N(Cc2ccco2)C[C@H]2CCCO2)c1,1
C[C@H]1CCCC[C@@H]1CNc1cc(-n2ccnc2)ncn1,1
Cc1ccc(CN(C(=O)CN(C)[C@@H](CCO)c2ccccc2)C2CC2)cc1,1
Cc1csc(CCCNC(=O)C2(Sc3ccccc3)CCCC2)n1,1
O=C(c1occc1Br)N1CCC[C@H]1Cc1ccccc1,1
Clc1cc(Cl)c2c(c1)[C@H]1C=CC[C@H]1[C@H](c1cccnc1)N2,1
CCC(=O)N1c2ccccc2C[C@@H]1C(=O)NCCc1ccc(C)cc1,1
C=CCN(CC(=O)N(CCc1ccccc1)Cc1ccco1)C(=O)NCc1ccccc1,1
O=C(CN1C(=O)COc2ccccc21)NC[C@@H](c1ccccc1Cl)c1c[nH]c2ccccc12,1
CCc1cccc(C)c1N1C[C@@H](N)CC1=O,1
O=C(Cn1c(-c2cscn2)nc2ccccc21)NCc1cc(Cl)c2c(c1)OCCCO2,1
NC(=O)c1ccccc1NC(=O)[C@@H]1CCCN(S(=O)(=O)Cc2c(Cl)cccc2Cl)C1,1
CCC[C@@H]1[C@H](C)CCCN1C(=O)c1ncoc1CC,1
Cc1ccc(-n2c(-c3ccncc3)nnc2-c2cccs2)cc1,1
CCN(C(=O)C[C@H](NC(N)=O)c1ccccc1C)[C@@H](C)c1ccc(F)cc1,1
Cc1ccc2c(c1)NC(=O)[C@@](C)(C(=O)N(C)Cc1ccc3c(c1)OCO3)O2,1
CC(=O)c1cc2c(cc1NC(=O)CSc1nc(Cc3ccccc3)c(C)[nH]1)OCO2,1
COc1ccccc1C[C@H](C)N(C)c1ncccc1F,1
COc1ccc2nc(N(Cc3ccccc3)C(=O)Cc3ccc4c(c3)OCO4)sc2c1,1
COc1ccc(CN(C[C@H]2CCCO2)S(=O)(=O)c2ccc(Cl)s2)cc1OCC1(C)COC1,1
CSc1ccc(CNC(=O)NCCCCc2nc(C)cs2)cc1,1
CC(C)(C)NC(=O)N(CC(=O)N1CCc2sccc2[C@@H]1COc1ccc(Cl)cc1)C1CC1,1
CCOc1ccc(C2=CCN(C(=O)[C@]3(C)CC3(Cl)Cl)CC2)cc1,1
O=C(NCCCCCc1nc2ccccc2n1Cc1ccccc1F)c1ccco1,1
CN(Cc1ccc(F)cc1)C(=O)NCCC(=O)NCc1ccncc1,1
C=CCc1ccc(OC(=O)CCCOc2cccnc2)c(OC)c1,1
CCc1cccc2c([C@@H](CC(=O)N[C@H](C)C(C)C)c3ccc(OC)c(OC)c3)c[nH]c12,1
Cc1cc(C)n(C[C@@H](O)Cn2c3ccc(Br)cc3c3cc(Br)ccc32)n1,1
Cc1nc2c(C(=O)N[C@H]3CCC[C@@H](C)[C@@H]3C)cnn2c(C)c1Cc1cccc(Cl)c1,1
O=C(NC1CCCC1)[C@H](c1ccsc1)N(C(=O)Cc1cccs1)c1ccccc1,1
COC(=O)c1ccc(NC(=O)[C@H]2Cc3ccccc3CN2S(=O)(=O)c2c(C)c(C)cc(C)c2C)cc1,1
CCCCN(CCCC)C(=O)CNc1cc(F)c(F)cc1NC(C)=O,1
C[C@@H](c1ccccc1Cl)N(C)C(=O)CC[C@@H]1Cc2ccccc2NC1=O,1
C=CCn1c(=O)c(CNCCCn2nc(C)cc2C)cc2cc3c(cc21)CCC3,1
Cc1ccc(C(=O)N2CCC[C@H](C(=O)Nc3cccc(Oc4ccncc4)c3)C2)cc1,1
C[C@@H](C(=O)N1CCc2sccc2C1)N(C)Cc1cccc(C#N)c1,1
COc1ccc(OC)c(COC(=O)Cc2c[nH]c3ccc(OC)cc23)c1,1
O=C(Cc1ccc(Cl)c(Cl)c1)NCc1cscn1,1
CCO[C@H]1C[C@@H](NC(=O)NCc2ccnc(OC3CCC3)c2)C1(C)C,1
C=CCN(C(=O)CCn1[nH]c(=O)ccc1=O)c1nc(-c2ccc(OC)c3ccccc23)cs1,1
Cc1cccc2[nH]cc(CC(=O)N3CCc4c(F)ccc(F)c4C3)c12,1
CCS(=O)(=O)c1ccccc1C(=O)N(Cc1cccnc1)c1nc2ccc(S(C)(=O)=O)cc2s1,1
CC(=O)Nc1ccc(S[C@H](C)C(=O)NCCc2ccc(F)cc2)cc1,1
CCn1c(C)c(C(=O)[C@@H](C)N(Cc2ccc(F)cc2)C(=O)c2ccccc2Cl)c(C)c1C(=O)OC,1
O=C(NCc1ccc2c(c1)OCO2)c1nc[nH]c1-c1cccnc1,1
CCO[C@@H]1C[C@H](N(C)S(=O)(=O)c2c[nH]c3nccc(Cl)c23)C1(C)C,1
Cc1ccccc1NC(=O)[C@H](C)Sc1nnc(-c2cccnc2)n1-c1ccc(Cl)c(Cl)c1,1
O=C(N[C@H](Cc1ccccc1)C(=O)NC1CC1)[C@H]1COc2ccccc21,1
O=C(NCc1ccnc(OC2CCC2)c1)c1cncc(F)c1,1
COc1ccc(CCN(Cc2ccc(C)o2)C(=O)CN(C(=O)c2ccccc2C)C(C)C)cc1OC,1
O=C(NC[C@@H]1CCCO1)c1cccc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2Cl)c1,1
Cc1cccc(CC(=O)NC[C@@H]2Cc3cccc(-c4ccncc4)c3O2)c1,1
CCN(Cc1ccccc1)C(=O)c1cc(Br)ccc1-n1cnnn1,1
O=C(N[C@H](c1ccncc1)c1ccc(Cl)cc1)c1ccc2nc(C3CC3)oc2c1,1
CCC(C)(C)NC(=O)c1ccc(-n2ccnc2)cc1,1
CC(C)N(C[C@@H]1C[C@H]1C)C(=O)NCc1ccc(Cn2cncn2)cc1,1
C=CCN(Cc1ncn(-c2ccccc2)n1)S(=O)(=O)c1cccs1,1
Cc1nc(-c2cccnc2)sc1[C@@H](C)N[C@@H](C)c1csc(C(C)C)n1,1
CCc1cccc2sc(N(Cc3ccccn3)C(=O)[C@@H]3CCCN(S(=O)(=O)c4ccccc4)C3)nc12,1
Cc1cccc(S(=O)(=O)NC[C@](O)(c2cccs2)C2CC2)c1,1
CCn1ccc2cc(S(=O)(=O)N3CCC[C@H](C(=O)NCCC4=CCCCC4)C3)ccc21,1
COc1nc2c(c(C)nn2-c2ccc(C)cc2)c(C)c1CCC(=O)NCc1ccc2c(c1)OCO2,1
O=C(CCn1ccc2ccc(F)cc21)Nc1cccc(N2CCCCS2(=O)=O)c1,1
Cc1cccc(C(NC(=O)N(C)[C@H](C)c2ccncc2)c2cccc(C)c2)c1,1
COc1ccc(CC(=O)NC[C@@H]2Cc3cc(-c4cccnc4)cc(F)c3O2)cc1OC,1
CCCn1/c(=N/C(=O)c2ccc(S(=O)(=O)N(C)c3ccccc3)cc2)sc2cc3c(cc21)OCO3,1
O=C(NC[C@H](c1ccccc1Cl)c1c[nH]c2ccccc12)C1CCCC1,1
CC[C@H](C)[C@H](NC(=O)[C@H]1CN(CC)c2cc3c(cc2C1=O)OCO3)C(=O)NCCc1c[nH]c2ccccc12,1
COc1ccccc1O[C@H](C)CNC(=O)[C@H]1C[C@@H]1c1ccccc1OC,1
N#Cc1c(NC(=O)CSc2nnc(-c3ccncc3)n2Cc2ccco2)sc2c1CCCC2,1
CC[C@H]1CCCC[C@@H]1NS(=O)(=O)c1ncn(C)c1Cl,1
O=C(CCc1ccccn1)N1CCC2=c3ccccc3=N[C@@H]2[C@@H]1c1ccccc1Cl,1
O=C(N[C@@H]1CCCc2occc21)[C@H]1CCCN(S(=O)(=O)c2ccccc2)C1,1
CC[C@H](C(=O)OCC(=O)NCc1ccc2c(c1)OCO2)c1ccccc1,1
CC(C)Oc1cccc(NC(=O)CN(c2cccc(Cl)c2Cl)S(C)(=O)=O)c1,1
C#CCn1/c(=N/C(=O)c2ccc(S(=O)(=O)N(CC)CC)cc2)sc2cccc(F)c21,1
CCN(CC)S(=O)(=O)c1ccc(C)c(NC(=O)Cc2ccc(Cl)c(Cl)c2)c1,1
COc1cc([C@@H]2O[C@H]3CCCC[C@H]3c3cc4c(cc32)OCO4)cc(OC)c1OC,1
C[C@@H]1[C@@H](C)CCC[C@H]1NC(=O)CN1C(=O)CSc2ncccc21,1
CC[C@@H](C)N(Cc1c(-c2cccc(C)c2)noc1N1CCOCC1)C(=O)CC(C)(C)C,1
CC[C@@H](NC[C@H](OC)c1cccc(Cl)c1)c1c(C)nn(C)c1C,1
CC(C)[C@H](C)N(C(=O)NCc1ccc(COCC(F)(F)F)cc1)C1CC1,1
COc1ccc(-c2nn(-c3ccccc3)cc2C(=O)NCc2ccc3c(c2)OCO3)cc1,1
O=C(CNC(=O)NCc1cccc(Cn2cncn2)c1)NCCc1ccccc1,1
O=C(c1ccccc1)N1CCCc2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc21,1
COc1ccc(C(=O)C[C@]2(O)C(=O)N(Cc3cccc(C)c3)c3ccc(Br)cc32)cc1OC,1
CC(C)(C)[C@H](Cn1ccnc1)NC(=O)Nc1cccc(Cn2cccn2)c1,1
CN(CCCNC(=O)C1CCN(S(=O)(=O)c2ccccc2C(F)(F)F)CC1)c1ccccc1,1
Cc1ccc(C[C@@H](C)N(C)CC(=O)Nc2ccccc2SCC#N)cc1,1
Cc1n[nH]c(C)c1CCOC(=O)[C@@H](C)c1c(F)cccc1F,1
CCCN(CCC)C(=O)Cn1c(COc2cccc(C)c2)nc2ccccc21,1
COc1ccc(S(=O)(=O)N2CCCC[C@@H]2CC(=O)Nc2ccc(F)cc2)cc1,1
O=C([C@H]1CCOC1)N(c1cc2c(cc1Cl)OCO2)C1CCCCC1,1
CCCC(=O)N1CCC[C@](Cc2ccccc2-c2ccc(C)cc2)(C(=O)NC)C1,1
CC(C)=C[C@H]1[C@H](C(=O)Nc2cccc(Cl)c2C(N)=O)C1(C)C,1
CC[C@@H](Cc1ccc(C)cc1)NC(=O)CNC(=O)[C@@H](C)CC,1
CC[C@@H](c1nnnn1C(C)(C)CC)N(Cc1ccc2c(c1)OCO2)Cc1cc2c(C)ccc(C)c2[nH]c1=O,1
CC(C)N1CC[C@H](N[C@H]2CCc3sc(Cl)cc32)C1=O,1
CCC1(CC)[C@@H](NC(=O)Cc2cccc(OCC(=O)NC)c2)[C@@H](C)[C@@H]1OC,1
CNC(=O)[C@H](C)CN(C)C(=O)CCc1cc(Br)ccc1OC,1
Cc1cc(SCC(=O)OCC(=O)NCCC(C)C)c(C)cc1Br,1
O=C(NC1CCCCC1)[C@@H](c1ccc(F)cc1)N(Cc1cccs1)C(=O)Cc1c[nH]c2ccccc12,1
COc1ccc(CN2C(=O)c3cc(-c4cccs4)nn3C[C@]2(C)C(=O)NC2CCCC2)c(OC)c1,1
C=CCn1c(SCC(=O)Nc2ccc(C)c(Cl)c2)nnc1[C@H](NC(=O)c1ccc(OC)cc1)C(C)C,1
Cc1cnn(CCC(=O)N(C)[C@H](C)c2ccc(Cl)cc2Cl)c1,1
Cc1ccc(/C=C/CC(=O)NCCc2cc(F)cc3c2OCOC3)cc1,1
CCCNC(=O)C1(NCc2nnsc2Cl)CCCCC1,1
CCN(CC)C(=O)CN(C)S(=O)(=O)c1c(C)cc(C)cc1C,1
O=c1c2ccccc2nc(SCCn2cncn2)n1-c1ccc(F)cc1F,1
Cc1cc(C)n(Cc2cccc(NC(=O)[C@H](O)c3ccccc3)c2)n1,1
CCc1cccc(C)c1NC(=O)c1cc(S(=O)(=O)NCc2ccc(C)cc2)ccc1F,1
Cc1cccc(NC(=O)CSc2nc(-c3cccnc3)n[nH]2)c1C,1
C=CCn1c(SCC(=O)N2C[C@H](C)C[C@H](C)C2)nnc1-c1ccc(Cl)cc1,1
COc1cc(C[C@@H]2[C@H](O)c3ccccc3S(=O)(=O)N2CCO)cc(OC)c1,1
O[C@@H](c1ccn(Cc2cccnc2)c1)C1CC1,1
C=CCNc1ccccc1C(=O)N(C)CCCn1cccn1,1
Cc1ccccc1OCCCN(C)S(=O)(=O)c1cccc(-n2cnnn2)c1,1
O=S(=O)(c1cccnc1)N(Cc1csc(-c2ccc(F)cc2)n1)C1CC1,1
COc1ccccc1[C@H]1C[C@H]1C(=O)O[C@@H](CCc1ccccc1)c1nccn1C,1
O=C(Cc1csc(NC(=O)c2ccco2)n1)Nc1ccc(SCc2cccnc2)cc1,1
COc1ccc(C(=O)N[C@H]2CCC[C@H](C)[C@@H]2C)cc1,1
CC1(C)CCC[C@@H]1NS(=O)(=O)c1ccc(N)cc1Cl,1
C[C@H]1[C@@H](NC(=O)Cn2nnc3ccccc32)CCC[C@@H]1C,1
Cc1ccccc1[C@H](O)CNC(=O)c1cccc(-c2ccoc2)c1,1
Cc1cccc(CC(=O)NCCc2sc(-c3ccc(F)cc3)nc2C)c1,1
O=C(N[C@@H]1CCN(c2ncccc2F)C1)c1cccc(-c2ccoc2)c1,1
COC(=O)c1ccc(CNCc2cccc(-n3ccnc3)c2)o1,1
CCCCO[C@@H]1C[C@H](N(C)C(=O)CCNC(=O)c2cnccn2)C1(C)C,1
CC(C)[C@H](CO)N(Cc1ccccc1)S(=O)(=O)Cc1ccccc1F,1
COc1cccc([C@@H](NC(=O)N[C@H](C)c2cc(C)ccc2OC)c2nccn2C)c1,1
COc1ccc(S(=O)(=O)N2CCC3=c4ccccc4=N[C@@H]3[C@@H]2c2ccc(SC)cc2)cc1Cl,1
CC[C@](C)(CNC(=O)c1c(C)nn(Cc2ccccc2Cl)c1Cl)N1CCOCC1,1
CCN(Cc1ccc2c(c1)OCO2)C(=O)Cn1cnc2scc(-c3ccc(C)c(C)c3)c2c1=O,1
O=C(NCc1nc2ccccc2n1CCOc1ccccc1Cl)c1cccnc1,1
Cc1ccc(S(=O)(=O)NCCN(C)C(=O)C(C)(C)CC(C)C)cc1,1
CCn1cc(CC(=O)N2CCOc3ccc(OC)cc32)c2ccccc21,1
COc1ccc(OC)c(NC(=O)COC(=O)C2(c3cccc(Cl)c3)CCCCC2)c1,1
C[C@H](C(=O)NCCc1ccc(F)cc1)N(C)Cc1ccccc1Cl,1
CC[C@H](C)NC(=O)c1ccccc1SCC=C(C)C,1
COc1ccc([C@@H](CC(=O)N(C)CC(C)C)c2ccccc2)cc1,1
COc1ccc(C(=O)N(CCN2CCOCC2)CC(=O)N(Cc2ccccc2)Cc2ccco2)c(OC)c1,1
COc1ccccc1C(=O)NCCn1cc(SCC(=O)NCc2ccc(F)cc2)c2ccccc21,1
Cc1cccc(C(=O)N(Cc2cccnc2)c2nc3c(F)cccc3s2)c1,1
C[C@@H](Cc1ccccc1F)C(=O)NCc1ccnc(N(C)C)c1,1
Fc1ccccc1N1CCC[C@H](N[C@@H](Cc2ccncc2)C(F)(F)F)C1,1
Cc1ccsc1CN(C)C(=O)CSc1nnc(-c2c[nH]c3ccccc23)n1C1CC1,1
CN(Cc1ccc(F)c(F)c1)C(=O)c1cccc(-n2ccnn2)c1,1
Cc1nn(C)cc1[C@H](C)NS(=O)(=O)c1ccccc1Br,1
C[C@H]1C[C@H]1NC(=O)[C@@H]1CCCN1C(=O)c1cc(Cl)cc(Cl)c1,1
COc1ccc([C@H]2C(C(=O)Nc3ccccc3)=C(C)N=c3s/c(=C/c4cccnc4)c(=O)n32)cc1,1
Cc1ccc(CNc2nc(-c3cccnc3)nn2C(=O)c2cccc(C)c2)cc1,1
CC[C@H](C)C(=O)NCC(=O)N(C)[C@H](C)Cc1ccsc1,1
C[C@H]1C[C@@H]1c1ccc(CN(C2CC2)S(=O)(=O)c2ccc(CC#N)cc2)o1,1
CC(C)(C)OC(=O)NC[C@H](NC(=O)Cn1ccnc1)C1CCCCC1,1
Cc1ccccc1CN(c1ccc(C(=O)NCCC2=CCCCC2)cc1)S(C)(=O)=O,1
CCC(=O)c1ccccc1OCC(=O)Nc1ccc(S(=O)(=O)N2C[C@H](C)C[C@H](C)C2)cc1,1
CC[C@@H](C)N(Cc1c(-c2cccc(C)c2)noc1N1CCOCC1)C(=O)c1cccc(Br)c1,1
CC[C@H](Cc1ccccc1)NC(=O)Nc1ccccc1N1CCCC1=O,1
